question,context_file,score,context_snippet
TSR มีลักษณะอย่างไร,1345178.txt,0.8444057106971741,ตราสารที่เชื่อมโยงกับตราสารทุน  4.	ใบสำคัญแสดงสิทธิซื้อหุ้นเพิ่มทุนที่โอนสิทธิได้ (Transferable Subscription Right :TSR) TSR มีลักษณะคล้ายกับการเพิ่มทุนแบบเสนอขายให้ผู้ถือหุ้นเดิม (Right Offering: RO)...
TSR มีลักษณะอย่างไร,1345175.txt,0.7978447675704956,ตราสารที่เชื่อมโยงกับตราสารทุน  1.	ความหมายและประเภทของตราสารที่เชื่อมโยงกับตราสารทุน (Equity-Linked Product) 1.1	ความหมายของ Equity-Linked Product (Equity-Linked Product แปลตามตรงว่า ผลิตภัณฑ์ที่เชื่...
TSR มีลักษณะอย่างไร,1345202.txt,0.7957783937454224,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
ตลาดหลักทรัพย์ได้กำหนดราคาสูงสุดต่ำสุดของหุ้นสามัญวันที่ XD อย่างไร,1345184.txt,0.8847101330757141,ตลาดหลักทรัพย์แห่งประเทศไทย  4.	หน่วยการซื้อขาย และราคาซื้อขาย 4.1	หน่วยในการซื้อขาย (Board lot) 	หน่วยการซื้อขายในตลาดหลักทรัพย์แห่งประเทศไทยที่กำหนดบนการซื้อขายหลัก (Main Board) มีการกำหนดไว้ดังนี้ ...
ตลาดหลักทรัพย์ได้กำหนดราคาสูงสุดต่ำสุดของหุ้นสามัญวันที่ XD อย่างไร,1345185.txt,0.8498964905738831,ตลาดหลักทรัพย์แห่งประเทศไทย  5.	การหยุดการซื้อขายชั่วคราว (Circuit breaker) และเครื่องหมายต่างๆ บนกระดานหลักทรัพย์ 5.1	การหยุดการซื้อขายชั่วคราว (Circuit breaker) 	เนื่องจากการลดลงของ SET Index ที่รุน...
ตลาดหลักทรัพย์ได้กำหนดราคาสูงสุดต่ำสุดของหุ้นสามัญวันที่ XD อย่างไร,1345183.txt,0.8341330289840698,ตลาดหลักทรัพย์แห่งประเทศไทย  3.	เวลาในการซื้อขาย และการคำนวณราคาเปิด/ราคาปิด 3.1	เวลาในการซื้อขาย 	ช่วงเวลา	รายละเอียด 	9.30 – 10.00 น.	Pre-opening I (ก่อนเปิดตลาดเช้า) ระบบคำนวณราคาเปิดของหลักทรัพย์ช...
ค่าสัมประสิทธิ์สหสัมพันธ์คืออะไร,1345175.txt,0.7999249696731567,ตราสารที่เชื่อมโยงกับตราสารทุน  1.	ความหมายและประเภทของตราสารที่เชื่อมโยงกับตราสารทุน (Equity-Linked Product) 1.1	ความหมายของ Equity-Linked Product (Equity-Linked Product แปลตามตรงว่า ผลิตภัณฑ์ที่เชื่...
ค่าสัมประสิทธิ์สหสัมพันธ์คืออะไร,1345153.txt,0.7960046529769897,การประเมินมูลค่าหุ้นสามัญ  4.	Relative Valuation (วิธีการประเมินมูลค่าหุ้นเชิงสัมพัทธ์) คือ การประเมินค่าโดยใช้วิธีการเปรียบเทียบอัตราส่วนทางการเงินกับบริษัทอื่นที่มีลักษณะของธุรกิจคล้ายคลึงกัน หรืออา...
ค่าสัมประสิทธิ์สหสัมพันธ์คืออะไร,1345145.txt,0.7956339120864868,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  4.	ความสัมพันธ์ระหว่างอัตราผลตอบแทนกับราคาตราสารหนี้ 4.1	ความสัมพันธ์ระหว่างอัตราผลตอบแทนถึงวันครบกำหนด (YTM) กับ ราคาตราสารหนี้ทั่วไป มีความสัมพันธ์แบบผ...
ผลตอบแทนจากการปันผล (Dividend) คืออะไร,1345196.txt,0.8521474599838257,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  4.1	ผลตอบแทนของตราสารทุน ผลตอบแทนของตราสารทุนประกอบด้วย 1. ผลตอบแทนจากส่วนต่างราคา (Capital Gain) 2. ผลตอบแทนจากการปันผล (Dividend)  4.2	ผลตอบแทนจากการป...
ผลตอบแทนจากการปันผล (Dividend) คืออะไร,1345200.txt,0.8436447381973267,ผลตอบแทนและความเสี่ยงของกองทุนรวม  2.	ผลตอบแทนของกองทุนรวม ผลตอบแทนของกองทุนรวมประกอบด้วย 1. ผลตอบแทนจากส่วนต่างราคา (Capital gain)  2. เงินปันผล (Dividend) ซึ่งมีสูตรการคำนวณอัตราผลตอบแทนดังนี้ 	*	Ca...
ผลตอบแทนจากการปันผล (Dividend) คืออะไร,1345172.txt,0.8433606624603271,ความรู้พื้นฐานของตราสารหนี้  4.	ผลตอบแทนจากการลงทุนตราสารหนี้ 	ดอกเบี้ยรับ (Interest payment): ดอกเบี้ยที่ผู้ลงทุนได้รับ 	กำไรจากส่วนต่างราคา (Capital gain): กำไรจากการที่ผู้ลงทุนขายตราสารหนี้ในราคาที...
ตลาดหลักทรัพย์ได้กำหนดราคาสูงสุดต่ำสุดของหุ้นสามัญทั่วไปอย่างไร,1345184.txt,0.8784323930740356,ตลาดหลักทรัพย์แห่งประเทศไทย  4.	หน่วยการซื้อขาย และราคาซื้อขาย 4.1	หน่วยในการซื้อขาย (Board lot) 	หน่วยการซื้อขายในตลาดหลักทรัพย์แห่งประเทศไทยที่กำหนดบนการซื้อขายหลัก (Main Board) มีการกำหนดไว้ดังนี้ ...
ตลาดหลักทรัพย์ได้กำหนดราคาสูงสุดต่ำสุดของหุ้นสามัญทั่วไปอย่างไร,1345183.txt,0.8380861282348633,ตลาดหลักทรัพย์แห่งประเทศไทย  3.	เวลาในการซื้อขาย และการคำนวณราคาเปิด/ราคาปิด 3.1	เวลาในการซื้อขาย 	ช่วงเวลา	รายละเอียด 	9.30 – 10.00 น.	Pre-opening I (ก่อนเปิดตลาดเช้า) ระบบคำนวณราคาเปิดของหลักทรัพย์ช...
ตลาดหลักทรัพย์ได้กำหนดราคาสูงสุดต่ำสุดของหุ้นสามัญทั่วไปอย่างไร,1345187.txt,0.8356082439422607,ตลาดหลักทรัพย์แห่งประเทศไทย  7.	การเปิดบัญชีซื้อขายหลักทรัพย์ 7.1	หลักเกณฑ์ในการเปิดบัญชีซื้อขายหลักทรัพย์ บริษัทหลักทรัพย์มีหน้าที่กำหนดขั้นตอน พิจารณาคำขอเปิดบัญชี รวมถึงทำสัญญาเป็นลายลักษณ์อักษรกับ...
ตราสารทุน คืออะไร,1345194.txt,0.8929944038391113,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  2.	ความหมายของตราสารทุน คือ ตราสารที่ผู้ลงทุนมีฐานะเป็นเจ้าของกิจการ โดยได้รับผลตอบแทนจากเงินปันผล (Dividend) และส่วนต่างของมูลค่ากิจการที่เพิ่มขึ้น (Ca...
ตราสารทุน คืออะไร,1345169.txt,0.8603802919387817,ความรู้พื้นฐานของตราสารหนี้  1.	ความหมายและเหตุผลในการระดมทุนด้วยตราสารหนี้ 1.1	ความหมายของตราสารหนี้ ตราสารหนี้ เปรียบเสมือนสัญญาการกู้ยืม โดยผู้ลงทุนในตราสารหนี้คือผู้ให้กู้ มีสถานะเป็นเจ้าหนี้ ได้ร...
ตราสารทุน คืออะไร,1345170.txt,0.8556433916091919,ความรู้พื้นฐานของตราสารหนี้  2.	ความแตกต่างของตราสารทุนและตราสารหนี้ ตราสารทุน 	ลักษณะผลตอบแทน: เงินปันผล 	สถานะผู้ลงทุน: เจ้าของ 	ระดับความเสี่ยง: สูง 	ระยะเวลา (อายุ): ไม่มีกำหนด 	สภาพคล่อง: สูง 	สิ...
เส้นอัตราผลตอบแทน (Yield Curve) คืออะไร,1345147.txt,0.9042297601699829,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  6.	เส้นอัตราผลตอบแทน (Yield Curve) 6.1	ความหมายของเส้นอัตราผลตอบแทน (Yield Curve) 	คือ เส้นที่แสดงความสัมพันธ์ของอัตราผลตอบแทนถึงวันครบกำหนด (YTM) ของตรา...
เส้นอัตราผลตอบแทน (Yield Curve) คืออะไร,1345144.txt,0.8674477338790894,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  3.	การคำนวณอัตราผลตอบแทนของตราสารหนี้ อัตราผลตอบแทนของตราสารหนี้มีหลายรูปแบบ ซึ่งแต่ละรูปแบบสามารถคำนวณได้ดังนี้ 3.1	อัตราผลตอบแทนจากดอกเบี้ย (Current Yi...
เส้นอัตราผลตอบแทน (Yield Curve) คืออะไร,1345145.txt,0.8561443090438843,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  4.	ความสัมพันธ์ระหว่างอัตราผลตอบแทนกับราคาตราสารหนี้ 4.1	ความสัมพันธ์ระหว่างอัตราผลตอบแทนถึงวันครบกำหนด (YTM) กับ ราคาตราสารหนี้ทั่วไป มีความสัมพันธ์แบบผ...
ก.ล.ต. ทำหน้าที่อะไร,1345159.txt,0.7970134019851685,ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม  2.	ผู้ที่มีส่วนเกี่ยวข้องกับกองทุนรวม แบ่งออกเป็น 3 กลุ่มใหญ่ ดังนี้ 2.1	กลุ่มผู้ประกอบการและผู้เกี่ยวข้องกับผู้ประกอบการ 	1.	บริษัทจัดการกองทุน (บลจ.) ทำหน้าที่จัด...
ก.ล.ต. ทำหน้าที่อะไร,1345187.txt,0.7943463325500488,ตลาดหลักทรัพย์แห่งประเทศไทย  7.	การเปิดบัญชีซื้อขายหลักทรัพย์ 7.1	หลักเกณฑ์ในการเปิดบัญชีซื้อขายหลักทรัพย์ บริษัทหลักทรัพย์มีหน้าที่กำหนดขั้นตอน พิจารณาคำขอเปิดบัญชี รวมถึงทำสัญญาเป็นลายลักษณ์อักษรกับ...
ก.ล.ต. ทำหน้าที่อะไร,1345188.txt,0.7903897762298584,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ทำไมจึงต้องมีรายงานผู้ตรวจสอบบัญชีในงบการเงิน,1345189.txt,0.8313717246055603,ตลาดหลักทรัพย์แห่งประเทศไทย  9.	ข้อมูลที่บริษัทจดทะเบียนต้องรายงานกับตลาดหลักทรัพย์ฯ 9.1	ข้อมูลเกี่ยวกับฐานะการเงินและผลการดำเนินงาน (Periodic Report) 	1.	ประเภทรายงานและกำหนดส่ง 		งบรายไตรมาส ฉบับสอบ...
ทำไมจึงต้องมีรายงานผู้ตรวจสอบบัญชีในงบการเงิน,1345188.txt,0.8110389709472656,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ทำไมจึงต้องมีรายงานผู้ตรวจสอบบัญชีในงบการเงิน,1345180.txt,0.8061739206314087,"ตราสารที่เชื่อมโยงกับตราสารทุน  6.	ใบสำคัญแสดงสิทธิในประโยชน์ที่เกิดจากหลักทรัพย์อ้างอิง (Depository Receipts: DR) 6.1	ความหมายของ DR 	คือ หลักทรัพย์ที่เป็นตัวแทนของสินทรัพย์อ้างอิง (เช่น หุ้น, ตราสาร..."
FTSE SET Large Cap คืออะไร,1345195.txt,0.822341799736023,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  3.	ประเภทของตราสารทุน ตราสารทุนสามารถแบ่งออกเป็น 2 ประเภท คือ 1.หุ้นสามัญ 2.หุ้นบุริมสิทธิ 3.1	หุ้นสามัญ (Common Stock)  ซึ่งคนทั่วไปมักเรียกสั้นๆ ว่า “...
FTSE SET Large Cap คืออะไร,1345191.txt,0.8162150382995605,"ตลาดหลักทรัพย์แห่งประเทศไทย  11.	ข้อมูลจากตลาดหลักทรัพย์ฯ และบทวิเคราะห์จาก บล. 11.1	ข้อมูลจากตลาดหลักทรัพย์ 	1.	รายงานราคาซื้อขายหลักทรัพย์แบบ Real-time ทั้งตลาดตราสารทุน (SET/Mai), ตลาดตราสารหนี้ (B..."
FTSE SET Large Cap คืออะไร,1345185.txt,0.8147531747817993,ตลาดหลักทรัพย์แห่งประเทศไทย  5.	การหยุดการซื้อขายชั่วคราว (Circuit breaker) และเครื่องหมายต่างๆ บนกระดานหลักทรัพย์ 5.1	การหยุดการซื้อขายชั่วคราว (Circuit breaker) 	เนื่องจากการลดลงของ SET Index ที่รุน...
Tracking Error (TE) หรือ Active Risk คืออะไร,1345202.txt,0.8461966514587402,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
Tracking Error (TE) หรือ Active Risk คืออะไร,1345175.txt,0.8104406595230103,ตราสารที่เชื่อมโยงกับตราสารทุน  1.	ความหมายและประเภทของตราสารที่เชื่อมโยงกับตราสารทุน (Equity-Linked Product) 1.1	ความหมายของ Equity-Linked Product (Equity-Linked Product แปลตามตรงว่า ผลิตภัณฑ์ที่เชื่...
Tracking Error (TE) หรือ Active Risk คืออะไร,1345153.txt,0.8035395741462708,การประเมินมูลค่าหุ้นสามัญ  4.	Relative Valuation (วิธีการประเมินมูลค่าหุ้นเชิงสัมพัทธ์) คือ การประเมินค่าโดยใช้วิธีการเปรียบเทียบอัตราส่วนทางการเงินกับบริษัทอื่นที่มีลักษณะของธุรกิจคล้ายคลึงกัน หรืออา...
การส่งคำสั่งซื้อขายผ่านระบบ Direct market access (DMA) คืออะไร,1345176.txt,0.8337277770042419,ตราสารที่เชื่อมโยงกับตราสารทุน  2.	ใบสำคัญแสดงสิทธิอนุพันธ์ (Derivative Warrant: DW) 2.1	ความหมาย เงื่อนไข ชื่อย่อของ DW และสถานะของคู่สัญญา 	1.	ความหมาย DW เป็น Option (ออปชั่น) (Option ถือเป็นตราสาร...
การส่งคำสั่งซื้อขายผ่านระบบ Direct market access (DMA) คืออะไร,1345182.txt,0.8332655429840088,ตลาดหลักทรัพย์แห่งประเทศไทย  2.	กระบวนการ วิธีการ และช่องทางการซื้อขาย 2.1	กระบวนการในการซื้อขาย 	รายละเอียดขั้นตอนการซื้อ 	1.	ผู้ซื้อส่งคำสั่งซื้อไปยัง Broker (Broker ในที่นี้หมายถึง บริษัทหลักทรัพย์...
การส่งคำสั่งซื้อขายผ่านระบบ Direct market access (DMA) คืออะไร,1345177.txt,0.8286185264587402,ตราสารที่เชื่อมโยงกับตราสารทุน  3.	ใบสำคัญแสดงสิทธิ (Warrant) 3.1	ความหมายและเงื่อนไขต่างๆ ของ Warrant (วอแรนต์) 	1.	ความหมายโดยสากล Warrant เป็น Option (ออปชั่น) ประเภทหนึ่ง ที่มีลักษณะเป็นสัญญาที่ให...
ประโยชน์ของโครงการ EJIP คืออะไร,1345198.txt,0.8152410984039307,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  6.	Corporate Action และ ผลกระทบต่อราคาหุ้นสามัญ Corporate Action คือ การกระทำขององค์กรที่ทำให้เกิดการเปลี่ยนแปลงที่สำคัญต่อบริษัทและมีผลกระทบต่อผู้ถือหุ...
ประโยชน์ของโครงการ EJIP คืออะไร,1345175.txt,0.8099199533462524,ตราสารที่เชื่อมโยงกับตราสารทุน  1.	ความหมายและประเภทของตราสารที่เชื่อมโยงกับตราสารทุน (Equity-Linked Product) 1.1	ความหมายของ Equity-Linked Product (Equity-Linked Product แปลตามตรงว่า ผลิตภัณฑ์ที่เชื่...
ประโยชน์ของโครงการ EJIP คืออะไร,1345147.txt,0.8090986013412476,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  6.	เส้นอัตราผลตอบแทน (Yield Curve) 6.1	ความหมายของเส้นอัตราผลตอบแทน (Yield Curve) 	คือ เส้นที่แสดงความสัมพันธ์ของอัตราผลตอบแทนถึงวันครบกำหนด (YTM) ของตรา...
ข้อมูลที่ต้องเปิดเผยทันที มีอะไรบ้าง,1345189.txt,0.805172860622406,ตลาดหลักทรัพย์แห่งประเทศไทย  9.	ข้อมูลที่บริษัทจดทะเบียนต้องรายงานกับตลาดหลักทรัพย์ฯ 9.1	ข้อมูลเกี่ยวกับฐานะการเงินและผลการดำเนินงาน (Periodic Report) 	1.	ประเภทรายงานและกำหนดส่ง 		งบรายไตรมาส ฉบับสอบ...
ข้อมูลที่ต้องเปิดเผยทันที มีอะไรบ้าง,1345140.txt,0.8017928600311279,การซื้อขายตราสารหนี้ในไทย  5.	ข้อมูลและแหล่งข้อมูลที่สำคัญของตราสารหนี้ 5.1	หนังสือชี้ชวน ข้อมูลในหนังสือชี้ชวนมีส่วนประกอบดังนี้ 	1.	สรุปข้อมูลสำคัญของตราสาร (fact sheet) คือ ส่วนสรุปเกี่ยวกับการเสนอ...
ข้อมูลที่ต้องเปิดเผยทันที มีอะไรบ้าง,1345173.txt,0.7945927381515503,ความรู้พื้นฐานของตราสารหนี้  5.	ประเภทของตราสารหนี้ 	ในการแบ่งประเภทของตราสารหนี้นั้น มีวิธีการแบ่งหลากหลายวิธี ซึ่งสรุปได้ดังนี้ 	แบ่งตามอายุของตราสาร 		ตราสารหนี้ระยะสั้น (อายุ ≤1 ปี) 		ตราสารหนี้ระ...
ดัชนีผลตอบแทนรวม (Total Return Index) คืออะไร,1345202.txt,0.8544726967811584,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
ดัชนีผลตอบแทนรวม (Total Return Index) คืออะไร,1345139.txt,0.8487017154693604,การซื้อขายตราสารหนี้ในไทย  4.	ดัชนีตราสารหนี้ (Bond Index) 4.1	ความหมายและประโยชน์ของดัชนีตราสารหนี้ 	1.	ดัชนีตราสารหนี้ คือ เครื่องมือที่ใช้วัดการเคลื่อนไหวของกลุ่มตราสารหนี้ภายใต้ดัชนี 	2.	ประโยชน์ข...
ดัชนีผลตอบแทนรวม (Total Return Index) คืออะไร,1345199.txt,0.8472054600715637,ผลตอบแทนและความเสี่ยงของกองทุนรวม  1.	ภาพรวมของผลตอบแทนและความเสี่ยงของกองทุนรวม เนื่องจากกองทุนรวมเป็นการระดมเงินจากผู้ลงทุนไปลงทุนในสินทรัพย์ตามนโยบายการลงทุน ดังนั้นผลตอบแทนและความเสี่ยงขึ้นอยู่กับ...
ประโยชน์ของการปันผลเป็นหุ้นมีอะไรบ้าง,1345196.txt,0.8319315314292908,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  4.1	ผลตอบแทนของตราสารทุน ผลตอบแทนของตราสารทุนประกอบด้วย 1. ผลตอบแทนจากส่วนต่างราคา (Capital Gain) 2. ผลตอบแทนจากการปันผล (Dividend)  4.2	ผลตอบแทนจากการป...
ประโยชน์ของการปันผลเป็นหุ้นมีอะไรบ้าง,1345174.txt,0.8275965452194214,ความรู้พื้นฐานของตราสารหนี้  6.	ประโยชน์ของการลงทุนในตราสารหนี้ 	สร้างรายได้ประจำ: จากดอกเบี้ย (Coupon) 	ให้ความปลอดภัย: ผู้ออกตราสารหนี้มีภาระผูกพันต้องชำระดอกเบี้ยและเงินต้นคืน  โดยตราสารหนี้ที่ออกโ...
ประโยชน์ของการปันผลเป็นหุ้นมีอะไรบ้าง,1345198.txt,0.8261088132858276,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  6.	Corporate Action และ ผลกระทบต่อราคาหุ้นสามัญ Corporate Action คือ การกระทำขององค์กรที่ทำให้เกิดการเปลี่ยนแปลงที่สำคัญต่อบริษัทและมีผลกระทบต่อผู้ถือหุ...
การประเมินมูลค่าด้วย PE Ratio มีกี่ขั้นตอน,1345153.txt,0.8829010128974915,การประเมินมูลค่าหุ้นสามัญ  4.	Relative Valuation (วิธีการประเมินมูลค่าหุ้นเชิงสัมพัทธ์) คือ การประเมินค่าโดยใช้วิธีการเปรียบเทียบอัตราส่วนทางการเงินกับบริษัทอื่นที่มีลักษณะของธุรกิจคล้ายคลึงกัน หรืออา...
การประเมินมูลค่าด้วย PE Ratio มีกี่ขั้นตอน,1345149.txt,0.856289267539978,การประเมินมูลค่าหุ้นสามัญ  2. วิธีการประเมินมูลค่าหุ้นสามัญ แบ่งออกเป็น 2 รูปแบบใหญ่ๆ คือ 1. Absolute Valuation ซึ่งเป็นการประเมินมูลค่าโดยวัดจากสินทรัพย์หรือความสามารถในการทำกำไรจากตัวบริษัทเอง 2. Re...
การประเมินมูลค่าด้วย PE Ratio มีกี่ขั้นตอน,1345142.txt,0.8437633514404297,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  1.	การประเมินมูลค่าตราสารหนี้ หมายถึง การหาราคาที่เหมาะสม (Fair Price หรือ Intrinsic Value) ของตราสารหนี้เพื่อใช้ประกอบการตัดสินใจลงทุน ซึ่งสามารถตัดสินไ...
TE ที่ต่ำ คืออะไร,1345202.txt,0.8256692886352539,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
TE ที่ต่ำ คืออะไร,1345153.txt,0.8098413944244385,การประเมินมูลค่าหุ้นสามัญ  4.	Relative Valuation (วิธีการประเมินมูลค่าหุ้นเชิงสัมพัทธ์) คือ การประเมินค่าโดยใช้วิธีการเปรียบเทียบอัตราส่วนทางการเงินกับบริษัทอื่นที่มีลักษณะของธุรกิจคล้ายคลึงกัน หรืออา...
TE ที่ต่ำ คืออะไร,1345175.txt,0.7921252250671387,ตราสารที่เชื่อมโยงกับตราสารทุน  1.	ความหมายและประเภทของตราสารที่เชื่อมโยงกับตราสารทุน (Equity-Linked Product) 1.1	ความหมายของ Equity-Linked Product (Equity-Linked Product แปลตามตรงว่า ผลิตภัณฑ์ที่เชื่...
ดัชนีราคากลุ่มอุตสาหกรรมและดัชนีหมวดธุรกิจ (Industry Index & Sector Index) คืออะไร,1345139.txt,0.8427802920341492,การซื้อขายตราสารหนี้ในไทย  4.	ดัชนีตราสารหนี้ (Bond Index) 4.1	ความหมายและประโยชน์ของดัชนีตราสารหนี้ 	1.	ดัชนีตราสารหนี้ คือ เครื่องมือที่ใช้วัดการเคลื่อนไหวของกลุ่มตราสารหนี้ภายใต้ดัชนี 	2.	ประโยชน์ข...
ดัชนีราคากลุ่มอุตสาหกรรมและดัชนีหมวดธุรกิจ (Industry Index & Sector Index) คืออะไร,1345154.txt,0.8298091888427734,"การประเมินมูลค่าหุ้นสามัญ  5.	กลยุทธ์การลงทุนในหุ้นสามัญ 5.1.	การลงทุนแบบเน้นคุณค่า (Value Investing) 	*	ลงทุนในหุ้นที่มีราคาต่ำกว่ามูลค่าที่แท้จริง (Intrinsic Value) 	*	หุ้นที่ลงทุนมักมี PE, PB, ต่ำก..."
ดัชนีราคากลุ่มอุตสาหกรรมและดัชนีหมวดธุรกิจ (Industry Index & Sector Index) คืออะไร,1345190.txt,0.8270605802536011,ตลาดหลักทรัพย์แห่งประเทศไทย  10.	ดัชนีหลักทรัพย์ 10.1	ความหมายและการนำไปใช้ประโยชน์ของดัชนีหลักทรัพย์ ดัชนีหลักทรัพย์ คือ ค่าทางสถิติที่ใช้วัดภาพรวมการเปลี่ยนแปลงของราคาหลักทรัพย์ ซึ่งนำมาใช้ประโยชน์ไ...
เครื่องมือการวัดที่มักนำมาใช้วัดผลการดำเนินงานของกองทุนรวม คืออะไร,1345202.txt,0.8475252985954285,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
เครื่องมือการวัดที่มักนำมาใช้วัดผลการดำเนินงานของกองทุนรวม คืออะไร,1345157.txt,0.8424860239028931,การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  3.	แหล่งข้อมูลสำคัญของกองทุนรวม 3.1	รายงานการจัดอันดับกองทุน ที่จัดทำโดยบริษัทจัดอันดับกองทุน1 โดยจะจัดอันดับของอัตราผลตอบแทนและความเสี่ยงในรูปของ Percentile...
เครื่องมือการวัดที่มักนำมาใช้วัดผลการดำเนินงานของกองทุนรวม คืออะไร,1345199.txt,0.841013491153717,ผลตอบแทนและความเสี่ยงของกองทุนรวม  1.	ภาพรวมของผลตอบแทนและความเสี่ยงของกองทุนรวม เนื่องจากกองทุนรวมเป็นการระดมเงินจากผู้ลงทุนไปลงทุนในสินทรัพย์ตามนโยบายการลงทุน ดังนั้นผลตอบแทนและความเสี่ยงขึ้นอยู่กับ...
สูตรหากำไรขาดทุนกรณีถือจนครบอายุ (ใช้สิทธิ) คืออะไร,1345177.txt,0.8344533443450928,ตราสารที่เชื่อมโยงกับตราสารทุน  3.	ใบสำคัญแสดงสิทธิ (Warrant) 3.1	ความหมายและเงื่อนไขต่างๆ ของ Warrant (วอแรนต์) 	1.	ความหมายโดยสากล Warrant เป็น Option (ออปชั่น) ประเภทหนึ่ง ที่มีลักษณะเป็นสัญญาที่ให...
สูตรหากำไรขาดทุนกรณีถือจนครบอายุ (ใช้สิทธิ) คืออะไร,1345176.txt,0.8332169055938721,ตราสารที่เชื่อมโยงกับตราสารทุน  2.	ใบสำคัญแสดงสิทธิอนุพันธ์ (Derivative Warrant: DW) 2.1	ความหมาย เงื่อนไข ชื่อย่อของ DW และสถานะของคู่สัญญา 	1.	ความหมาย DW เป็น Option (ออปชั่น) (Option ถือเป็นตราสาร...
สูตรหากำไรขาดทุนกรณีถือจนครบอายุ (ใช้สิทธิ) คืออะไร,1345179.txt,0.8316152095794678,ตราสารที่เชื่อมโยงกับตราสารทุน  5.	ใบสำคัญแสดงสิทธิในประโยชน์ที่เกิดจากหลักทรัพย์อ้างอิงไทย (Non-Voting Depository Receipt: NVDR) 5.1	ความหมายของ NVRD 	เนื่องจากไทยมีกำหนดเพดานสัดส่วนการต่างให้ชาติถือ...
เส้นอัตราผลตอบแทนแบบลาดลง (Inverted Yield Curve) มีลักษณะอย่างไร,1345147.txt,0.893561601638794,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  6.	เส้นอัตราผลตอบแทน (Yield Curve) 6.1	ความหมายของเส้นอัตราผลตอบแทน (Yield Curve) 	คือ เส้นที่แสดงความสัมพันธ์ของอัตราผลตอบแทนถึงวันครบกำหนด (YTM) ของตรา...
