user_id,house,day_of_month,day_of_week,is_weekend,month,day,hour,minute,hour_sin,hour_cos
17,2,20,5,1,4,20,17,32,-0.9659258262890683,-0.25881904510252063
17,2,21,6,1,4,21,8,49,0.8660254037844387,-0.4999999999999998
17,2,21,6,1,4,21,12,33,1.2246467991473532e-16,-1.0
17,2,22,0,0,4,22,8,37,0.8660254037844387,-0.4999999999999998
17,2,22,0,0,4,22,12,37,1.2246467991473532e-16,-1.0
17,2,18,3,0,4,18,23,13,-0.25881904510252157,0.9659258262890681
17,2,19,4,0,4,19,12,38,1.2246467991473532e-16,-1.0
17,2,22,0,0,4,22,17,41,-0.9659258262890683,-0.25881904510252063
17,2,23,1,0,4,23,8,53,0.8660254037844387,-0.4999999999999998
17,2,23,1,0,4,23,14,53,-0.4999999999999997,-0.8660254037844388
17,2,23,1,0,4,23,17,56,-0.9659258262890683,-0.25881904510252063
17,2,24,2,0,4,24,8,55,0.8660254037844387,-0.4999999999999998
17,2,24,2,0,4,24,12,35,1.2246467991473532e-16,-1.0
17,2,24,2,0,4,24,17,52,-0.9659258262890683,-0.25881904510252063
17,2,25,3,0,4,25,8,59,0.8660254037844387,-0.4999999999999998
17,2,25,3,0,4,25,12,58,1.2246467991473532e-16,-1.0
17,2,25,3,0,4,25,17,57,-0.9659258262890683,-0.25881904510252063
17,2,26,4,0,4,26,14,10,-0.4999999999999997,-0.8660254037844388
17,2,27,5,1,4,27,0,0,0.0,1.0
17,2,29,0,0,4,29,8,56,0.8660254037844387,-0.4999999999999998
17,2,29,0,0,4,29,12,50,1.2246467991473532e-16,-1.0
17,2,29,0,0,4,29,17,44,-0.9659258262890683,-0.25881904510252063
17,2,30,1,0,4,30,8,56,0.8660254037844387,-0.4999999999999998
17,2,30,1,0,4,30,12,50,1.2246467991473532e-16,-1.0
17,2,30,1,0,4,30,17,54,-0.9659258262890683,-0.25881904510252063
17,2,1,2,0,5,1,8,44,0.8660254037844387,-0.4999999999999998
17,2,1,2,0,5,1,12,56,1.2246467991473532e-16,-1.0
17,2,1,2,0,5,1,17,44,-0.9659258262890683,-0.25881904510252063
17,2,2,3,0,5,2,8,55,0.8660254037844387,-0.4999999999999998
17,2,2,3,0,5,2,12,53,1.2246467991473532e-16,-1.0
17,2,2,3,0,5,2,17,55,-0.9659258262890683,-0.25881904510252063
17,2,3,4,0,5,3,14,15,-0.4999999999999997,-0.8660254037844388
17,2,3,4,0,5,3,14,15,-0.4999999999999997,-0.8660254037844388
17,2,8,2,0,5,8,8,58,0.8660254037844387,-0.4999999999999998
17,2,8,2,0,5,8,12,51,1.2246467991473532e-16,-1.0
17,2,8,2,0,5,8,17,43,-0.9659258262890683,-0.25881904510252063
17,2,9,3,0,5,9,8,53,0.8660254037844387,-0.4999999999999998
17,2,9,3,0,5,9,12,54,1.2246467991473532e-16,-1.0
17,2,9,3,0,5,9,17,51,-0.9659258262890683,-0.25881904510252063
17,2,10,4,0,5,10,14,23,-0.4999999999999997,-0.8660254037844388
17,2,11,5,1,5,11,9,1,0.7071067811865476,-0.7071067811865475
17,2,11,5,1,5,11,12,50,1.2246467991473532e-16,-1.0
17,2,11,5,1,5,11,12,50,1.2246467991473532e-16,-1.0
17,2,13,0,0,5,13,10,16,0.49999999999999994,-0.8660254037844387
17,2,13,0,0,5,13,10,16,0.49999999999999994,-0.8660254037844387
17,2,13,0,0,5,13,12,46,1.2246467991473532e-16,-1.0
17,2,13,0,0,5,13,17,47,-0.9659258262890683,-0.25881904510252063
17,2,14,1,0,5,14,8,57,0.8660254037844387,-0.4999999999999998
17,2,14,1,0,5,14,12,57,1.2246467991473532e-16,-1.0
17,2,14,1,0,5,14,17,31,-0.9659258262890683,-0.25881904510252063
17,2,15,2,0,5,15,8,57,0.8660254037844387,-0.4999999999999998
17,2,15,2,0,5,15,12,33,1.2246467991473532e-16,-1.0
17,2,15,2,0,5,15,17,28,-0.9659258262890683,-0.25881904510252063
17,2,16,3,0,5,16,8,57,0.8660254037844387,-0.4999999999999998
17,2,16,3,0,5,16,12,51,1.2246467991473532e-16,-1.0
17,2,16,3,0,5,16,17,42,-0.9659258262890683,-0.25881904510252063
17,2,17,4,0,5,17,13,56,-0.2588190451025208,-0.9659258262890683
18,5,20,5,1,4,20,8,52,0.8660254037844387,-0.4999999999999998
18,5,20,5,1,4,20,12,47,1.2246467991473532e-16,-1.0
18,5,20,5,1,4,20,17,47,-0.9659258262890683,-0.25881904510252063
18,5,21,6,1,4,21,8,30,0.8660254037844387,-0.4999999999999998
18,5,22,0,0,4,22,8,34,0.8660254037844387,-0.4999999999999998
18,5,22,0,0,4,22,12,32,1.2246467991473532e-16,-1.0
18,5,19,4,0,4,19,8,31,0.8660254037844387,-0.4999999999999998
18,5,19,4,0,4,19,12,48,1.2246467991473532e-16,-1.0
18,5,22,0,0,4,22,17,28,-0.9659258262890683,-0.25881904510252063
18,5,23,1,0,4,23,8,54,0.8660254037844387,-0.4999999999999998
18,5,23,1,0,4,23,14,48,-0.4999999999999997,-0.8660254037844388
18,5,23,1,0,4,23,17,32,-0.9659258262890683,-0.25881904510252063
18,5,24,2,0,4,24,8,40,0.8660254037844387,-0.4999999999999998
18,5,24,2,0,4,24,12,35,1.2246467991473532e-16,-1.0
18,5,24,2,0,4,24,17,29,-0.9659258262890683,-0.25881904510252063
18,5,25,3,0,4,25,8,46,0.8660254037844387,-0.4999999999999998
18,5,25,3,0,4,25,13,9,-0.2588190451025208,-0.9659258262890683
18,5,25,3,0,4,25,17,44,-0.9659258262890683,-0.25881904510252063
18,5,26,4,0,4,26,14,22,-0.4999999999999997,-0.8660254037844388
18,5,27,5,1,4,27,0,0,0.0,1.0
18,5,29,0,0,4,29,8,33,0.8660254037844387,-0.4999999999999998
18,5,29,0,0,4,29,12,50,1.2246467991473532e-16,-1.0
18,5,29,0,0,4,29,17,55,-0.9659258262890683,-0.25881904510252063
18,5,30,1,0,4,30,8,36,0.8660254037844387,-0.4999999999999998
18,5,30,1,0,4,30,12,57,1.2246467991473532e-16,-1.0
18,5,30,1,0,4,30,17,46,-0.9659258262890683,-0.25881904510252063
18,5,1,2,0,5,1,8,44,0.8660254037844387,-0.4999999999999998
18,5,1,2,0,5,1,12,45,1.2246467991473532e-16,-1.0
18,5,2,3,0,5,2,8,49,0.8660254037844387,-0.4999999999999998
18,5,2,3,0,5,2,12,46,1.2246467991473532e-16,-1.0
18,5,2,3,0,5,2,17,47,-0.9659258262890683,-0.25881904510252063
18,5,3,4,0,5,3,14,12,-0.4999999999999997,-0.8660254037844388
18,5,3,4,0,5,3,14,12,-0.4999999999999997,-0.8660254037844388
18,5,6,0,0,5,6,12,49,1.2246467991473532e-16,-1.0
18,5,6,0,0,5,6,10,15,0.49999999999999994,-0.8660254037844387
18,5,6,0,0,5,6,10,15,0.49999999999999994,-0.8660254037844387
18,5,7,1,0,5,7,8,50,0.8660254037844387,-0.4999999999999998
18,5,7,1,0,5,7,12,53,1.2246467991473532e-16,-1.0
18,5,7,1,0,5,7,12,53,1.2246467991473532e-16,-1.0
18,5,7,1,0,5,7,17,49,-0.9659258262890683,-0.25881904510252063
18,5,8,2,0,5,8,8,57,0.8660254037844387,-0.4999999999999998
18,5,9,3,0,5,9,8,52,0.8660254037844387,-0.4999999999999998
18,5,9,3,0,5,9,12,47,1.2246467991473532e-16,-1.0
18,5,9,3,0,5,9,17,49,-0.9659258262890683,-0.25881904510252063
18,5,10,4,0,5,10,14,1,-0.4999999999999997,-0.8660254037844388
18,5,11,5,1,5,11,8,54,0.8660254037844387,-0.4999999999999998
18,5,11,5,1,5,11,12,32,1.2246467991473532e-16,-1.0
18,5,11,5,1,5,11,12,32,1.2246467991473532e-16,-1.0
18,5,13,0,0,5,13,10,21,0.49999999999999994,-0.8660254037844387
18,5,13,0,0,5,13,10,21,0.49999999999999994,-0.8660254037844387
18,5,13,0,0,5,13,12,33,1.2246467991473532e-16,-1.0
18,5,13,0,0,5,13,17,51,-0.9659258262890683,-0.25881904510252063
18,5,14,1,0,5,14,8,41,0.8660254037844387,-0.4999999999999998
18,5,14,1,0,5,14,12,32,1.2246467991473532e-16,-1.0
18,5,14,1,0,5,14,17,48,-0.9659258262890683,-0.25881904510252063
18,5,15,2,0,5,15,8,53,0.8660254037844387,-0.4999999999999998
18,5,15,2,0,5,15,12,29,1.2246467991473532e-16,-1.0
18,5,16,3,0,5,16,17,52,-0.9659258262890683,-0.25881904510252063
18,5,17,4,0,5,17,13,51,-0.2588190451025208,-0.9659258262890683
19,2,19,4,0,4,19,17,31,-0.9659258262890683,-0.25881904510252063
19,2,21,6,1,4,21,8,45,0.8660254037844387,-0.4999999999999998
19,2,21,6,1,4,21,12,31,1.2246467991473532e-16,-1.0
19,2,22,0,0,4,22,8,48,0.8660254037844387,-0.4999999999999998
19,2,22,0,0,4,22,12,40,1.2246467991473532e-16,-1.0
19,2,19,4,0,4,19,8,37,0.8660254037844387,-0.4999999999999998
19,2,19,4,0,4,19,12,39,1.2246467991473532e-16,-1.0
19,2,22,0,0,4,22,17,29,-0.9659258262890683,-0.25881904510252063
19,2,23,1,0,4,23,8,53,0.8660254037844387,-0.4999999999999998
19,2,23,1,0,4,23,14,52,-0.4999999999999997,-0.8660254037844388
19,2,23,1,0,4,23,17,32,-0.9659258262890683,-0.25881904510252063
19,2,24,2,0,4,24,8,50,0.8660254037844387,-0.4999999999999998
19,2,24,2,0,4,24,12,47,1.2246467991473532e-16,-1.0
19,2,24,2,0,4,24,17,30,-0.9659258262890683,-0.25881904510252063
19,2,25,3,0,4,25,8,56,0.8660254037844387,-0.4999999999999998
19,2,25,3,0,4,25,12,51,1.2246467991473532e-16,-1.0
19,2,25,3,0,4,25,17,43,-0.9659258262890683,-0.25881904510252063
19,2,26,4,0,4,26,14,9,-0.4999999999999997,-0.8660254037844388
19,2,29,0,0,4,29,8,45,0.8660254037844387,-0.4999999999999998
19,2,29,0,0,4,29,12,47,1.2246467991473532e-16,-1.0
19,2,29,0,0,4,29,17,48,-0.9659258262890683,-0.25881904510252063
19,2,30,1,0,4,30,8,57,0.8660254037844387,-0.4999999999999998
19,2,30,1,0,4,30,12,45,1.2246467991473532e-16,-1.0
19,2,30,1,0,4,30,17,55,-0.9659258262890683,-0.25881904510252063
19,2,1,2,0,5,1,8,40,0.8660254037844387,-0.4999999999999998
19,2,1,2,0,5,1,12,44,1.2246467991473532e-16,-1.0
19,2,1,2,0,5,1,17,52,-0.9659258262890683,-0.25881904510252063
19,2,2,3,0,5,2,8,54,0.8660254037844387,-0.4999999999999998
19,2,2,3,0,5,2,12,51,1.2246467991473532e-16,-1.0
19,2,2,3,0,5,2,17,50,-0.9659258262890683,-0.25881904510252063
19,2,3,4,0,5,3,14,9,-0.4999999999999997,-0.8660254037844388
19,2,3,4,0,5,3,14,9,-0.4999999999999997,-0.8660254037844388
19,2,6,0,0,5,6,12,45,1.2246467991473532e-16,-1.0
19,2,6,0,0,5,6,10,21,0.49999999999999994,-0.8660254037844387
19,2,6,0,0,5,6,10,21,0.49999999999999994,-0.8660254037844387
19,2,6,0,0,5,6,17,51,-0.9659258262890683,-0.25881904510252063
19,2,7,1,0,5,7,8,53,0.8660254037844387,-0.4999999999999998
19,2,7,1,0,5,7,12,49,1.2246467991473532e-16,-1.0
19,2,7,1,0,5,7,12,49,1.2246467991473532e-16,-1.0
19,2,7,1,0,5,7,17,50,-0.9659258262890683,-0.25881904510252063
19,2,8,2,0,5,8,8,57,0.8660254037844387,-0.4999999999999998
19,2,8,2,0,5,8,12,53,1.2246467991473532e-16,-1.0
19,2,8,2,0,5,8,17,55,-0.9659258262890683,-0.25881904510252063
19,2,9,3,0,5,9,8,53,0.8660254037844387,-0.4999999999999998
19,2,9,3,0,5,9,12,51,1.2246467991473532e-16,-1.0
19,2,9,3,0,5,9,17,52,-0.9659258262890683,-0.25881904510252063
19,2,10,4,0,5,10,14,15,-0.4999999999999997,-0.8660254037844388
19,2,14,1,0,5,14,8,44,0.8660254037844387,-0.4999999999999998
19,2,14,1,0,5,14,12,29,1.2246467991473532e-16,-1.0
19,2,14,1,0,5,14,17,44,-0.9659258262890683,-0.25881904510252063
19,2,15,2,0,5,15,8,51,0.8660254037844387,-0.4999999999999998
19,2,15,2,0,5,15,12,30,1.2246467991473532e-16,-1.0
19,2,15,2,0,5,15,17,49,-0.9659258262890683,-0.25881904510252063
19,2,16,3,0,5,16,8,41,0.8660254037844387,-0.4999999999999998
19,2,16,3,0,5,16,12,49,1.2246467991473532e-16,-1.0
19,2,16,3,0,5,16,17,45,-0.9659258262890683,-0.25881904510252063
19,2,17,4,0,5,17,13,54,-0.2588190451025208,-0.9659258262890683
20,5,19,4,0,4,19,17,31,-0.9659258262890683,-0.25881904510252063
20,5,20,5,1,4,20,8,38,0.8660254037844387,-0.4999999999999998
20,5,20,5,1,4,20,12,47,1.2246467991473532e-16,-1.0
20,5,20,5,1,4,20,17,30,-0.9659258262890683,-0.25881904510252063
20,5,21,6,1,4,21,8,40,0.8660254037844387,-0.4999999999999998
20,5,21,6,1,4,21,12,38,1.2246467991473532e-16,-1.0
20,5,22,0,0,4,22,8,40,0.8660254037844387,-0.4999999999999998
20,5,22,0,0,4,22,12,37,1.2246467991473532e-16,-1.0
20,5,19,4,0,4,19,8,35,0.8660254037844387,-0.4999999999999998
20,5,19,4,0,4,19,12,37,1.2246467991473532e-16,-1.0
20,5,22,0,0,4,22,17,45,-0.9659258262890683,-0.25881904510252063
20,5,23,1,0,4,23,8,52,0.8660254037844387,-0.4999999999999998
20,5,23,1,0,4,23,14,50,-0.4999999999999997,-0.8660254037844388
20,5,23,1,0,4,23,17,58,-0.9659258262890683,-0.25881904510252063
20,5,24,2,0,4,24,8,54,0.8660254037844387,-0.4999999999999998
20,5,24,2,0,4,24,12,51,1.2246467991473532e-16,-1.0
20,5,24,2,0,4,24,17,28,-0.9659258262890683,-0.25881904510252063
20,5,25,3,0,4,25,8,28,0.8660254037844387,-0.4999999999999998
20,5,25,3,0,4,25,13,8,-0.2588190451025208,-0.9659258262890683
20,5,25,3,0,4,25,17,55,-0.9659258262890683,-0.25881904510252063
20,5,26,4,0,4,26,14,21,-0.4999999999999997,-0.8660254037844388
20,5,27,5,1,4,27,0,0,0.0,1.0
20,5,29,0,0,4,29,8,45,0.8660254037844387,-0.4999999999999998
20,5,29,0,0,4,29,17,44,-0.9659258262890683,-0.25881904510252063
20,5,30,1,0,4,30,8,47,0.8660254037844387,-0.4999999999999998
20,5,30,1,0,4,30,12,45,1.2246467991473532e-16,-1.0
20,5,30,1,0,4,30,17,47,-0.9659258262890683,-0.25881904510252063
20,5,1,2,0,5,1,8,31,0.8660254037844387,-0.4999999999999998
20,5,1,2,0,5,1,12,54,1.2246467991473532e-16,-1.0
20,5,1,2,0,5,1,17,52,-0.9659258262890683,-0.25881904510252063
20,5,2,3,0,5,2,8,49,0.8660254037844387,-0.4999999999999998
20,5,2,3,0,5,2,12,58,1.2246467991473532e-16,-1.0
20,5,2,3,0,5,2,17,51,-0.9659258262890683,-0.25881904510252063
20,5,3,4,0,5,3,14,24,-0.4999999999999997,-0.8660254037844388
20,5,3,4,0,5,3,14,24,-0.4999999999999997,-0.8660254037844388
20,5,6,0,0,5,6,12,53,1.2246467991473532e-16,-1.0
20,5,6,0,0,5,6,10,23,0.49999999999999994,-0.8660254037844387
20,5,6,0,0,5,6,10,23,0.49999999999999994,-0.8660254037844387
20,5,6,0,0,5,6,17,55,-0.9659258262890683,-0.25881904510252063
20,5,7,1,0,5,7,8,52,0.8660254037844387,-0.4999999999999998
20,5,7,1,0,5,7,12,50,1.2246467991473532e-16,-1.0
20,5,7,1,0,5,7,12,50,1.2246467991473532e-16,-1.0
20,5,7,1,0,5,7,17,52,-0.9659258262890683,-0.25881904510252063
20,5,8,2,0,5,8,8,51,0.8660254037844387,-0.4999999999999998
20,5,8,2,0,5,8,12,56,1.2246467991473532e-16,-1.0
20,5,8,2,0,5,8,17,46,-0.9659258262890683,-0.25881904510252063
20,5,9,3,0,5,9,8,57,0.8660254037844387,-0.4999999999999998
20,5,9,3,0,5,9,12,50,1.2246467991473532e-16,-1.0
20,5,9,3,0,5,9,17,46,-0.9659258262890683,-0.25881904510252063
20,5,10,4,0,5,10,14,15,-0.4999999999999997,-0.8660254037844388
20,5,11,5,1,5,11,8,46,0.8660254037844387,-0.4999999999999998
20,5,11,5,1,5,11,12,57,1.2246467991473532e-16,-1.0
20,5,11,5,1,5,11,12,57,1.2246467991473532e-16,-1.0
20,5,13,0,0,5,13,12,44,1.2246467991473532e-16,-1.0
20,5,13,0,0,5,13,17,48,-0.9659258262890683,-0.25881904510252063
20,5,14,1,0,5,14,8,56,0.8660254037844387,-0.4999999999999998
20,5,14,1,0,5,14,12,30,1.2246467991473532e-16,-1.0
20,5,14,1,0,5,14,17,31,-0.9659258262890683,-0.25881904510252063
20,5,15,2,0,5,15,8,52,0.8660254037844387,-0.4999999999999998
20,5,15,2,0,5,15,12,53,1.2246467991473532e-16,-1.0
20,5,15,2,0,5,15,17,43,-0.9659258262890683,-0.25881904510252063
20,5,16,3,0,5,16,8,43,0.8660254037844387,-0.4999999999999998
20,5,16,3,0,5,16,12,51,1.2246467991473532e-16,-1.0
20,5,16,3,0,5,16,17,50,-0.9659258262890683,-0.25881904510252063
20,5,17,4,0,5,17,13,53,-0.2588190451025208,-0.9659258262890683
21,4,19,4,0,4,19,17,30,-0.9659258262890683,-0.25881904510252063
21,4,20,5,1,4,20,8,39,0.8660254037844387,-0.4999999999999998
21,4,20,5,1,4,20,12,30,1.2246467991473532e-16,-1.0
21,4,20,5,1,4,20,17,34,-0.9659258262890683,-0.25881904510252063
21,4,21,6,1,4,21,8,34,0.8660254037844387,-0.4999999999999998
21,4,21,6,1,4,21,12,30,1.2246467991473532e-16,-1.0
21,4,22,0,0,4,22,8,35,0.8660254037844387,-0.4999999999999998
21,4,22,0,0,4,22,12,39,1.2246467991473532e-16,-1.0
21,4,19,4,0,4,19,8,32,0.8660254037844387,-0.4999999999999998
21,4,19,4,0,4,19,12,40,1.2246467991473532e-16,-1.0
21,4,22,0,0,4,22,17,44,-0.9659258262890683,-0.25881904510252063
21,4,23,1,0,4,23,8,46,0.8660254037844387,-0.4999999999999998
21,4,23,1,0,4,23,14,43,-0.4999999999999997,-0.8660254037844388
21,4,23,1,0,4,23,17,59,-0.9659258262890683,-0.25881904510252063
21,4,24,2,0,4,24,8,40,0.8660254037844387,-0.4999999999999998
21,4,24,2,0,4,24,12,41,1.2246467991473532e-16,-1.0
21,4,24,2,0,4,24,17,51,-0.9659258262890683,-0.25881904510252063
21,4,25,3,0,4,25,8,49,0.8660254037844387,-0.4999999999999998
21,4,25,3,0,4,25,13,10,-0.2588190451025208,-0.9659258262890683
21,4,25,3,0,4,25,17,52,-0.9659258262890683,-0.25881904510252063
21,4,26,4,0,4,26,14,10,-0.4999999999999997,-0.8660254037844388
21,4,27,5,1,4,27,0,0,0.0,1.0
21,4,29,0,0,4,29,8,40,0.8660254037844387,-0.4999999999999998
21,4,29,0,0,4,29,12,47,1.2246467991473532e-16,-1.0
21,4,29,0,0,4,29,17,47,-0.9659258262890683,-0.25881904510252063
21,4,30,1,0,4,30,8,47,0.8660254037844387,-0.4999999999999998
21,4,30,1,0,4,30,12,45,1.2246467991473532e-16,-1.0
21,4,30,1,0,4,30,17,46,-0.9659258262890683,-0.25881904510252063
21,4,1,2,0,5,1,8,40,0.8660254037844387,-0.4999999999999998
21,4,1,2,0,5,1,12,46,1.2246467991473532e-16,-1.0
21,4,1,2,0,5,1,17,47,-0.9659258262890683,-0.25881904510252063
21,4,2,3,0,5,2,8,45,0.8660254037844387,-0.4999999999999998
21,4,2,3,0,5,2,12,46,1.2246467991473532e-16,-1.0
21,4,2,3,0,5,2,17,44,-0.9659258262890683,-0.25881904510252063
21,4,3,4,0,5,3,14,10,-0.4999999999999997,-0.8660254037844388
21,4,3,4,0,5,3,14,10,-0.4999999999999997,-0.8660254037844388
21,4,6,0,0,5,6,12,50,1.2246467991473532e-16,-1.0
21,4,6,0,0,5,6,10,25,0.49999999999999994,-0.8660254037844387
21,4,6,0,0,5,6,10,25,0.49999999999999994,-0.8660254037844387
21,4,6,0,0,5,6,17,48,-0.9659258262890683,-0.25881904510252063
21,4,7,1,0,5,7,8,46,0.8660254037844387,-0.4999999999999998
21,4,7,1,0,5,7,12,53,1.2246467991473532e-16,-1.0
21,4,7,1,0,5,7,12,53,1.2246467991473532e-16,-1.0
21,4,7,1,0,5,7,17,55,-0.9659258262890683,-0.25881904510252063
21,4,8,2,0,5,8,8,48,0.8660254037844387,-0.4999999999999998
21,4,8,2,0,5,8,12,50,1.2246467991473532e-16,-1.0
21,4,8,2,0,5,8,17,56,-0.9659258262890683,-0.25881904510252063
21,4,9,3,0,5,9,8,53,0.8660254037844387,-0.4999999999999998
21,4,9,3,0,5,9,12,47,1.2246467991473532e-16,-1.0
21,4,9,3,0,5,9,17,56,-0.9659258262890683,-0.25881904510252063
21,4,10,4,0,5,10,14,0,-0.4999999999999997,-0.8660254037844388
21,4,11,5,1,5,11,8,52,0.8660254037844387,-0.4999999999999998
21,4,11,5,1,5,11,12,44,1.2246467991473532e-16,-1.0
21,4,11,5,1,5,11,12,44,1.2246467991473532e-16,-1.0
21,4,13,0,0,5,13,10,12,0.49999999999999994,-0.8660254037844387
21,4,13,0,0,5,13,10,12,0.49999999999999994,-0.8660254037844387
21,4,13,0,0,5,13,12,39,1.2246467991473532e-16,-1.0
21,4,13,0,0,5,13,17,54,-0.9659258262890683,-0.25881904510252063
21,4,14,1,0,5,14,8,41,0.8660254037844387,-0.4999999999999998
21,4,14,1,0,5,14,12,41,1.2246467991473532e-16,-1.0
21,4,14,1,0,5,14,17,40,-0.9659258262890683,-0.25881904510252063
21,4,15,2,0,5,15,8,35,0.8660254037844387,-0.4999999999999998
21,4,15,2,0,5,15,12,43,1.2246467991473532e-16,-1.0
21,4,15,2,0,5,15,17,38,-0.9659258262890683,-0.25881904510252063
21,4,16,3,0,5,16,8,44,0.8660254037844387,-0.4999999999999998
21,4,16,3,0,5,16,12,46,1.2246467991473532e-16,-1.0
21,4,16,3,0,5,16,17,50,-0.9659258262890683,-0.25881904510252063
21,4,17,4,0,5,17,13,41,-0.2588190451025208,-0.9659258262890683
22,1,19,4,0,4,19,17,40,-0.9659258262890683,-0.25881904510252063
22,1,20,5,1,4,20,8,38,0.8660254037844387,-0.4999999999999998
22,1,20,5,1,4,20,12,36,1.2246467991473532e-16,-1.0
22,1,20,5,1,4,20,17,36,-0.9659258262890683,-0.25881904510252063
22,1,21,6,1,4,21,8,44,0.8660254037844387,-0.4999999999999998
22,1,21,6,1,4,21,12,42,1.2246467991473532e-16,-1.0
22,1,22,0,0,4,22,8,48,0.8660254037844387,-0.4999999999999998
22,1,22,0,0,4,22,12,31,1.2246467991473532e-16,-1.0
22,1,19,4,0,4,19,8,54,0.8660254037844387,-0.4999999999999998
22,1,19,4,0,4,19,12,43,1.2246467991473532e-16,-1.0
22,1,22,0,0,4,22,17,48,-0.9659258262890683,-0.25881904510252063
22,1,23,1,0,4,23,8,47,0.8660254037844387,-0.4999999999999998
22,1,23,1,0,4,23,14,57,-0.4999999999999997,-0.8660254037844388
22,1,23,1,0,4,23,17,47,-0.9659258262890683,-0.25881904510252063
22,1,24,2,0,4,24,8,48,0.8660254037844387,-0.4999999999999998
22,1,24,2,0,4,24,12,39,1.2246467991473532e-16,-1.0
22,1,24,2,0,4,24,17,51,-0.9659258262890683,-0.25881904510252063
22,1,25,3,0,4,25,8,32,0.8660254037844387,-0.4999999999999998
22,1,25,3,0,4,25,12,50,1.2246467991473532e-16,-1.0
22,1,25,3,0,4,25,17,38,-0.9659258262890683,-0.25881904510252063
22,1,26,4,0,4,26,14,17,-0.4999999999999997,-0.8660254037844388
22,1,27,5,1,4,27,0,0,0.0,1.0
22,1,29,0,0,4,29,8,54,0.8660254037844387,-0.4999999999999998
22,1,29,0,0,4,29,12,50,1.2246467991473532e-16,-1.0
22,1,29,0,0,4,29,17,45,-0.9659258262890683,-0.25881904510252063
22,1,30,1,0,4,30,8,55,0.8660254037844387,-0.4999999999999998
22,1,30,1,0,4,30,12,51,1.2246467991473532e-16,-1.0
22,1,30,1,0,4,30,17,46,-0.9659258262890683,-0.25881904510252063
22,1,1,2,0,5,1,8,40,0.8660254037844387,-0.4999999999999998
22,1,1,2,0,5,1,17,47,-0.9659258262890683,-0.25881904510252063
22,1,2,3,0,5,2,8,49,0.8660254037844387,-0.4999999999999998
22,1,2,3,0,5,2,12,52,1.2246467991473532e-16,-1.0
22,1,2,3,0,5,2,17,45,-0.9659258262890683,-0.25881904510252063
22,1,3,4,0,5,3,14,22,-0.4999999999999997,-0.8660254037844388
22,1,3,4,0,5,3,14,22,-0.4999999999999997,-0.8660254037844388
22,1,6,0,0,5,6,12,52,1.2246467991473532e-16,-1.0
22,1,6,0,0,5,6,10,23,0.49999999999999994,-0.8660254037844387
22,1,6,0,0,5,6,10,23,0.49999999999999994,-0.8660254037844387
22,1,6,0,0,5,6,17,52,-0.9659258262890683,-0.25881904510252063
22,1,7,1,0,5,7,8,52,0.8660254037844387,-0.4999999999999998
22,1,7,1,0,5,7,12,45,1.2246467991473532e-16,-1.0
22,1,7,1,0,5,7,12,45,1.2246467991473532e-16,-1.0
22,1,7,1,0,5,7,17,44,-0.9659258262890683,-0.25881904510252063
22,1,8,2,0,5,8,8,50,0.8660254037844387,-0.4999999999999998
22,1,8,2,0,5,8,12,56,1.2246467991473532e-16,-1.0
22,1,8,2,0,5,8,17,43,-0.9659258262890683,-0.25881904510252063
22,1,9,3,0,5,9,8,44,0.8660254037844387,-0.4999999999999998
22,1,9,3,0,5,9,17,46,-0.9659258262890683,-0.25881904510252063
22,1,10,4,0,5,10,14,19,-0.4999999999999997,-0.8660254037844388
22,1,11,5,1,5,11,8,48,0.8660254037844387,-0.4999999999999998
22,1,11,5,1,5,11,12,49,1.2246467991473532e-16,-1.0
22,1,11,5,1,5,11,12,49,1.2246467991473532e-16,-1.0
22,1,13,0,0,5,13,10,10,0.49999999999999994,-0.8660254037844387
22,1,13,0,0,5,13,10,10,0.49999999999999994,-0.8660254037844387
22,1,13,0,0,5,13,12,32,1.2246467991473532e-16,-1.0
22,1,13,0,0,5,13,17,32,-0.9659258262890683,-0.25881904510252063
22,1,14,1,0,5,14,8,38,0.8660254037844387,-0.4999999999999998
22,1,14,1,0,5,14,12,40,1.2246467991473532e-16,-1.0
22,1,14,1,0,5,14,17,34,-0.9659258262890683,-0.25881904510252063
22,1,15,2,0,5,15,8,39,0.8660254037844387,-0.4999999999999998
22,1,15,2,0,5,15,12,41,1.2246467991473532e-16,-1.0
22,1,15,2,0,5,15,17,41,-0.9659258262890683,-0.25881904510252063
22,1,16,3,0,5,16,8,42,0.8660254037844387,-0.4999999999999998
22,1,16,3,0,5,16,17,28,-0.9659258262890683,-0.25881904510252063
22,1,17,4,0,5,17,13,52,-0.2588190451025208,-0.9659258262890683
23,5,19,4,0,4,19,17,49,-0.9659258262890683,-0.25881904510252063
23,5,20,5,1,4,20,8,32,0.8660254037844387,-0.4999999999999998
23,5,20,5,1,4,20,12,40,1.2246467991473532e-16,-1.0
23,5,20,5,1,4,20,17,35,-0.9659258262890683,-0.25881904510252063
23,5,21,6,1,4,21,8,46,0.8660254037844387,-0.4999999999999998
23,5,21,6,1,4,21,12,36,1.2246467991473532e-16,-1.0
23,5,22,0,0,4,22,8,43,0.8660254037844387,-0.4999999999999998
23,5,22,0,0,4,22,12,28,1.2246467991473532e-16,-1.0
23,5,19,4,0,4,19,8,34,0.8660254037844387,-0.4999999999999998
