relative_path,render_type,render_month,extension,stem,size_mb,statement_id,account_id,be_year,month,raw_page_role,page_number,page_role
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p27.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p27,0.9124717712402344,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p27,27,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p28.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p28,0.9083671569824219,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p28,28,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p29.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p29,0.91058349609375,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p29,29,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p3,0.8813457489013672,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p30.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p30,0.9166736602783203,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p30,30,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p31.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p31,0.9070329666137695,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p31,31,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p32.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p32,0.9305000305175781,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p32,32,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p33.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p33,0.9319067001342773,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p33,33,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p34.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p34,0.34255027770996094,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p34,34,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p4.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p4,0.8938760757446289,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p4,4,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p5.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p5,0.8903274536132812,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p5,5,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p6.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p6,0.8982667922973633,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p6,6,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p7.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p7,0.8776464462280273,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p7,7,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p8.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p8,0.8739948272705078,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p8,8,transactions
renders/bank_statement/2024-03/BS-KBANK-OPER-2567-03_transactions_p9.png,bank_statement,2024-03,.png,BS-KBANK-OPER-2567-03_transactions_p9,0.8756160736083984,BS-KBANK-OPER-2567-03,KBANK-OPER,2567,03,transactions_p9,9,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-CTW-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-BKK-CTW-2567-03_header,0.3003959655761719,BS-OPER-BKK-CTW-2567-03,OPER-BKK-CTW,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-BKK-CTW-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-BKK-CTW-2567-03_transactions_p1,0.906097412109375,BS-OPER-BKK-CTW-2567-03,OPER-BKK-CTW,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-CTW-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-BKK-CTW-2567-03_transactions_p2,0.9127473831176758,BS-OPER-BKK-CTW-2567-03,OPER-BKK-CTW,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-CTW-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-OPER-BKK-CTW-2567-03_transactions_p3,0.6121158599853516,BS-OPER-BKK-CTW-2567-03,OPER-BKK-CTW,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-EMSP-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-BKK-EMSP-2567-03_header,0.05938911437988281,BS-OPER-BKK-EMSP-2567-03,OPER-BKK-EMSP,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-BKK-EMSP-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-BKK-EMSP-2567-03_transactions_p1,0.19559478759765625,BS-OPER-BKK-EMSP-2567-03,OPER-BKK-EMSP,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-EMSP-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-BKK-EMSP-2567-03_transactions_p2,0.2031078338623047,BS-OPER-BKK-EMSP-2567-03,OPER-BKK-EMSP,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-EMSP-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-OPER-BKK-EMSP-2567-03_transactions_p3,0.1987018585205078,BS-OPER-BKK-EMSP-2567-03,OPER-BKK-EMSP,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-EMSP-2567-03_transactions_p4.png,bank_statement,2024-03,.png,BS-OPER-BKK-EMSP-2567-03_transactions_p4,0.20023059844970703,BS-OPER-BKK-EMSP-2567-03,OPER-BKK-EMSP,2567,03,transactions_p4,4,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-EMSP-2567-03_transactions_p5.png,bank_statement,2024-03,.png,BS-OPER-BKK-EMSP-2567-03_transactions_p5,0.2005157470703125,BS-OPER-BKK-EMSP-2567-03,OPER-BKK-EMSP,2567,03,transactions_p5,5,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-EMSP-2567-03_transactions_p6.png,bank_statement,2024-03,.png,BS-OPER-BKK-EMSP-2567-03_transactions_p6,0.2013702392578125,BS-OPER-BKK-EMSP-2567-03,OPER-BKK-EMSP,2567,03,transactions_p6,6,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-EMSP-2567-03_transactions_p7.png,bank_statement,2024-03,.png,BS-OPER-BKK-EMSP-2567-03_transactions_p7,0.20315170288085938,BS-OPER-BKK-EMSP-2567-03,OPER-BKK-EMSP,2567,03,transactions_p7,7,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-EMSP-2567-03_transactions_p8.png,bank_statement,2024-03,.png,BS-OPER-BKK-EMSP-2567-03_transactions_p8,0.08906364440917969,BS-OPER-BKK-EMSP-2567-03,OPER-BKK-EMSP,2567,03,transactions_p8,8,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-PKT-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-BKK-PKT-2567-03_header,0.09121513366699219,BS-OPER-BKK-PKT-2567-03,OPER-BKK-PKT,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-BKK-PKT-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-BKK-PKT-2567-03_transactions_p1,0.17669296264648438,BS-OPER-BKK-PKT-2567-03,OPER-BKK-PKT,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-PKT-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-BKK-PKT-2567-03_transactions_p2,0.18211650848388672,BS-OPER-BKK-PKT-2567-03,OPER-BKK-PKT,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-PKT-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-OPER-BKK-PKT-2567-03_transactions_p3,0.18064308166503906,BS-OPER-BKK-PKT-2567-03,OPER-BKK-PKT,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-PKT-2567-03_transactions_p4.png,bank_statement,2024-03,.png,BS-OPER-BKK-PKT-2567-03_transactions_p4,0.1826801300048828,BS-OPER-BKK-PKT-2567-03,OPER-BKK-PKT,2567,03,transactions_p4,4,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-PKT-2567-03_transactions_p5.png,bank_statement,2024-03,.png,BS-OPER-BKK-PKT-2567-03_transactions_p5,0.1842193603515625,BS-OPER-BKK-PKT-2567-03,OPER-BKK-PKT,2567,03,transactions_p5,5,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-PKT-2567-03_transactions_p6.png,bank_statement,2024-03,.png,BS-OPER-BKK-PKT-2567-03_transactions_p6,0.1825237274169922,BS-OPER-BKK-PKT-2567-03,OPER-BKK-PKT,2567,03,transactions_p6,6,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-PKT-2567-03_transactions_p7.png,bank_statement,2024-03,.png,BS-OPER-BKK-PKT-2567-03_transactions_p7,0.18319988250732422,BS-OPER-BKK-PKT-2567-03,OPER-BKK-PKT,2567,03,transactions_p7,7,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-PKT-2567-03_transactions_p8.png,bank_statement,2024-03,.png,BS-OPER-BKK-PKT-2567-03_transactions_p8,0.08809185028076172,BS-OPER-BKK-PKT-2567-03,OPER-BKK-PKT,2567,03,transactions_p8,8,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-R9-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-BKK-R9-2567-03_header,0.2978515625,BS-OPER-BKK-R9-2567-03,OPER-BKK-R9,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-BKK-R9-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-BKK-R9-2567-03_transactions_p1,0.9107475280761719,BS-OPER-BKK-R9-2567-03,OPER-BKK-R9,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-R9-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-BKK-R9-2567-03_transactions_p2,0.9312143325805664,BS-OPER-BKK-R9-2567-03,OPER-BKK-R9,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-R9-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-OPER-BKK-R9-2567-03_transactions_p3,0.42158031463623047,BS-OPER-BKK-R9-2567-03,OPER-BKK-R9,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-SIAM-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-BKK-SIAM-2567-03_header,0.059566497802734375,BS-OPER-BKK-SIAM-2567-03,OPER-BKK-SIAM,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-BKK-SIAM-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-BKK-SIAM-2567-03_transactions_p1,0.19788742065429688,BS-OPER-BKK-SIAM-2567-03,OPER-BKK-SIAM,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-SIAM-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-BKK-SIAM-2567-03_transactions_p2,0.20610904693603516,BS-OPER-BKK-SIAM-2567-03,OPER-BKK-SIAM,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-SIAM-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-OPER-BKK-SIAM-2567-03_transactions_p3,0.1997213363647461,BS-OPER-BKK-SIAM-2567-03,OPER-BKK-SIAM,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-SIAM-2567-03_transactions_p4.png,bank_statement,2024-03,.png,BS-OPER-BKK-SIAM-2567-03_transactions_p4,0.20150089263916016,BS-OPER-BKK-SIAM-2567-03,OPER-BKK-SIAM,2567,03,transactions_p4,4,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-SIAM-2567-03_transactions_p5.png,bank_statement,2024-03,.png,BS-OPER-BKK-SIAM-2567-03_transactions_p5,0.2034435272216797,BS-OPER-BKK-SIAM-2567-03,OPER-BKK-SIAM,2567,03,transactions_p5,5,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-SIAM-2567-03_transactions_p6.png,bank_statement,2024-03,.png,BS-OPER-BKK-SIAM-2567-03_transactions_p6,0.2038583755493164,BS-OPER-BKK-SIAM-2567-03,OPER-BKK-SIAM,2567,03,transactions_p6,6,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-SIAM-2567-03_transactions_p7.png,bank_statement,2024-03,.png,BS-OPER-BKK-SIAM-2567-03_transactions_p7,0.20479488372802734,BS-OPER-BKK-SIAM-2567-03,OPER-BKK-SIAM,2567,03,transactions_p7,7,transactions
renders/bank_statement/2024-03/BS-OPER-BKK-SIAM-2567-03_transactions_p8.png,bank_statement,2024-03,.png,BS-OPER-BKK-SIAM-2567-03_transactions_p8,0.13049888610839844,BS-OPER-BKK-SIAM-2567-03,OPER-BKK-SIAM,2567,03,transactions_p8,8,transactions
renders/bank_statement/2024-03/BS-OPER-CNX-MAYA-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-CNX-MAYA-2567-03_header,0.091796875,BS-OPER-CNX-MAYA-2567-03,OPER-CNX-MAYA,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-CNX-MAYA-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-CNX-MAYA-2567-03_transactions_p1,0.17710018157958984,BS-OPER-CNX-MAYA-2567-03,OPER-CNX-MAYA,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-CNX-MAYA-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-CNX-MAYA-2567-03_transactions_p2,0.18220233917236328,BS-OPER-CNX-MAYA-2567-03,OPER-CNX-MAYA,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-CNX-MAYA-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-OPER-CNX-MAYA-2567-03_transactions_p3,0.18148136138916016,BS-OPER-CNX-MAYA-2567-03,OPER-CNX-MAYA,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-OPER-CNX-MAYA-2567-03_transactions_p4.png,bank_statement,2024-03,.png,BS-OPER-CNX-MAYA-2567-03_transactions_p4,0.18291187286376953,BS-OPER-CNX-MAYA-2567-03,OPER-CNX-MAYA,2567,03,transactions_p4,4,transactions
renders/bank_statement/2024-03/BS-OPER-CNX-MAYA-2567-03_transactions_p5.png,bank_statement,2024-03,.png,BS-OPER-CNX-MAYA-2567-03_transactions_p5,0.18218040466308594,BS-OPER-CNX-MAYA-2567-03,OPER-CNX-MAYA,2567,03,transactions_p5,5,transactions
renders/bank_statement/2024-03/BS-OPER-CNX-MAYA-2567-03_transactions_p6.png,bank_statement,2024-03,.png,BS-OPER-CNX-MAYA-2567-03_transactions_p6,0.1796722412109375,BS-OPER-CNX-MAYA-2567-03,OPER-CNX-MAYA,2567,03,transactions_p6,6,transactions
renders/bank_statement/2024-03/BS-OPER-CNX-MAYA-2567-03_transactions_p7.png,bank_statement,2024-03,.png,BS-OPER-CNX-MAYA-2567-03_transactions_p7,0.18409061431884766,BS-OPER-CNX-MAYA-2567-03,OPER-CNX-MAYA,2567,03,transactions_p7,7,transactions
renders/bank_statement/2024-03/BS-OPER-CNX-MAYA-2567-03_transactions_p8.png,bank_statement,2024-03,.png,BS-OPER-CNX-MAYA-2567-03_transactions_p8,0.10665225982666016,BS-OPER-CNX-MAYA-2567-03,OPER-CNX-MAYA,2567,03,transactions_p8,8,transactions
renders/bank_statement/2024-03/BS-OPER-HKT-FEST-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-HKT-FEST-2567-03_header,0.2959423065185547,BS-OPER-HKT-FEST-2567-03,OPER-HKT-FEST,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-HKT-FEST-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-HKT-FEST-2567-03_transactions_p1,0.8754081726074219,BS-OPER-HKT-FEST-2567-03,OPER-HKT-FEST,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-HKT-FEST-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-HKT-FEST-2567-03_transactions_p2,0.8968591690063477,BS-OPER-HKT-FEST-2567-03,OPER-HKT-FEST,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-HKT-FEST-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-OPER-HKT-FEST-2567-03_transactions_p3,0.2396717071533203,BS-OPER-HKT-FEST-2567-03,OPER-HKT-FEST,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-OPER-KKC-CTRL-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-KKC-CTRL-2567-03_header,0.05940437316894531,BS-OPER-KKC-CTRL-2567-03,OPER-KKC-CTRL,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-KKC-CTRL-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-KKC-CTRL-2567-03_transactions_p1,0.1845836639404297,BS-OPER-KKC-CTRL-2567-03,OPER-KKC-CTRL,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-KKC-CTRL-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-KKC-CTRL-2567-03_transactions_p2,0.1907787322998047,BS-OPER-KKC-CTRL-2567-03,OPER-KKC-CTRL,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-KKC-CTRL-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-OPER-KKC-CTRL-2567-03_transactions_p3,0.19068431854248047,BS-OPER-KKC-CTRL-2567-03,OPER-KKC-CTRL,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-OPER-KKC-CTRL-2567-03_transactions_p4.png,bank_statement,2024-03,.png,BS-OPER-KKC-CTRL-2567-03_transactions_p4,0.19091129302978516,BS-OPER-KKC-CTRL-2567-03,OPER-KKC-CTRL,2567,03,transactions_p4,4,transactions
renders/bank_statement/2024-03/BS-OPER-KKC-CTRL-2567-03_transactions_p5.png,bank_statement,2024-03,.png,BS-OPER-KKC-CTRL-2567-03_transactions_p5,0.1883401870727539,BS-OPER-KKC-CTRL-2567-03,OPER-KKC-CTRL,2567,03,transactions_p5,5,transactions
renders/bank_statement/2024-03/BS-OPER-KKC-CTRL-2567-03_transactions_p6.png,bank_statement,2024-03,.png,BS-OPER-KKC-CTRL-2567-03_transactions_p6,0.19141387939453125,BS-OPER-KKC-CTRL-2567-03,OPER-KKC-CTRL,2567,03,transactions_p6,6,transactions
renders/bank_statement/2024-03/BS-OPER-KKC-CTRL-2567-03_transactions_p7.png,bank_statement,2024-03,.png,BS-OPER-KKC-CTRL-2567-03_transactions_p7,0.11185073852539062,BS-OPER-KKC-CTRL-2567-03,OPER-KKC-CTRL,2567,03,transactions_p7,7,transactions
renders/bank_statement/2024-03/BS-OPER-PTY-CTRL-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-PTY-CTRL-2567-03_header,0.09110546112060547,BS-OPER-PTY-CTRL-2567-03,OPER-PTY-CTRL,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-PTY-CTRL-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-PTY-CTRL-2567-03_transactions_p1,0.17653846740722656,BS-OPER-PTY-CTRL-2567-03,OPER-PTY-CTRL,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-PTY-CTRL-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-PTY-CTRL-2567-03_transactions_p2,0.18181800842285156,BS-OPER-PTY-CTRL-2567-03,OPER-PTY-CTRL,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-PTY-CTRL-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-OPER-PTY-CTRL-2567-03_transactions_p3,0.18274402618408203,BS-OPER-PTY-CTRL-2567-03,OPER-PTY-CTRL,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-OPER-PTY-CTRL-2567-03_transactions_p4.png,bank_statement,2024-03,.png,BS-OPER-PTY-CTRL-2567-03_transactions_p4,0.18205833435058594,BS-OPER-PTY-CTRL-2567-03,OPER-PTY-CTRL,2567,03,transactions_p4,4,transactions
renders/bank_statement/2024-03/BS-OPER-PTY-CTRL-2567-03_transactions_p5.png,bank_statement,2024-03,.png,BS-OPER-PTY-CTRL-2567-03_transactions_p5,0.18365859985351562,BS-OPER-PTY-CTRL-2567-03,OPER-PTY-CTRL,2567,03,transactions_p5,5,transactions
renders/bank_statement/2024-03/BS-OPER-PTY-CTRL-2567-03_transactions_p6.png,bank_statement,2024-03,.png,BS-OPER-PTY-CTRL-2567-03_transactions_p6,0.18170833587646484,BS-OPER-PTY-CTRL-2567-03,OPER-PTY-CTRL,2567,03,transactions_p6,6,transactions
renders/bank_statement/2024-03/BS-OPER-PTY-CTRL-2567-03_transactions_p7.png,bank_statement,2024-03,.png,BS-OPER-PTY-CTRL-2567-03_transactions_p7,0.18561077117919922,BS-OPER-PTY-CTRL-2567-03,OPER-PTY-CTRL,2567,03,transactions_p7,7,transactions
renders/bank_statement/2024-03/BS-OPER-PTY-CTRL-2567-03_transactions_p8.png,bank_statement,2024-03,.png,BS-OPER-PTY-CTRL-2567-03_transactions_p8,0.11372756958007812,BS-OPER-PTY-CTRL-2567-03,OPER-PTY-CTRL,2567,03,transactions_p8,8,transactions
renders/bank_statement/2024-03/BS-OPER-REMOTE-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-REMOTE-2567-03_header,0.2957143783569336,BS-OPER-REMOTE-2567-03,OPER-REMOTE,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-REMOTE-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-REMOTE-2567-03_transactions_p1,0.896453857421875,BS-OPER-REMOTE-2567-03,OPER-REMOTE,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-REMOTE-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-REMOTE-2567-03_transactions_p2,0.8560609817504883,BS-OPER-REMOTE-2567-03,OPER-REMOTE,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-UDN-CTRL-2567-03_header.png,bank_statement,2024-03,.png,BS-OPER-UDN-CTRL-2567-03_header,0.059304237365722656,BS-OPER-UDN-CTRL-2567-03,OPER-UDN-CTRL,2567,03,header,,header
renders/bank_statement/2024-03/BS-OPER-UDN-CTRL-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-OPER-UDN-CTRL-2567-03_transactions_p1,0.1903400421142578,BS-OPER-UDN-CTRL-2567-03,OPER-UDN-CTRL,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-03/BS-OPER-UDN-CTRL-2567-03_transactions_p2.png,bank_statement,2024-03,.png,BS-OPER-UDN-CTRL-2567-03_transactions_p2,0.1981801986694336,BS-OPER-UDN-CTRL-2567-03,OPER-UDN-CTRL,2567,03,transactions_p2,2,transactions
renders/bank_statement/2024-03/BS-OPER-UDN-CTRL-2567-03_transactions_p3.png,bank_statement,2024-03,.png,BS-OPER-UDN-CTRL-2567-03_transactions_p3,0.1932373046875,BS-OPER-UDN-CTRL-2567-03,OPER-UDN-CTRL,2567,03,transactions_p3,3,transactions
renders/bank_statement/2024-03/BS-OPER-UDN-CTRL-2567-03_transactions_p4.png,bank_statement,2024-03,.png,BS-OPER-UDN-CTRL-2567-03_transactions_p4,0.1952505111694336,BS-OPER-UDN-CTRL-2567-03,OPER-UDN-CTRL,2567,03,transactions_p4,4,transactions
renders/bank_statement/2024-03/BS-OPER-UDN-CTRL-2567-03_transactions_p5.png,bank_statement,2024-03,.png,BS-OPER-UDN-CTRL-2567-03_transactions_p5,0.19423770904541016,BS-OPER-UDN-CTRL-2567-03,OPER-UDN-CTRL,2567,03,transactions_p5,5,transactions
renders/bank_statement/2024-03/BS-OPER-UDN-CTRL-2567-03_transactions_p6.png,bank_statement,2024-03,.png,BS-OPER-UDN-CTRL-2567-03_transactions_p6,0.18148136138916016,BS-OPER-UDN-CTRL-2567-03,OPER-UDN-CTRL,2567,03,transactions_p6,6,transactions
renders/bank_statement/2024-03/BS-SCB-OPER-2567-03_header.png,bank_statement,2024-03,.png,BS-SCB-OPER-2567-03_header,0.058673858642578125,BS-SCB-OPER-2567-03,SCB-OPER,2567,03,header,,header
renders/bank_statement/2024-03/BS-SCB-OPER-2567-03_transactions_p1.png,bank_statement,2024-03,.png,BS-SCB-OPER-2567-03_transactions_p1,0.08278656005859375,BS-SCB-OPER-2567-03,SCB-OPER,2567,03,transactions_p1,1,transactions
renders/bank_statement/2024-04/BS-BBL-OPER-2567-04_header.png,bank_statement,2024-04,.png,BS-BBL-OPER-2567-04_header,0.09014701843261719,BS-BBL-OPER-2567-04,BBL-OPER,2567,04,header,,header
renders/bank_statement/2024-04/BS-BBL-OPER-2567-04_transactions_p1.png,bank_statement,2024-04,.png,BS-BBL-OPER-2567-04_transactions_p1,0.094879150390625,BS-BBL-OPER-2567-04,BBL-OPER,2567,04,transactions_p1,1,transactions
renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_header.png,bank_statement,2024-04,.png,BS-KBANK-OPER-2567-04_header,0.2984437942504883,BS-KBANK-OPER-2567-04,KBANK-OPER,2567,04,header,,header
renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p1.png,bank_statement,2024-04,.png,BS-KBANK-OPER-2567-04_transactions_p1,0.8523216247558594,BS-KBANK-OPER-2567-04,KBANK-OPER,2567,04,transactions_p1,1,transactions
renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p10.png,bank_statement,2024-04,.png,BS-KBANK-OPER-2567-04_transactions_p10,0.8984813690185547,BS-KBANK-OPER-2567-04,KBANK-OPER,2567,04,transactions_p10,10,transactions
renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p11.png,bank_statement,2024-04,.png,BS-KBANK-OPER-2567-04_transactions_p11,0.8957920074462891,BS-KBANK-OPER-2567-04,KBANK-OPER,2567,04,transactions_p11,11,transactions
renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p12.png,bank_statement,2024-04,.png,BS-KBANK-OPER-2567-04_transactions_p12,0.8883628845214844,BS-KBANK-OPER-2567-04,KBANK-OPER,2567,04,transactions_p12,12,transactions
renders/bank_statement/2024-04/BS-KBANK-OPER-2567-04_transactions_p13.png,bank_statement,2024-04,.png,BS-KBANK-OPER-2567-04_transactions_p13,0.8777647018432617,BS-KBANK-OPER-2567-04,KBANK-OPER,2567,04,transactions_p13,13,transactions
