window_start_ts,window_end_ts,session_id,class,label,source,svm_mean,svm_std,svm_max,svm_min,jerk_mean,jerk_std,jerk_max,jerk_min,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,jerk_energy,free_fall_n,impact_n,high_rot_n,svm_dev_mean,press_delta,mic_p2p_max,mic_p2p_mean,GSI,jerk_sparsity,angular_impulse,press_slope,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,fcri,class_en,category
2026-05-05T17:45:04+07:00,2026-05-05T17:45:05.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,1.1911,0.9234,3.9342,0.2426,7.8043,17.3038,83.3063,0.2078,28.8106,76.7516,456.8989,0.2121,41.9576,86.6983,289.918,0.0883,27.9709,30.1728,103.3439,4.2462,99.098,352.8438,6,5,6,0.4486,-0.002,2266.5,630.1,0.6192,0.075,83.915,-0.000203,88.0,89.7,3.4,1.7,97.4,98.0,14.86,8.57,1.889,0.034,0.2701,0.0816,24.6149,sideways_fall,fall
2026-05-05T17:45:04.500000+07:00,2026-05-05T17:45:06.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,1.0406,0.3847,3.3908,0.8375,3.8499,11.1388,71.1873,0.1562,5.9157,16.7607,84.3203,0.1569,3.6481,6.1903,34.9296,0.0883,13.5219,14.3162,100.5012,4.2462,96.255,135.7931,0,1,0,0.0948,-0.001,625.9,494.7,0.7515,0.05,7.296,-0.000728,88.9,90.5,3.5,1.6,97.4,98.0,14.87,8.05,1.801,0.036,0.1559,0.0484,7.6677,sideways_fall,fall
2026-05-05T17:45:05+07:00,2026-05-05T17:45:06.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9821,0.041,1.082,0.8375,1.3232,1.2243,5.5308,0.1562,1.478,1.5849,7.7997,0.1569,1.2978,2.5555,10.6541,0.0883,11.1181,1.9643,17.1246,4.2462,12.878,3.2124,0,0,0,0.0251,-0.004,604.9,498.0,0.9434,0.075,2.596,-0.001171,89.8,92.2,4.2,2.4,97.2,98.0,18.22,8.2,1.872,0.3026,0.0687,0.0512,7.2441,sideways_fall,fall
2026-05-05T17:45:05.500000+07:00,2026-05-05T17:45:07.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.989,0.0072,1.0039,0.9759,0.8773,0.4579,2.245,0.1562,0.8926,0.4652,2.2649,0.1569,0.3087,0.133,0.6074,0.0883,11.0253,1.2948,13.1074,8.1713,4.936,0.974,0,0,0,0.0112,0.004,604.9,500.7,0.9819,0.0,0.617,0.000257,91.0,94.2,5.2,3.2,97.2,98.0,21.43,11.15,2.588,0.876,0.0868,0.0594,9.1629,sideways_fall,fall
2026-05-05T17:45:06+07:00,2026-05-05T17:45:07.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.988,0.0075,1.0039,0.9759,0.8384,0.4486,2.245,0.1562,0.854,0.4567,2.2649,0.1569,0.3063,0.1285,0.6074,0.0574,10.8813,1.2709,13.1074,8.1713,4.936,0.8992,0,0,0,0.0122,0.006,604.9,503.3,0.9806,0.0,0.613,0.000831,92.6,97.4,7.6,4.8,97.2,98.0,30.02,15.5,3.757,1.2803,0.1183,0.0729,13.7444,sideways_fall,fall
2026-05-05T17:45:06.500000+07:00,2026-05-05T17:45:08.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9889,0.007,1.0039,0.9763,0.8518,0.4007,2.245,0.2728,0.8661,0.4062,2.2649,0.2785,0.2996,0.1221,0.6074,0.0548,11.0122,1.1742,13.1074,8.5415,4.566,0.8821,0,0,0,0.0113,-0.004,599.5,498.3,0.982,0.0,0.599,0.000634,95.0,101.3,10.7,6.3,97.2,98.0,37.89,21.12,5.417,1.9224,0.1512,0.0941,18.0395,sideways_fall,fall
2026-05-05T17:45:07+07:00,2026-05-05T17:45:08.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9888,0.0065,1.0039,0.9763,0.8452,0.402,2.245,0.2728,0.8598,0.4075,2.2649,0.2785,0.3122,0.1474,0.6644,0.0548,10.9586,1.1392,13.1074,8.5415,4.566,0.8718,0,0,0,0.0115,0.008,608.6,503.8,0.9824,0.0,0.624,0.000349,97.9,103.6,11.2,5.7,97.4,98.0,39.4,23.94,6.508,2.0123,0.173,0.1204,15.1557,sideways_fall,fall
2026-05-05T17:45:07.500000+07:00,2026-05-05T17:45:09.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9881,0.0067,1.0021,0.9763,0.7452,0.3217,1.5864,0.1855,0.7585,0.3273,1.6339,0.1898,0.2994,0.1355,0.6644,0.0548,10.8118,1.1076,12.9667,8.5415,4.425,0.6563,0,0,0,0.012,-0.003,608.6,497.5,0.9816,0.0,0.599,0.000745,100.3,103.6,9.2,3.3,97.4,98.0,37.23,18.95,4.898,1.6958,0.173,0.1392,8.7202,sideways_fall,fall
2026-05-05T17:45:08+07:00,2026-05-05T17:45:09.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9884,0.0065,1.0021,0.9765,0.7282,0.3147,1.4444,0.1095,0.7405,0.3184,1.4644,0.1114,0.2941,0.1289,0.6644,0.0548,10.9414,1.0681,12.9667,8.5415,4.425,0.6269,0,0,0,0.0117,0.0,608.6,500.2,0.9821,0.0,0.588,0.000373,101.9,103.6,5.8,1.7,97.4,98.0,34.2,9.29,1.684,1.0691,0.173,0.1487,4.4847,sideways_fall,fall
2026-05-05T17:45:08.500000+07:00,2026-05-05T17:45:10.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9872,0.0065,1.0021,0.9742,0.6837,0.3058,1.4444,0.1095,0.6964,0.3106,1.4644,0.1114,0.2932,0.1265,0.6644,0.0812,10.7793,1.0145,12.3277,8.2735,4.054,0.5586,0,0,0,0.0129,0.002,608.6,498.2,0.9808,0.0,0.586,-0.001195,103.7,109.7,8.0,6.0,97.6,98.0,42.28,11.4,2.323,1.5828,0.2094,0.1601,14.6109,sideways_fall,fall
2026-05-05T17:45:09+07:00,2026-05-05T17:45:10.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9877,0.0067,1.0042,0.9742,0.6766,0.3001,1.557,0.1095,0.6891,0.3056,1.5873,0.1114,0.2888,0.0988,0.5339,0.09,10.8969,1.1889,12.9754,7.9979,4.978,0.5456,0,0,0,0.0126,-0.003,598.4,493.7,0.9811,0.0,0.578,-0.001452,106.3,115.7,13.9,9.4,97.5,98.0,49.02,23.87,7.109,2.3254,0.2609,0.1786,23.873,sideways_fall,fall
2026-05-05T17:45:09.500000+07:00,2026-05-05T17:45:11.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9879,0.0065,1.0042,0.9742,0.7201,0.3035,1.557,0.1095,0.7335,0.3093,1.5873,0.1114,0.2977,0.1259,0.7409,0.09,11.0205,1.1459,12.9754,7.9979,4.978,0.6084,0,0,0,0.0123,0.006,598.4,503.0,0.9816,0.0,0.595,9.2e-05,109.2,115.7,13.9,6.5,97.5,98.0,50.06,26.38,8.362,2.3254,0.2609,0.2,16.5079,sideways_fall,fall
2026-05-05T17:45:10+07:00,2026-05-05T17:45:11.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9882,0.0066,1.0042,0.9742,0.6799,0.2955,1.557,0.2864,0.6925,0.3008,1.5873,0.2922,0.3246,0.1358,0.7409,0.101,11.0274,1.2032,13.2413,7.9979,5.243,0.5474,0,0,0,0.012,0.0,598.4,507.3,0.9817,0.0,0.649,0.000529,111.6,115.7,11.7,4.1,97.5,98.0,46.6,16.0,3.34,1.874,0.2609,0.2157,10.4127,sideways_fall,fall
2026-05-05T17:45:10.500000+07:00,2026-05-05T17:45:12.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9893,0.0058,1.0042,0.9797,0.6975,0.3424,1.557,0.228,0.7096,0.348,1.5873,0.234,0.3298,0.1353,0.7409,0.101,11.286,1.0618,13.2413,7.9979,5.243,0.6008,0,0,0,0.0109,0.002,587.5,508.8,0.9836,0.0,0.66,0.000452,112.8,115.7,5.3,2.9,97.4,98.0,34.57,7.3,-1.208,0.8489,0.2609,0.2173,7.6597,sideways_fall,fall
2026-05-05T17:45:11+07:00,2026-05-05T17:45:12.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9898,0.0062,1.0077,0.9797,0.6932,0.3447,1.5288,0.228,0.7053,0.3504,1.5508,0.234,0.3546,0.1422,0.7409,0.102,11.1897,0.8964,13.2413,9.1835,4.058,0.5964,0,0,0,0.0106,0.001,587.5,512.2,0.9837,0.0,0.709,0.000394,113.1,115.6,5.0,2.5,97.2,98.0,24.43,7.09,-0.032,0.9886,0.2552,0.2094,7.1086,sideways_fall,fall
2026-05-05T17:45:11.500000+07:00,2026-05-05T17:45:13.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9906,0.0075,1.0101,0.9751,0.7204,0.3464,1.5288,0.228,0.7327,0.3525,1.5508,0.234,0.3431,0.1339,0.6142,0.102,11.2326,0.9763,13.2413,9.1835,4.058,0.636,0,0,0,0.0104,0.001,587.5,508.1,0.9832,0.0,0.686,-2.6e-05,113.6,116.5,5.9,2.9,97.2,98.0,23.16,9.14,2.932,1.1665,0.2232,0.2037,8.2459,sideways_fall,fall
2026-05-05T17:45:12+07:00,2026-05-05T17:45:13.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.991,0.0073,1.0101,0.9751,0.7772,0.3441,1.5288,0.228,0.7908,0.3514,1.5508,0.234,0.3513,0.1344,0.612,0.102,11.2335,0.9851,13.0142,8.5867,4.428,0.7196,0,0,0,0.01,0.002,617.9,506.1,0.9838,0.0,0.703,-0.000174,114.3,116.5,5.9,2.2,97.1,97.9,20.23,8.22,2.395,1.0871,0.2232,0.2026,6.4789,sideways_fall,fall
2026-05-05T17:45:12.500000+07:00,2026-05-05T17:45:14.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9907,0.0075,1.0101,0.9751,0.7619,0.3053,1.3733,0.3007,0.7755,0.312,1.4147,0.3054,0.3541,0.145,0.657,0.103,11.061,1.0263,13.0142,8.5867,4.428,0.6714,0,0,0,0.0103,-0.001,617.9,503.2,0.9833,0.0,0.708,0.00042,115.1,116.5,3.3,1.4,97.1,97.9,18.5,3.77,0.0,0.608,0.2232,0.2014,4.1174,sideways_fall,fall
2026-05-05T17:45:13+07:00,2026-05-05T17:45:14.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9891,0.0075,1.0101,0.9735,0.7144,0.2938,1.3733,0.098,0.7278,0.3007,1.4147,0.0994,0.3229,0.1439,0.657,0.0906,11.1502,0.9869,12.8295,8.5867,4.243,0.5945,0,0,0,0.0115,0.005,617.9,493.4,0.9817,0.0,0.646,0.000765,115.7,118.3,4.2,2.6,97.1,98.0,18.47,4.7,0.47,0.8011,0.2232,0.1996,7.6467,sideways_fall,fall
2026-05-05T17:45:13.500000+07:00,2026-05-05T17:45:15.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9888,0.0067,1.0018,0.9735,0.7353,0.3329,1.5806,0.098,0.7489,0.3391,1.5923,0.0994,0.3344,0.1408,0.657,0.0906,11.2537,1.1028,13.5334,8.5867,4.947,0.6487,0,0,0,0.0114,0.004,617.9,491.1,0.9822,0.0,0.669,-0.000612,116.6,121.2,7.1,4.6,97.1,98.0,21.07,9.4,3.249,1.1939,0.231,0.2007,13.5524,sideways_fall,fall
2026-05-05T17:45:14+07:00,2026-05-05T17:45:15.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9891,0.0066,1.0018,0.9735,0.714,0.3193,1.5806,0.098,0.7267,0.3245,1.5923,0.0994,0.32,0.1305,0.657,0.0906,11.2364,1.0401,13.5334,9.2254,4.308,0.6092,0,0,0,0.0112,0.004,592.1,486.6,0.9826,0.0,0.64,-0.001092,118.6,124.7,10.6,6.1,97.3,98.1,24.69,14.07,5.635,1.997,0.2589,0.2128,16.7323,sideways_fall,fall
2026-05-05T17:45:14.500000+07:00,2026-05-05T17:45:16.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9899,0.0065,1.0018,0.9735,0.7892,0.3847,1.9317,0.098,0.8025,0.3895,1.9505,0.0994,0.3257,0.1143,0.5742,0.0906,11.4767,1.1533,13.5334,9.2254,4.308,0.7672,0,0,0,0.0103,-0.006,592.1,483.3,0.9836,0.0,0.651,-0.000968,121.6,127.6,11.8,6.0,97.4,98.1,25.95,14.95,6.3,2.2231,0.2787,0.2342,15.9043,sideways_fall,fall
2026-05-05T17:45:15+07:00,2026-05-05T17:45:16.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9908,0.0065,1.002,0.979,0.8516,0.3801,1.9317,0.3013,0.8655,0.3849,1.9505,0.3063,0.3416,0.1223,0.7312,0.0831,11.5828,1.289,14.3309,9.2254,5.105,0.8661,0,0,0,0.0096,-0.004,554.8,491.2,0.9844,0.0,0.683,0.001086,123.6,127.6,9.1,4.0,97.2,98.0,27.96,10.62,3.616,1.4905,0.2787,0.2449,11.4185,sideways_fall,fall
2026-05-05T17:45:15.500000+07:00,2026-05-05T17:45:17.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.991,0.0058,1.002,0.979,0.776,0.3672,1.9317,0.1822,0.7884,0.3723,1.9505,0.1835,0.3292,0.132,0.7312,0.0728,11.6829,1.1798,14.3309,9.5564,4.774,0.7337,0,0,0,0.0091,-0.001,570.6,487.3,0.9853,0.0,0.658,0.000662,123.8,127.6,8.8,3.8,97.2,98.0,30.27,9.53,-1.736,1.5239,0.2787,0.238,10.8475,sideways_fall,fall
2026-05-05T17:45:16+07:00,2026-05-05T17:45:17.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9905,0.0067,1.002,0.9744,0.7901,0.3759,1.9317,0.1822,0.8027,0.3809,1.9505,0.1835,0.3176,0.1422,0.7312,0.064,11.5422,1.34,14.3309,8.8623,5.469,0.7621,0,0,0,0.0097,0.004,572.9,492.5,0.9838,0.0,0.635,-0.000169,122.5,127.6,9.8,5.1,97.2,98.0,27.51,13.86,-5.632,1.515,0.2787,0.2173,14.5585,sideways_fall,fall
2026-05-05T17:45:16.500000+07:00,2026-05-05T17:45:18.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9894,0.0074,1.002,0.9744,0.7012,0.3156,1.379,0.1822,0.7132,0.3213,1.4099,0.1835,0.2975,0.1432,0.7312,0.064,11.3681,1.2638,14.3309,8.6311,5.7,0.5888,0,0,0,0.0108,0.002,572.9,496.4,0.9821,0.0,0.595,0.000842,120.3,126.7,9.6,6.4,97.2,98.1,24.15,12.45,-4.941,1.4329,0.2674,0.1877,18.1727,sideways_fall,fall
2026-05-05T17:45:17+07:00,2026-05-05T17:45:18.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9894,0.0066,1.001,0.9744,0.6835,0.3074,1.379,0.1822,0.6953,0.3131,1.4099,0.1835,0.308,0.1334,0.6147,0.064,11.2565,1.1673,13.3034,8.6311,4.672,0.5592,0,0,0,0.0107,-0.001,579.3,490.7,0.9829,0.0,0.616,0.001263,118.5,122.6,5.6,4.1,97.4,98.0,20.23,6.21,-1.937,0.9873,0.2145,0.1639,10.8103,sideways_fall,fall
2026-05-05T17:45:17.500000+07:00,2026-05-05T17:45:19.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9891,0.0073,1.0104,0.9744,0.7692,0.3964,1.9064,0.2218,0.7832,0.404,1.9422,0.2228,0.3216,0.1299,0.5766,0.064,11.0104,1.239,14.9975,8.6311,6.366,0.7449,0,0,0,0.0116,0.003,579.3,490.3,0.9819,0.0,0.643,0.000407,118.3,121.0,4.0,2.7,97.4,98.0,14.46,4.68,1.134,0.543,0.1744,0.1572,7.1563,sideways_fall,fall
2026-05-05T17:45:18+07:00,2026-05-05T17:45:19.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9895,0.0073,1.0104,0.9755,0.7868,0.4248,1.9064,0.2218,0.8008,0.4324,1.9422,0.2228,0.3163,0.1277,0.5766,0.1034,11.2145,1.1974,14.9975,8.6311,6.366,0.795,0,0,0,0.0112,0.0,606.3,489.4,0.9823,0.0,0.633,-0.001552,119.0,121.9,4.9,2.9,97.3,98.0,18.8,6.99,2.539,0.6652,0.1804,0.1595,7.9821,sideways_fall,fall
2026-05-05T17:45:18.500000+07:00,2026-05-05T17:45:20.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9896,0.0071,1.0104,0.9735,0.8243,0.4113,1.9064,0.2561,0.839,0.4191,1.9422,0.2619,0.3224,0.1345,0.5766,0.1034,11.3557,1.2428,14.9975,8.863,6.135,0.8444,0,0,0,0.0111,0.0,606.3,492.2,0.9826,0.0,0.645,-0.000732,119.1,121.9,5.7,2.8,97.3,97.9,24.58,6.98,0.28,0.7989,0.1804,0.1558,7.7068,sideways_fall,fall
2026-05-05T17:45:19+07:00,2026-05-05T17:45:20.950000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9894,0.0087,1.0104,0.9702,0.8175,0.3999,1.9064,0.2561,0.832,0.4078,1.9422,0.2619,0.2852,0.1247,0.5479,0.1034,11.3717,1.2882,14.9975,8.863,6.135,0.8241,0,0,0,0.0115,0.003,606.3,493.0,0.9808,0.0,0.57,0.001223,118.4,121.9,7.9,3.5,97.3,98.0,26.44,11.21,-3.725,1.1073,0.1804,0.144,9.6335,sideways_fall,fall
2026-05-05T17:45:19.500000+07:00,2026-05-05T17:45:21.450000+07:00,ล้มข_01_orig,ล้มข้าง,1,original,0.9886,0.0082,1.0033,0.9702,0.7432,0.3063,1.573,0.2561,0.7567,0.3121,1.5849,0.2619,0.2999,0.1476,0.7314,0.1034,11.3705,1.1317,13.7753,8.904,4.871,0.6438,0,0,0,0.0116,0.002,606.3,493.8,0.9806,0.0,0.6,0.001242,117.3,121.9,7.9,4.6,97.3,98.0,25.67,11.42,-3.961,1.3455,0.1804,0.1291,12.6168,sideways_fall,fall
2026-05-06T17:38:00+07:00,2026-05-06T17:38:01.950000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9946,0.0459,1.071,0.9045,1.6621,0.7403,3.7517,0.0,2.749,1.2708,5.3432,0.0,28.8409,10.8615,48.3451,10.9424,103.7381,2.7493,108.2576,98.0691,10.188,3.2968,0,0,0,0.0366,-0.009,636.3,510.8,0.951,0.0,57.682,-0.000203,84.3,84.4,0.2,0.1,97.4,98.1,4.81,0.43,0.004,0.0179,0.0025,0.0006,0.2739,sideways_fall,fall
2026-05-06T17:38:00.500000+07:00,2026-05-06T17:38:02.450000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.995,0.0414,1.0678,0.9045,1.6348,0.6846,3.7517,0.4294,2.6414,1.1337,5.1352,0.8293,28.4121,10.7879,48.3179,10.9424,103.7335,2.7377,108.1202,98.0691,10.051,3.1293,0,0,0,0.0325,-0.002,636.3,502.0,0.9554,0.0,56.824,-3e-05,84.3,84.4,0.2,0.1,97.4,98.1,6.17,0.58,0.059,0.0181,0.0029,0.001,0.2734,sideways_fall,fall
2026-05-06T17:38:01+07:00,2026-05-06T17:38:02.950000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9937,0.0401,1.0678,0.9026,1.6738,0.6519,3.7517,0.4294,2.698,1.0533,5.1352,0.8293,28.6731,10.7904,49.3516,10.9424,103.7287,2.8799,108.4381,98.0691,10.369,3.2158,0,0,0,0.0318,0.0,600.2,502.1,0.9554,0.0,57.346,-0.000587,84.2,84.4,0.5,0.2,97.4,98.1,7.15,1.07,-0.097,0.044,0.0064,0.0018,0.5467,sideways_fall,fall
2026-05-06T17:38:01.500000+07:00,2026-05-06T17:38:03.450000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9901,0.0422,1.0591,0.9026,1.7108,0.6631,3.7517,0.4294,2.7857,1.0459,5.1352,0.8293,29.5093,11.146,49.3516,12.3816,103.7556,2.8322,108.985,98.0691,10.916,3.3555,0,0,0,0.0346,0.003,610.8,505.4,0.95,0.0,59.019,-0.000901,84.2,84.4,0.6,0.2,97.6,98.1,9.78,1.73,-0.282,0.0504,0.0108,0.0032,0.5046,sideways_fall,fall
2026-05-06T17:38:02+07:00,2026-05-06T17:38:03.950000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9277,0.2775,1.7741,0.1586,3.3822,5.8628,36.6128,0.4294,20.021,73.4438,461.9565,0.8293,66.487,82.6097,292.611,12.3816,95.2578,22.3796,108.985,27.3302,81.655,44.952,5,0,7,0.1437,0.003,610.8,503.2,0.7262,0.05,132.974,0.000141,84.3,85.7,1.9,1.4,97.6,98.1,16.39,4.19,0.404,0.023,0.1895,0.0244,18.8817,sideways_fall,fall
2026-05-06T17:38:02.500000+07:00,2026-05-06T17:38:04.450000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,1.1195,1.053,4.5748,0.1488,7.3497,15.5817,91.4948,0.8173,45.8685,106.3125,497.9727,1.3476,100.3653,107.4096,303.445,9.4847,85.7078,28.8316,108.985,22.522,86.463,290.7394,11,4,13,0.5521,0.003,2391.8,660.0,0.5453,0.075,200.731,0.000998,84.9,87.1,3.3,2.2,97.6,98.1,19.96,9.08,1.688,0.0377,0.2946,0.0761,31.573,sideways_fall,fall
2026-05-06T17:38:03+07:00,2026-05-06T17:38:04.950000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,1.157,1.0782,4.5748,0.1488,9.8988,17.5614,91.4948,0.8173,50.255,106.0488,497.9727,1.1821,94.8833,111.3084,303.445,3.1203,65.4518,39.4352,108.985,7.2155,101.769,398.6813,11,5,13,0.5993,0.003,2391.8,659.2,0.5567,0.1,189.767,0.000437,85.7,87.8,4.0,2.1,97.4,98.0,20.52,11.61,2.407,0.0389,0.2946,0.0868,32.6493,sideways_fall,fall
2026-05-06T17:38:03.500000+07:00,2026-05-06T17:38:05.450000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,1.1548,1.0789,4.5748,0.1488,10.2219,17.4373,91.4948,0.1536,50.4364,105.971,497.9727,0.155,88.454,115.4649,303.445,0.0949,42.428,36.7329,105.424,7.2155,98.209,400.9445,11,5,13,0.6036,-0.002,2391.8,651.7,0.5555,0.1,176.908,-0.000111,86.8,88.5,4.1,1.7,97.4,98.0,19.54,9.89,2.072,0.0413,0.2946,0.096,26.4304,sideways_fall,fall
2026-05-06T17:38:04+07:00,2026-05-06T17:38:05.950000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,1.2154,1.0297,4.5748,0.1488,8.3317,17.2244,91.4948,0.1536,32.7293,83.3193,497.9727,0.155,44.6403,93.5346,303.445,0.0949,27.7496,30.3948,104.1894,7.2155,96.974,358.6796,6,5,6,0.4902,-0.002,2391.8,653.2,0.5988,0.1,89.281,-0.000505,87.9,90.1,4.2,2.2,97.3,98.0,19.17,8.59,1.874,0.0429,0.2946,0.0867,35.5196,sideways_fall,fall
2026-05-06T17:38:04.500000+07:00,2026-05-06T17:38:06.450000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,1.0228,0.2567,2.5701,0.8447,4.1304,9.8834,55.8635,0.1536,6.4186,18.4862,103.4857,0.155,3.5458,4.1919,12.7614,0.0949,14.2439,14.8634,104.1894,7.2155,96.974,112.2989,0,1,0,0.0766,-0.004,601.8,499.7,0.8139,0.05,7.092,0.000386,89.0,91.8,4.6,2.8,97.3,98.0,20.25,10.68,2.381,0.047,0.0969,0.0503,15.3835,sideways_fall,fall
2026-05-06T17:38:05+07:00,2026-05-06T17:38:06.950000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9868,0.0356,1.0726,0.8664,1.3386,1.3987,5.185,0.1536,1.5129,1.7456,6.3853,0.155,1.5676,2.8756,10.7011,0.0949,11.6057,2.1428,19.5718,7.5031,12.069,3.6995,0,0,0,0.023,-0.006,580.3,498.7,0.9529,0.125,3.135,0.001009,90.4,93.9,6.0,3.5,97.3,98.0,24.48,13.63,3.167,0.4591,0.0873,0.0585,10.0534,sideways_fall,fall
2026-05-06T17:38:05.500000+07:00,2026-05-06T17:38:07.450000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9886,0.0077,1.0079,0.9664,0.7528,0.3584,1.6399,0.172,0.767,0.3644,1.6725,0.1744,0.3606,0.1357,0.6512,0.117,11.3409,1.07,14.4054,9.2717,5.134,0.692,0,0,0,0.0118,0.0,580.3,498.9,0.9811,0.0,0.721,-0.000323,92.1,96.1,7.5,4.0,97.3,97.9,28.03,15.68,3.794,1.2228,0.1073,0.0722,10.9806,sideways_fall,fall
2026-05-06T17:38:06+07:00,2026-05-06T17:38:07.950000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9885,0.0079,1.0079,0.9664,0.7826,0.3268,1.5763,0.172,0.7967,0.3314,1.6078,0.1744,0.3234,0.1304,0.6512,0.117,11.4167,1.1361,14.4054,9.2717,5.134,0.7166,0,0,0,0.0119,-0.002,627.0,494.0,0.9808,0.0,0.647,-0.000775,94.1,98.6,8.3,4.5,97.2,97.9,29.59,16.77,4.235,1.3532,0.1274,0.0893,12.8026,sideways_fall,fall
2026-05-06T17:38:06.500000+07:00,2026-05-06T17:38:08.450000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9881,0.0079,1.0079,0.9664,0.8326,0.3052,1.5763,0.272,0.8483,0.3102,1.6078,0.2762,0.3313,0.1413,0.6616,0.117,11.3268,1.1302,13.501,9.2717,4.229,0.784,0,0,0,0.0123,-0.003,627.0,495.2,0.9804,0.0,0.663,-0.000852,96.4,101.4,9.4,5.0,97.2,97.8,31.68,18.1,4.795,1.7976,0.1509,0.1085,14.2251,sideways_fall,fall
2026-05-06T17:38:07+07:00,2026-05-06T17:38:08.950000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9879,0.007,1.0006,0.9664,0.8393,0.3099,1.5351,0.2993,0.8548,0.3149,1.5746,0.305,0.3248,0.127,0.6616,0.1487,11.0574,1.2119,13.4848,8.7968,4.688,0.798,0,0,0,0.0122,-0.002,627.0,494.1,0.981,0.0,0.65,0.000765,98.8,103.5,9.4,4.7,97.2,97.9,30.71,18.4,5.115,1.6526,0.163,0.1285,13.3672,sideways_fall,fall
2026-05-06T17:38:07.500000+07:00,2026-05-06T17:38:09.450000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9895,0.007,1.011,0.9789,0.8064,0.3687,1.5587,0.1908,0.8209,0.3755,1.5813,0.1916,0.3149,0.1345,0.6616,0.1005,11.2766,1.36,13.9933,8.7968,5.197,0.7828,0,0,0,0.0113,0.002,627.0,487.7,0.9826,0.0,0.63,-7.7e-05,101.1,104.9,8.6,3.8,97.2,97.9,28.06,16.2,4.637,1.3879,0.1678,0.1454,10.8083,sideways_fall,fall
2026-05-06T17:38:08+07:00,2026-05-06T17:38:09.950000+07:00,ล้มข_02_orig,ล้มข้าง,1,original,0.9904,0.007,1.011,0.9789,0.7495,0.3788,1.5587,0.1908,0.7627,0.3862,1.5813,0.1916,0.3121,0.1392,0.6616,0.1005,11.4354,1.3362,14.3529,8.7968,5.556,0.7017,0,0,0,0.0107,0.001,613.0,488.5,0.9836,0.0,0.624,-1.9e-05,103.2,106.1,7.2,2.9,97.2,98.0,23.5,12.15,3.589,1.0982,0.1722,0.1588,8.2484,sideways_fall,fall
