window_start_ts,window_end_ts,session_id,class_th,label,source,svm_mean,svm_std,svm_max,svm_min,jerk_mean,jerk_std,jerk_max,jerk_min,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,jerk_energy,free_fall_n,impact_n,high_rot_n,svm_dev_mean,press_delta,mic_p2p_max,mic_p2p_mean,GSI,jerk_sparsity,angular_impulse,press_slope,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,fcri,class_en,category,class,component_gait_motion,component_rotation_balance,component_posture_transition,component_impact_event,component_physio_stress,feature_risk_score,activity_prior_score,weighted_risk_score,activity_prior_floor,model2_risk_target,model2_risk_level,model2_high_risk_target
2026-05-05T17:25:19.500000+07:00,2026-05-05T17:25:21.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9893,0.0061,1.0019,0.9776,0.7678,0.3368,1.6716,0.2126,0.7807,0.341,1.6994,0.2163,0.3355,0.1234,0.6112,0.1225,7.8919,1.2598,11.0018,5.0923,5.909,0.7001,0,0,0,0.0108,-0.006,638.4,496.0,0.9834,0.0,0.671,-0.000413,117.7,121.3,5.7,3.6,97.4,98.1,17.79,7.1,-2.301,0.825,0.153,0.1119,9.5191,backward_fall,fall,,0.008274792106168981,0.0005055814046545018,0.008559540032855167,0.9976125544585851,0.3423916005131236,0.2975475252322115,0.92,0.546528515139327,0.874,0.874,high,1
2026-05-08T17:25:36.251841+07:00,2026-05-08T17:25:38.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9966,0.0525,1.0854,0.8853,1.9273,0.7659,3.6118,0.0,3.2053,1.4433,7.447,0.0,28.8241,10.5901,47.8422,10.4454,104.0481,3.3,110.4031,97.6592,12.744,4.2863,0,0,0,0.0427,0.001,632.2,487.8,0.9469,0.0,57.648,-0.000726,84.4,84.5,0.2,0.1,97.2,98.0,3.62,0.47,0.085,0.0146,0.0023,0.0009,0.3009,backward_fall,fall,,0.054236515648816055,0.1866417339908211,0.048708725596086834,0.959724831736131,0.05858670768035205,0.30654960529259967,0.92,0.5519297631755599,0.874,0.874,high,1
2026-05-08T17:25:36.751841+07:00,2026-05-08T17:25:38.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9984,0.0499,1.0854,0.8853,1.9146,0.5978,3.522,0.5746,3.1511,1.2259,7.447,0.9509,28.3083,10.5785,48.9663,10.4454,103.7813,3.194,109.7139,97.6592,12.055,4.0143,0,0,0,0.0407,0.0,623.2,492.7,0.9509,0.0,56.617,-0.00146,84.4,84.5,0.1,0.1,97.2,98.0,2.56,0.39,0.07,0.0077,0.0026,0.0013,0.3009,backward_fall,fall,,0.051387751081227576,0.1850028497372702,0.046154615100948156,0.9638769109385917,0.05721541232486621,0.3059440295423943,0.92,0.5515664177254367,0.874,0.874,high,1
2026-05-08T17:25:37.251841+07:00,2026-05-08T17:25:39.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9943,0.0442,1.0617,0.8974,1.8119,0.5947,2.8995,0.5746,2.9478,1.0396,5.087,0.9509,28.6321,10.637,49.2326,12.8537,103.5848,2.942,108.2067,98.4903,9.716,3.6278,0,0,0,0.0372,0.007,623.2,498.0,0.9522,0.0,57.264,0.000805,84.5,84.6,0.2,0.1,97.2,98.0,3.86,0.59,0.109,0.0187,0.0035,0.0016,0.2942,backward_fall,fall,,0.046200004293721814,0.1868188036909767,0.03789434305098033,0.9652263366793915,0.05999175322903253,0.3042121423826323,0.92,0.5505272854295794,0.874,0.874,high,1
2026-05-08T17:25:37.751841+07:00,2026-05-08T17:25:39.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9918,0.0488,1.0849,0.9021,1.7605,0.632,2.8995,0.5746,2.8937,1.086,5.087,0.9509,29.3747,11.1915,49.6909,13.2023,103.6829,2.8311,108.2067,98.4903,9.716,3.4888,0,0,0,0.0412,0.006,623.2,495.7,0.9457,0.0,58.749,0.001469,84.5,84.7,0.3,0.2,97.2,98.0,4.63,0.77,0.143,0.028,0.0056,0.0025,0.5885,backward_fall,fall,,0.047478845690763015,0.19160187370521164,0.037179919708871,0.9584792079753929,0.06576754539656697,0.30437128763018634,0.92,0.5506227725781119,0.874,0.874,high,1
2026-05-08T17:25:38.251841+07:00,2026-05-08T17:25:40.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.987,0.0508,1.0849,0.9006,1.7269,0.5992,2.852,0.5746,2.8697,1.066,5.087,0.9509,29.8951,11.8523,49.9728,10.7544,103.516,2.7209,107.9662,98.4903,9.476,3.3323,0,0,0,0.0437,0.004,623.2,503.9,0.9393,0.0,59.79,0.000822,84.6,84.9,0.4,0.3,97.2,97.9,5.45,1.09,0.207,0.0382,0.0078,0.0037,0.8827,backward_fall,fall,,0.04751502122999812,0.19539652995879098,0.036021355129376,0.9518358812514557,0.07215369665539353,0.3040758325662981,0.92,0.550445499539779,0.874,0.874,high,1
2026-05-08T17:25:38.751841+07:00,2026-05-08T17:25:40.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.8467,0.264,1.0849,0.231,2.8445,3.7459,21.8212,0.3034,14.1739,42.5313,266.4389,0.9908,67.1742,84.7205,310.7435,8.882,98.1888,22.5395,137.5939,29.3627,108.231,21.7722,8,0,7,0.1719,0.001,619.6,498.9,0.6698,0.05,134.348,-0.001135,84.8,85.4,0.9,0.6,97.2,97.9,9.6,1.64,0.315,0.0082,0.1153,0.0148,6.1562,backward_fall,fall,,0.25079262512452033,0.7822224296439063,0.5947979070316853,0.7272727272727273,0.13076783470555048,0.5293964451924162,0.92,0.6856378671154497,0.874,0.874,high,1
2026-05-08T17:25:39.251841+07:00,2026-05-08T17:25:41.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,1.0293,1.0276,4.5614,0.1993,7.0739,15.5332,89.8879,0.3034,38.8832,91.5767,493.5144,1.0849,98.2782,106.4063,310.7435,8.6337,95.0471,39.2916,172.9579,29.3627,143.595,285.2865,14,4,13,0.5569,0.003,2328.6,657.7,0.5076,0.125,196.557,-0.000452,85.3,87.5,2.9,2.2,97.4,98.0,19.57,6.73,1.187,0.0201,0.2303,0.0553,33.949,backward_fall,fall,,0.825739313379097,0.9957741375203163,0.9837787183432123,1.0,0.2646465128843182,0.8619772667910683,0.92,0.885186360074641,0.874,0.885186360074641,high,1
2026-05-08T17:25:39.751841+07:00,2026-05-08T17:25:41.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,1.0997,1.1436,4.5614,0.1993,10.4982,21.5567,103.6355,0.3034,43.9928,91.871,493.5144,1.1703,92.2925,110.613,310.7435,2.7403,76.0955,53.4943,172.9579,2.7985,170.159,563.2867,14,5,13,0.6396,-0.002,2328.6,667.5,0.513,0.075,184.585,0.000771,86.3,89.6,4.9,3.3,97.4,98.0,25.42,12.86,2.592,0.0286,0.2303,0.0706,50.9235,backward_fall,fall,,0.8722420255076803,0.9957741375203163,1.0000000000000002,1.0,0.33566562481248546,0.8846846043413761,0.92,0.8988107626048256,0.874,0.8988107626048256,high,1
2026-05-08T17:25:40.251841+07:00,2026-05-08T17:25:42.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,1.0936,1.1442,4.5614,0.1993,10.6559,21.5013,103.6355,0.3034,43.953,91.8914,493.5144,0.5511,85.8275,114.6887,310.7435,0.0982,52.5202,56.8005,172.9579,2.7985,170.159,564.2978,14,5,13,0.6419,0.0,2328.6,671.9,0.51,0.075,171.655,-0.000122,87.6,91.0,6.1,3.4,97.4,98.0,27.43,16.47,3.584,0.0356,0.2303,0.0857,52.4667,backward_fall,fall,,0.8722680358791,0.9894558602377417,1.0000000000000002,1.0,0.369419922801698,0.8878147299051712,0.92,0.9006888379431028,0.874,0.9006888379431028,high,1
2026-05-08T17:25:40.751841+07:00,2026-05-08T17:25:42.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,1.2292,1.0831,4.5614,0.1993,9.4331,21.6388,103.6355,0.5405,32.2544,85.738,493.5144,0.5511,41.4366,89.1843,289.1307,0.0982,34.0951,52.3807,172.9579,2.7985,170.159,545.5144,6,5,6,0.5082,-0.004,2328.6,672.9,0.5901,0.075,82.873,-0.001289,89.3,92.4,6.8,3.1,97.4,98.0,27.8,15.45,3.473,0.0397,0.2303,0.0919,47.8373,backward_fall,fall,,0.8559309208796256,0.6392803757952227,0.9511831334581852,1.0,0.37089656360261725,0.8046140577125396,0.92,0.8507684346275237,0.874,0.874,high,1
2026-05-08T17:25:41.251841+07:00,2026-05-08T17:25:43.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,1.0494,0.5108,4.1858,0.8293,5.0068,16.2131,103.6355,0.5144,7.0769,21.0361,114.3964,0.5261,2.8249,3.5749,15.2563,0.0982,13.5755,25.1391,166.9823,2.7985,164.184,281.3618,0,1,0,0.1175,0.001,590.8,509.1,0.6946,0.05,5.65,-0.001036,91.1,94.7,7.0,3.6,97.5,98.0,27.49,13.84,3.261,0.0424,0.1658,0.0722,19.2957,backward_fall,fall,,0.5634186318264076,0.028718928296691433,0.5088572874619942,0.7521011392194142,0.34781695647034977,0.4647088312995459,0.92,0.6468252987797276,0.874,0.874,high,1
2026-05-08T17:25:41.751841+07:00,2026-05-08T17:25:43.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9807,0.0307,1.0564,0.8815,1.4532,0.9169,5.012,0.5144,1.5515,1.0486,5.876,0.5261,1.3102,2.4142,10.0597,0.0982,8.7457,2.0673,13.6653,2.8735,10.792,2.9316,0,0,0,0.0254,-0.003,590.8,497.1,0.9516,0.025,2.62,-0.000495,92.9,97.2,7.5,4.3,97.5,98.0,28.02,15.43,3.789,0.636,0.1165,0.0828,11.3817,backward_fall,fall,,0.06264351923697212,0.01584637268589623,0.029184423752388895,0.9646035247990224,0.4070459547030809,0.316854588830947,0.92,0.5581127532985682,0.874,0.874,high,1
2026-05-08T17:25:42.251841+07:00,2026-05-08T17:25:44.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9935,0.0204,1.0564,0.9465,1.1674,0.4823,2.5284,0.5143,1.1954,0.4946,2.5643,0.5187,0.3666,0.1307,0.6355,0.1199,8.3497,1.472,11.2511,4.0357,7.215,1.5896,0,0,0,0.016,0.006,590.8,492.4,0.9737,0.0,0.733,3.9e-05,95.0,99.7,8.6,4.7,97.3,98.1,30.36,17.77,4.57,1.0468,0.138,0.0981,13.0154,backward_fall,fall,,0.022644600195382482,0.0006818377908197208,0.014881636840935117,0.9875437623926179,0.48421664754031835,0.317928611747731,0.92,0.5587571670486386,0.874,0.874,high,1
2026-05-08T17:25:42.751841+07:00,2026-05-08T17:25:44.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9924,0.022,1.0564,0.9372,1.1341,0.4392,2.5284,0.4584,1.1641,0.4575,2.5643,0.4603,0.3321,0.1412,0.6131,0.093,8.5202,1.3827,11.3647,6.0164,5.348,1.4743,0,0,0,0.0175,-0.001,645.4,499.5,0.971,0.0,0.664,0.000747,97.3,102.2,9.7,4.9,97.3,98.1,32.21,18.53,4.995,1.528,0.1607,0.1173,13.5693,backward_fall,fall,,0.02236283195643964,0.000521511184351274,0.010660453939424684,0.9847411089309568,0.5596629996526912,0.32609768324276095,0.92,0.5636586099456566,0.874,0.874,high,1
2026-05-08T17:25:43.251841+07:00,2026-05-08T17:25:45.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9902,0.0207,1.0402,0.9372,1.1537,0.4725,2.5284,0.1434,1.1838,0.4912,2.5643,0.1478,0.3162,0.1324,0.5664,0.0685,8.5772,1.5099,11.3647,5.3237,6.041,1.5486,0,0,0,0.0176,0.004,645.4,503.4,0.9701,0.0,0.632,0.00088,99.7,103.8,8.9,4.1,97.3,98.0,29.57,17.18,4.844,1.264,0.1701,0.1367,11.3539,backward_fall,fall,,0.0227849834094546,0.0003976778719613854,0.012771623811541925,0.9838068911104032,0.523438254998112,0.321645252614136,0.92,0.5609871515684817,0.874,0.874,high,1
2026-05-08T17:25:43.751841+07:00,2026-05-08T17:25:45.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.992,0.0195,1.0402,0.9372,1.0861,0.4847,2.5284,0.1434,1.1126,0.5022,2.5643,0.1478,0.3059,0.1443,0.6295,0.0685,8.3213,1.3943,11.3647,5.3237,6.041,1.4087,0,0,0,0.0164,0.001,645.4,509.7,0.9731,0.0,0.612,0.00036,101.7,104.2,6.8,2.5,97.3,98.0,24.66,13.14,3.714,0.9658,0.1701,0.1497,6.9231,backward_fall,fall,,0.021109284220176397,0.0004157686604054434,0.01187575441490851,0.9869209505122487,0.43402215574410585,0.31025546501829754,0.92,0.5541532790109786,0.874,0.874,high,1
2026-05-08T17:25:44.251841+07:00,2026-05-08T17:25:46.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9903,0.0197,1.0307,0.9372,1.0691,0.4175,2.2174,0.1434,1.0966,0.4372,2.3742,0.1478,0.3051,0.1434,0.6295,0.0685,8.4618,1.463,11.3647,5.3237,6.041,1.3128,0,0,0,0.0175,0.003,645.4,520.2,0.9711,0.0,0.61,9.6e-05,103.2,105.3,5.4,2.1,97.3,98.0,20.74,8.17,2.28,0.7669,0.1701,0.157,5.8046,backward_fall,fall,,0.01991177603995746,0.00041002901426526504,0.01190358169072554,0.9848449109110183,0.38181482032038405,0.30269046723919335,0.92,0.549614280343516,0.874,0.874,high,1
2026-05-08T17:25:44.751841+07:00,2026-05-08T17:25:46.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9912,0.0175,1.0226,0.9487,1.0758,0.4432,2.419,0.1434,1.101,0.457,2.4614,0.1478,0.3071,0.1422,0.6295,0.0685,8.3354,1.4459,11.2364,5.3237,5.913,1.3489,0,0,0,0.0162,0.007,626.4,513.5,0.9742,0.0,0.614,0.000154,104.6,107.8,5.3,3.2,97.3,97.9,19.28,7.29,2.148,0.7667,0.1803,0.1628,8.8527,backward_fall,fall,,0.019916194799015945,0.00041736737496241185,0.011682893123824142,0.9880627722929254,0.41276512408134,0.3074767741593464,0.92,0.5524860644956079,0.874,0.874,high,1
2026-05-08T17:25:45.251841+07:00,2026-05-08T17:25:47.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9923,0.0169,1.0299,0.9576,1.1027,0.414,2.419,0.5286,1.128,0.4289,2.4614,0.5395,0.3001,0.1345,0.6295,0.0917,8.4755,1.5233,12.2466,5.8678,6.379,1.3831,0,0,0,0.0153,-0.003,626.4,508.4,0.9758,0.0,0.6,-0.000773,106.1,110.6,6.8,4.5,97.5,98.0,22.35,11.37,3.545,0.9216,0.2014,0.1693,11.5269,backward_fall,fall,,0.01981567408177416,0.0003711086826529248,0.013023680737795473,0.9897236039739097,0.4985988432904265,0.3192871568033129,0.92,0.5595722940819878,0.874,0.874,high,1
2026-05-08T17:25:45.751841+07:00,2026-05-08T17:25:47.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9907,0.0181,1.0299,0.9569,1.1534,0.3921,2.419,0.6652,1.1818,0.409,2.4614,0.6746,0.2971,0.1259,0.6079,0.0917,8.5736,1.6874,12.2466,5.2137,7.033,1.4803,0,0,0,0.0165,-0.007,626.4,513.5,0.9731,0.0,0.594,-0.000385,108.4,115.4,11.1,7.0,97.5,98.0,31.79,17.04,5.684,1.3818,0.2437,0.185,17.9307,backward_fall,fall,,0.02109977852057801,0.00032659063481439027,0.015297544607178025,0.9869209505122487,0.6860750053263219,0.3436867666434097,0.92,0.5742120599860459,0.874,0.874,high,1
2026-05-08T17:25:46.251841+07:00,2026-05-08T17:25:48.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9908,0.019,1.0383,0.9569,1.1948,0.4503,2.419,0.3823,1.2253,0.4675,2.4673,0.3915,0.2987,0.1284,0.5935,0.1059,8.3105,1.8471,12.2466,3.6298,8.617,1.6253,0,0,0,0.0178,0.005,614.8,504.1,0.9724,0.0,0.597,0.000144,111.8,120.1,14.6,8.3,97.5,98.0,36.75,21.23,7.567,1.5182,0.2798,0.2113,21.262,backward_fall,fall,,0.022858137181360306,0.0003278812937717282,0.019434845100423603,0.9861943366518181,0.7521982752239,0.3533156954007999,0.92,0.57998941724048,0.874,0.874,high,1
2026-05-08T17:25:46.751841+07:00,2026-05-08T17:25:48.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9912,0.0188,1.0383,0.9569,1.0646,0.4059,2.3856,0.191,1.0917,0.4217,2.4673,0.1939,0.3082,0.1135,0.5935,0.1059,8.1905,1.8343,12.2466,3.6298,8.617,1.2941,0,0,0,0.0173,0.001,614.8,502.9,0.9729,0.0,0.616,0.000857,115.0,120.4,12.3,5.4,97.4,97.9,35.05,19.55,7.032,1.279,0.2827,0.2347,14.3864,backward_fall,fall,,0.019858753269182742,0.0003468322251672802,0.018618871317687448,0.9867133465521257,0.6997374256645803,0.345806268402218,0.92,0.5754837610413308,0.874,0.874,high,1
2026-05-08T17:25:47.251841+07:00,2026-05-08T17:25:49.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9913,0.0192,1.0383,0.9569,1.1215,0.5155,2.5674,0.191,1.1498,0.5299,2.6112,0.1939,0.3149,0.121,0.5935,0.1059,8.0596,1.8531,11.6193,3.6298,7.99,1.5169,0,0,0,0.0177,-0.002,614.8,507.2,0.9726,0.0,0.63,-0.000413,117.1,120.4,9.3,3.3,97.4,98.0,32.37,11.68,2.948,1.0345,0.2827,0.2451,8.804,backward_fall,fall,,0.022382174029144386,0.0003919607041322244,0.01810383495776627,0.9864019406119412,0.5635218813651367,0.32848156714924454,0.92,0.5650889402895467,0.874,0.874,high,1
2026-05-08T17:25:47.751841+07:00,2026-05-08T17:25:49.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9925,0.0186,1.0383,0.9587,1.1227,0.5559,2.5674,0.191,1.1494,0.5694,2.6112,0.1939,0.2964,0.1196,0.5935,0.1059,8.2286,1.9113,13.1318,3.6298,9.502,1.5618,0,0,0,0.0168,0.003,594.1,500.9,0.9743,0.0,0.593,0.000296,118.2,120.4,4.6,2.2,97.4,98.0,27.93,5.45,-0.497,0.438,0.2827,0.2443,5.8694,backward_fall,fall,,0.02239708353793166,0.00030246907160223687,0.02134611632711776,0.988166574272987,0.4038721809760742,0.3088021025532254,0.92,0.5532812615319352,0.874,0.874,high,1
2026-05-08T17:25:48.251841+07:00,2026-05-08T17:25:50.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.992,0.0184,1.0391,0.9587,1.1333,0.5572,2.5674,0.191,1.1602,0.5725,2.6112,0.1939,0.2979,0.1136,0.6396,0.128,8.5808,1.917,13.1318,4.8882,8.244,1.587,0,0,0,0.0164,-0.004,594.1,498.3,0.9741,0.0,0.596,-0.000328,119.0,123.3,7.0,4.3,97.3,98.0,25.69,7.84,1.143,0.7573,0.2827,0.2415,11.9132,backward_fall,fall,,0.022460408355758098,0.0003322991923835339,0.019041711544273695,0.9879589703128638,0.521114104920185,0.32355066820343825,0.92,0.562130400922063,0.874,0.874,high,1
2026-05-08T17:25:48.751841+07:00,2026-05-08T17:25:50.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9904,0.0187,1.0391,0.9573,1.1703,0.5368,2.5674,0.2356,1.1975,0.5509,2.6112,0.2368,0.3015,0.1277,0.6396,0.128,8.6888,1.8242,13.1318,4.8882,8.244,1.6506,0,0,0,0.0163,-0.006,598.5,492.5,0.9721,0.0,0.603,-0.000794,120.4,125.9,9.6,5.5,97.3,98.0,26.88,13.45,5.168,1.0386,0.2846,0.2443,15.2378,backward_fall,fall,,0.022997222099976435,0.00037341168619408883,0.018723194344378944,0.9858829307116335,0.6473362784973111,0.33950315895066824,0.92,0.571701895370401,0.874,0.874,high,1
2026-05-08T17:25:49.251841+07:00,2026-05-08T17:25:51.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9902,0.0215,1.0484,0.9573,1.1675,0.4698,2.4554,0.2356,1.1987,0.4895,2.5682,0.2368,0.3154,0.1361,0.6396,0.0967,8.5617,1.6604,13.1318,5.3568,7.775,1.5782,0,0,0,0.0183,-0.006,598.5,490.5,0.9694,0.0,0.631,-0.001458,122.7,127.3,11.0,4.6,97.3,98.0,26.04,14.85,6.168,1.2536,0.2908,0.2573,12.739,backward_fall,fall,,0.02319717234929527,0.0004535649901384102,0.01688100094447874,0.9830802772499726,0.6761067840305313,0.3422342423402306,0.92,0.5733405454041384,0.874,0.874,high,1
2026-05-08T17:25:49.751841+07:00,2026-05-08T17:25:51.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9898,0.0233,1.0484,0.9379,1.2017,0.4691,2.4554,0.4345,1.2352,0.4897,2.5682,0.4399,0.3239,0.1379,0.6396,0.0234,8.5329,1.7591,12.0027,3.4645,8.538,1.6586,0,0,0,0.0197,-0.002,598.5,488.1,0.9673,0.0,0.648,7.7e-05,125.2,128.2,8.6,3.0,97.3,98.0,21.43,9.89,4.144,0.9016,0.2924,0.2728,8.308,backward_fall,fall,,0.024522287003002817,0.0004966827345382057,0.018997396494118045,0.9809004356686808,0.5679564640952132,0.3283531682359398,0.92,0.565011900941564,0.874,0.874,high,1
2026-05-08T17:25:50.251841+07:00,2026-05-08T17:25:52.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9882,0.0238,1.0484,0.9379,1.1664,0.4678,2.3803,0.1687,1.1996,0.4866,2.4675,0.1759,0.3304,0.1322,0.6129,0.0234,8.4525,1.5427,11.6603,3.4645,8.196,1.5739,0,0,0,0.0207,-0.008,598.5,482.6,0.9652,0.0,0.661,0.001159,126.6,128.2,4.5,1.6,97.3,98.0,14.38,4.2,1.269,0.4894,0.2924,0.2752,4.4266,backward_fall,fall,,0.024063338856268962,0.000498224129997013,0.017050256583472766,0.9787205940873888,0.4281179250596534,0.30913910947067524,0.92,0.5534834656824053,0.874,0.874,high,1
2026-05-08T17:25:50.751841+07:00,2026-05-08T17:25:52.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9875,0.0249,1.0484,0.9357,1.2207,0.4924,2.3803,0.1687,1.2582,0.514,2.4675,0.1759,0.3331,0.1314,0.6204,0.0234,8.5304,1.5579,11.6603,3.4645,8.196,1.7266,0,0,0,0.022,-0.008,579.9,489.9,0.9635,0.0,0.666,0.000338,126.6,128.2,4.0,1.6,97.3,98.1,13.09,3.9,-1.074,0.435,0.2924,0.2648,4.4266,backward_fall,fall,,0.025812872583254643,0.000514522476066715,0.017470660072005803,0.976955960426343,0.3900617029172695,0.3042228799637613,0.92,0.5505337279782568,0.874,0.874,high,1
2026-05-08T17:25:51.251841+07:00,2026-05-08T17:25:53.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9861,0.0224,1.0402,0.9357,1.1744,0.4719,2.3803,0.1687,1.2079,0.4899,2.4675,0.1759,0.3165,0.1137,0.6204,0.0234,8.4447,1.635,11.6603,3.4645,8.196,1.5964,0,0,0,0.0207,-0.004,579.9,491.2,0.9646,0.0,0.633,-0.000268,125.5,128.2,7.6,2.7,97.3,98.1,18.86,8.63,-3.659,0.8265,0.2924,0.2431,7.4699,backward_fall,fall,,0.023981756152562494,0.00040600067969848776,0.017552165808187404,0.9780977822070197,0.44043092986811105,0.3106480860857503,0.92,0.5543888516514502,0.874,0.874,high,1
2026-05-08T17:25:51.751841+07:00,2026-05-08T17:25:53.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9873,0.0249,1.0465,0.9357,1.3061,0.6356,3.0375,0.1687,1.3493,0.6712,3.25,0.1759,0.3271,0.1263,0.7225,0.1571,8.5378,1.6325,12.429,5.183,7.246,2.0997,0,0,0,0.0227,0.004,634.0,498.3,0.9634,0.0,0.654,-0.000507,123.2,127.5,10.2,4.3,97.3,98.0,22.95,12.84,-5.41,1.237,0.2714,0.212,11.9873,backward_fall,fall,,0.03013176474367283,0.0005508711940629213,0.01720097967787754,0.9768521584462816,0.5065281407497007,0.3202410563270276,0.92,0.5601446337962166,0.874,0.874,high,1
2026-05-08T17:25:52.251841+07:00,2026-05-08T17:25:54.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9886,0.0242,1.0465,0.9357,1.4239,0.6646,3.0375,0.3127,1.4684,0.6986,3.25,0.317,0.3265,0.1385,0.7225,0.1592,8.6509,1.7482,12.429,5.183,7.246,2.458,0,0,0,0.0212,-0.004,634.0,507.7,0.9653,0.0,0.653,-0.000567,121.5,125.9,8.6,4.4,97.3,98.0,30.08,10.94,-3.719,1.0429,0.2543,0.1875,12.2661,backward_fall,fall,,0.0320150932463128,0.0005693495588890276,0.01841340299101942,0.9788243960674504,0.4657696760503098,0.3160960279275734,0.92,0.5576576167565441,0.874,0.874,high,1
2026-05-08T17:25:52.751841+07:00,2026-05-08T17:25:54.701841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9881,0.023,1.0465,0.9453,1.4241,0.6594,3.0375,0.3127,1.4676,0.6944,3.25,0.317,0.3133,0.1298,0.7225,0.0954,8.6868,1.7812,12.429,4.9966,7.432,2.452,0,0,0,0.0211,-0.004,634.0,503.4,0.9659,0.0,0.627,0.00025,121.4,127.0,9.7,5.6,97.3,98.0,34.47,10.75,1.787,1.1503,0.2212,0.18,15.6114,backward_fall,fall,,0.0317234421656168,0.0004925996937919918,0.018916718126496205,0.9794472079478195,0.5631923154095001,0.3289378238306832,0.92,0.56536269429841,0.874,0.874,high,1
2026-05-08T17:25:53.251841+07:00,2026-05-08T17:25:55.201841+07:00,ล้มไ_00_aug_noise,ล้มไปด้านหลัง,1,aug_noise,0.9926,0.022,1.0465,0.9453,1.4765,0.6861,3.0375,0.3127,1.5168,0.7208,3.25,0.317,0.3041,0.1486,0.7225,0.0954,8.8998,1.862,12.429,4.4871,7.942,2.639,0,0,0,0.0175,0.011,634.0,503.0,0.9712,0.0,0.608,0.002071,122.5,127.7,10.4,5.2,97.1,97.9,33.95,13.95,5.363,1.1631,0.2277,0.1836,15.5701,backward_fall,fall,,0.031782510269496966,0.000481176067381071,0.020581350724221764,0.9849487128910799,0.6086346119198551,0.33656433538996106,0.92,0.5699386012339767,0.874,0.874,high,1
