window_start_ts,window_end_ts,session_id,class_th,label,source,svm_mean,svm_std,svm_max,svm_min,jerk_mean,jerk_std,jerk_max,jerk_min,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,jerk_energy,free_fall_n,impact_n,high_rot_n,svm_dev_mean,press_delta,mic_p2p_max,mic_p2p_mean,GSI,jerk_sparsity,angular_impulse,press_slope,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,fcri,class_en,category,class
2026-05-12T09:10:37.409274+07:00,2026-05-12T09:10:39.359274+07:00,ล้มแ_04_aug_noise,ล้มแบบค่อยๆทรุด,1,aug_noise,1.0048,0.0882,1.4061,0.8761,3.1558,2.9299,11.3874,0.0,5.0945,6.5299,32.4209,0.0,17.8448,12.568,74.5731,0.5473,75.4227,3.6855,81.3987,63.2392,18.16,18.3283,0,0,0,0.0545,0.004,539.0,285.6,0.9233,0.075,35.69,0.000351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-12T09:10:37.909274+07:00,2026-05-12T09:10:39.859274+07:00,ล้มแ_04_aug_noise,ล้มแบบค่อยๆทรุด,1,aug_noise,0.9973,0.089,1.4061,0.8761,3.3287,2.8605,11.3874,0.5346,5.4572,6.4459,32.4209,0.7833,20.7973,12.1958,74.5731,6.0852,75.8475,3.9606,82.7415,63.2392,19.502,19.0583,0,0,0,0.0534,0.002,476.0,277.6,0.9158,0.075,41.595,-0.000839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-12T09:10:38.409274+07:00,2026-05-12T09:10:40.359274+07:00,ล้มแ_04_aug_noise,ล้มแบบค่อยๆทรุด,1,aug_noise,0.9954,0.0982,1.4061,0.8017,3.9456,3.3169,11.3874,0.7058,6.2997,6.6584,32.4209,0.9726,20.3304,13.2874,74.5731,2.7888,75.4949,4.3252,82.7415,63.2392,19.502,26.2943,0,0,0,0.0624,0.003,476.0,243.9,0.9064,0.0,40.661,0.000972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-12T09:10:38.909274+07:00,2026-05-12T09:10:40.859274+07:00,ล้มแ_04_aug_noise,ล้มแบบค่อยๆทรุด,1,aug_noise,0.9982,0.1182,1.4061,0.7695,4.1839,3.7539,14.7743,0.695,6.5564,7.0952,34.8552,0.9074,18.6356,10.5402,38.2559,2.7888,75.9973,4.0504,82.7415,66.1641,16.577,31.2443,0,0,0,0.0727,0.0,561.0,255.1,0.8927,0.025,37.271,0.000614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-12T09:10:39.409274+07:00,2026-05-12T09:10:41.359274+07:00,ล้มแ_04_aug_noise,ล้มแบบค่อยๆทรุด,1,aug_noise,0.971,0.126,1.3984,0.6077,4.4477,3.5422,14.7743,0.695,7.2601,7.1188,34.8552,0.9074,19.2933,13.927,76.2813,2.7888,80.4775,10.2109,112.4003,66.1641,46.236,32.0157,0,0,0,0.085,0.011,565.0,258.2,0.8623,0.025,38.587,0.000385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-12T09:10:39.909274+07:00,2026-05-12T09:10:41.859274+07:00,ล้มแ_04_aug_noise,ล้มแบบค่อยๆทรุด,1,aug_noise,1.1093,0.6189,4.5779,0.5851,11.6394,16.2262,79.2708,0.695,100.7929,306.5556,1710.3311,0.9074,61.8429,88.7002,319.6071,2.7888,83.5379,18.7112,147.6694,50.1416,97.528,392.1838,1,1,8,0.2579,0.006,1782.0,328.9,0.6852,0.075,123.686,0.001696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-12T09:10:40.409274+07:00,2026-05-12T09:10:42.359274+07:00,ล้มแ_04_aug_noise,ล้มแบบค่อยๆทรุด,1,aug_noise,1.1984,0.67,4.5779,0.5851,14.747,16.279,79.2708,0.695,127.0682,303.5899,1710.3311,0.9074,99.6862,106.7816,325.703,4.0888,79.3491,24.5203,147.6694,13.3089,134.361,475.8552,1,3,15,0.3665,0.004,1782.0,389.3,0.7176,0.05,199.372,0.005696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-12T09:10:40.909274+07:00,2026-05-12T09:10:42.859274+07:00,ล้มแ_04_aug_noise,ล้มแบบค่อยๆทรุด,1,aug_noise,1.1832,0.676,4.5779,0.5298,15.3266,16.054,79.2708,0.9568,128.7707,303.0094,1710.3311,1.2018,102.7019,104.7182,325.703,3.0447,69.2378,31.7854,147.6694,13.3089,134.361,486.1939,2,3,15,0.3738,0.013,1782.0,385.3,0.706,0.05,205.404,0.006702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-12T09:10:41.409274+07:00,2026-05-12T09:10:43.359274+07:00,ล้มแ_04_aug_noise,ล้มแบบค่อยๆทรุด,1,aug_noise,1.1981,0.6664,4.5779,0.5298,14.3901,16.6488,79.2708,0.9568,126.7901,303.803,1710.3311,1.2018,99.0784,107.2365,325.703,3.0447,53.878,30.7706,147.6694,13.3089,134.361,477.3289,2,3,15,0.3512,0.008,1782.0,424.6,0.719,0.05,198.157,0.003197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-19T12:53:05.789257+07:00,2026-05-19T12:53:07.739257+07:00,ล้มแ_04_aug_timewarp,ล้มแบบค่อยๆทรุด,1,aug_timewarp,0.9899,0.0412,1.0793,0.8849,1.4165,1.2917,7.2077,0.0,2.1017,2.696,16.9174,0.0,15.9728,10.0324,58.7365,0.5657,75.3731,2.99,80.1059,67.5807,12.525,3.6332,0,0,0,0.0322,0.0,511.9,288.6,0.9507,0.05,31.946,0.000349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-19T12:53:06.289257+07:00,2026-05-19T12:53:08.239257+07:00,ล้มแ_04_aug_timewarp,ล้มแบบค่อยๆทรุด,1,aug_timewarp,0.9989,0.0662,1.3213,0.8849,1.903,2.0294,8.2669,0.1701,3.0168,3.9911,16.9174,0.2141,19.1751,10.0622,58.7365,6.2278,75.6,3.2893,81.3815,67.5807,13.801,7.6371,0,0,0,0.039,-0.00099,469.3,277.6,0.9369,0.1,38.35,-0.00111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-19T12:53:06.789257+07:00,2026-05-19T12:53:08.739257+07:00,ล้มแ_04_aug_timewarp,ล้มแบบค่อยๆทรุด,1,aug_timewarp,0.9995,0.0698,1.3213,0.8849,2.228,2.0643,8.2669,0.1701,3.4003,3.9606,16.9174,0.2141,17.9283,11.1542,58.7365,2.7942,75.2587,3.6805,81.3815,67.5807,13.801,9.119,0,0,0,0.0443,0.00461,469.3,251.8,0.9342,0.075,35.857,0.000624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-19T12:53:07.289257+07:00,2026-05-19T12:53:09.239257+07:00,ล้มแ_04_aug_timewarp,ล้มแบบค่อยๆทรุด,1,aug_timewarp,1.0066,0.096,1.3789,0.8686,2.7484,2.9217,12.3762,0.2553,4.3061,5.6636,28.6317,0.3628,17.5596,9.8964,38.0414,2.7942,75.4689,3.8645,81.3815,66.2965,15.085,15.8765,0,0,0,0.0579,0.00073,532.2,251.0,0.9184,0.075,35.119,0.00112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-19T12:53:07.789257+07:00,2026-05-19T12:53:09.739257+07:00,ล้มแ_04_aug_timewarp,ล้มแบบค่อยๆทรุด,1,aug_timewarp,1.0043,0.1013,1.3789,0.8459,2.7814,2.9211,12.3762,0.2553,4.3267,5.6722,28.6317,0.3455,16.2269,9.3546,38.0414,2.7942,77.3581,4.9294,93.3307,66.2965,27.034,16.056,0,0,0,0.0652,0.00129,532.2,252.5,0.9119,0.05,32.454,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-19T12:53:08.289257+07:00,2026-05-19T12:53:10.239257+07:00,ล้มแ_04_aug_timewarp,ล้มแบบค่อยๆทรุด,1,aug_timewarp,0.9966,0.1774,1.4337,0.5643,5.4681,6.8553,26.9627,0.2689,19.5905,43.7155,236.3874,0.3455,34.9491,53.6873,255.7599,2.7942,79.8853,12.4719,108.9645,46.195,62.77,75.7205,1,0,4,0.1232,0.00887,1631.3,298.1,0.8464,0.075,69.898,0.000147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-19T12:53:08.789257+07:00,2026-05-19T12:53:10.739257+07:00,ล้มแ_04_aug_timewarp,ล้มแบบค่อยๆทรุด,1,aug_timewarp,1.0917,0.5611,3.8171,0.3772,10.1636,11.9235,52.605,0.2689,84.7603,201.5386,1155.4728,0.3455,92.6795,105.1777,307.105,3.8097,80.6041,20.8455,138.6332,19.4414,119.192,241.9129,2,2,14,0.2943,0.00731,1631.3,380.6,0.6993,0.075,185.359,0.004054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-19T12:53:09.289257+07:00,2026-05-19T12:53:11.239257+07:00,ล้มแ_04_aug_timewarp,ล้มแบบค่อยๆทรุด,1,aug_timewarp,1.1457,0.5949,3.8171,0.3772,12.0417,11.5208,52.605,0.2689,92.7588,199.7089,1155.4728,0.3455,102.416,101.6263,307.105,3.8097,73.9076,26.0117,138.6332,19.4414,119.192,274.4128,3,2,16,0.3585,0.01006,1631.3,392.1,0.7183,0.05,204.832,0.006918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-19T12:53:09.789257+07:00,2026-05-19T12:53:11.739257+07:00,ล้มแ_04_aug_timewarp,ล้มแบบค่อยๆทรุด,1,aug_timewarp,1.1438,0.5945,3.8171,0.3772,11.8498,11.6901,52.605,0.1818,92.5594,199.8017,1155.4728,0.2251,103.3652,100.8691,307.105,2.1928,60.923,31.4889,138.6332,19.4414,119.192,273.6602,3,2,16,0.3501,0.00846,1631.3,399.2,0.7173,0.05,206.73,0.005445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-26T10:54:59.816291+07:00,2026-05-26T10:55:01.766291+07:00,ล้มแ_04_aug_axisperm,ล้มแบบค่อยๆทรุด,1,aug_axisperm,1.0007,0.0816,1.364,0.8761,2.6852,2.9254,11.1517,0.0,4.4097,6.438,32.8795,0.0,17.8404,12.5683,74.5698,0.5657,75.4363,3.2454,81.1092,63.7789,17.33,15.554,0,0,0,0.0513,0.004,539.0,285.6,0.9252,0.1,35.681,0.000351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-26T10:55:00.316291+07:00,2026-05-26T10:55:02.266291+07:00,ล้มแ_04_aug_axisperm,ล้มแบบค่อยๆทรุด,1,aug_axisperm,0.9967,0.0831,1.364,0.8585,2.8411,2.9172,11.1517,0.2,4.7243,6.4456,32.8795,0.2523,20.794,12.1973,74.5698,6.0737,75.7622,3.5586,81.9097,63.7789,18.131,16.369,0,0,0,0.0518,0.002,476.0,277.6,0.9202,0.075,41.588,-0.000839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-26T10:55:00.816291+07:00,2026-05-26T10:55:02.766291+07:00,ล้มแ_04_aug_axisperm,ล้มแบบค่อยๆทรุด,1,aug_axisperm,0.9972,0.0905,1.364,0.8353,3.465,3.3936,11.1517,0.2,5.5628,6.6948,32.8795,0.2523,20.3252,13.2866,74.5698,2.7749,75.3851,3.8929,81.9097,63.7789,18.131,23.235,0,0,0,0.0597,0.003,476.0,243.9,0.9144,0.075,40.65,0.000972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-26T10:55:01.316291+07:00,2026-05-26T10:55:03.266291+07:00,ล้มแ_04_aug_axisperm,ล้มแบบค่อยๆทรุด,1,aug_axisperm,1.003,0.1111,1.3881,0.8066,3.7997,3.7385,13.5882,0.2,5.9309,6.8027,31.8233,0.2634,18.635,10.5358,38.2766,2.7749,75.839,3.6657,81.9097,66.2078,15.702,28.065,0,0,0,0.0713,0.0,561.0,255.1,0.9027,0.05,37.27,0.000614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-26T10:55:01.816291+07:00,2026-05-26T10:55:03.766291+07:00,ล้มแ_04_aug_axisperm,ล้มแบบค่อยๆทรุด,1,aug_axisperm,0.979,0.1205,1.3881,0.6293,4.17,3.6631,13.5882,0.2,6.813,7.2021,31.8233,0.2634,19.2936,13.9225,76.2613,2.7749,80.1955,9.9766,112.0109,66.2078,45.803,30.472,0,0,0,0.0824,0.011,565.0,258.2,0.8738,0.025,38.587,0.000385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-26T10:55:02.316291+07:00,2026-05-26T10:55:04.266291+07:00,ล้มแ_04_aug_axisperm,ล้มแบบค่อยๆทรุด,1,aug_axisperm,1.1122,0.6185,4.5826,0.5869,11.4744,16.2427,79.0043,0.2,100.5582,307.0269,1713.1399,0.2634,61.8385,88.6936,319.6051,2.7749,83.1294,18.6067,146.2721,48.359,97.913,388.8902,2,1,8,0.2562,0.006,1782.0,328.9,0.6872,0.075,123.677,0.001696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-26T10:55:02.816291+07:00,2026-05-26T10:55:04.766291+07:00,ล้มแ_04_aug_axisperm,ล้มแบบค่อยๆทรุด,1,aug_axisperm,1.2006,0.6684,4.5826,0.5869,14.6338,16.2709,79.0043,0.2,126.6266,304.0031,1713.1399,0.2634,99.6833,106.7752,325.7225,4.0472,78.8776,24.5873,146.2721,11.4592,134.813,472.2691,2,3,15,0.3644,0.004,1782.0,389.3,0.7196,0.05,199.367,0.005696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-26T10:55:03.316291+07:00,2026-05-26T10:55:05.266291+07:00,ล้มแ_04_aug_axisperm,ล้มแบบค่อยๆทรุด,1,aug_axisperm,1.1818,0.6753,4.5826,0.5536,15.2274,16.0353,79.0043,0.8246,128.2904,303.4274,1713.1399,1.021,102.6972,104.7132,325.7225,3.0381,68.8549,31.7704,146.2721,11.4592,134.813,482.5772,3,3,15,0.3709,0.013,1782.0,385.3,0.7054,0.05,205.394,0.006702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-26T10:55:03.816291+07:00,2026-05-26T10:55:05.766291+07:00,ล้มแ_04_aug_axisperm,ล้มแบบค่อยๆทรุด,1,aug_axisperm,1.1945,0.6668,4.5826,0.5536,14.2895,16.6187,79.0043,0.8246,126.3125,304.2129,1713.1399,1.021,99.0742,107.2311,325.7225,3.0381,53.6334,30.7882,146.2721,11.4592,134.813,473.4671,3,3,15,0.3494,0.008,1782.0,424.6,0.7166,0.05,198.148,0.003197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow_collapse_fall,fall,
2026-05-05T17:25:00+07:00,2026-05-05T17:25:01.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9973,0.0477,1.0755,0.918,1.6878,0.6549,3.2733,0.0,2.7693,1.1048,5.7227,0.0,28.8244,10.5936,47.8345,10.4558,103.9527,2.9247,109.3523,98.8234,10.529,3.2668,0,0,0,0.0402,0.001,632.2,487.8,0.9519,0.0,57.649,-0.000726,84.4,84.5,0.2,0.1,97.2,98.0,3.62,0.47,0.085,0.0173,0.0023,0.0008,0.296,backward_fall,fall,
2026-05-05T17:25:00.500000+07:00,2026-05-05T17:25:02.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9971,0.0462,1.0641,0.916,1.7676,0.5319,3.2733,0.3699,2.8564,0.8815,4.7128,0.6046,28.3067,10.579,48.9523,10.4558,103.7841,2.959,108.6299,98.8234,9.806,3.4004,0,0,0,0.0378,0.0,623.2,492.7,0.9531,0.0,56.613,-0.00146,84.4,84.5,0.1,0.1,97.2,98.0,2.56,0.39,0.07,0.0093,0.0026,0.0013,0.2932,backward_fall,fall,
2026-05-05T17:25:01+07:00,2026-05-05T17:25:02.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9953,0.0431,1.063,0.916,1.734,0.5475,3.2733,0.3699,2.81,0.9108,4.5331,0.6046,28.6307,10.638,49.2757,12.8357,103.7565,2.7957,108.6299,98.8234,9.806,3.299,0,0,0,0.035,0.007,623.2,498.0,0.9542,0.0,57.261,0.000805,84.5,84.6,0.2,0.1,97.2,98.0,3.86,0.59,0.109,0.0185,0.0035,0.0016,0.2927,backward_fall,fall,
2026-05-05T17:25:01.500000+07:00,2026-05-05T17:25:03.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9908,0.0471,1.0703,0.9053,1.7106,0.5474,2.7986,0.3699,2.8079,0.961,4.8637,0.6046,29.3733,11.1895,49.692,13.2149,103.7776,2.6776,108.6299,99.4887,9.141,3.2185,0,0,0,0.0401,0.006,623.2,495.7,0.9462,0.0,58.747,0.001469,84.5,84.7,0.3,0.2,97.2,98.0,4.63,0.77,0.143,0.0296,0.0057,0.0025,0.5872,backward_fall,fall,
2026-05-05T17:25:02+07:00,2026-05-05T17:25:03.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9854,0.0479,1.0703,0.9053,1.6937,0.5666,2.7986,0.3699,2.8105,1.036,4.8637,0.6046,29.8896,11.8514,49.9624,10.7095,103.6537,2.7191,108.6299,99.4887,9.141,3.1817,0,0,0,0.0409,0.004,623.2,503.9,0.9403,0.0,59.779,0.000822,84.6,84.9,0.4,0.3,97.2,97.9,5.45,1.09,0.207,0.0394,0.0078,0.0037,0.8809,backward_fall,fall,
2026-05-05T17:25:02.500000+07:00,2026-05-05T17:25:04.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.8468,0.2669,1.0703,0.2243,2.8154,3.7839,21.8336,0.7679,13.9084,42.3018,265.9537,1.16,67.1702,84.7229,310.7683,8.8624,98.3601,22.514,136.6844,28.3833,108.301,21.8861,8,0,7,0.1702,0.001,619.6,498.9,0.6684,0.075,134.34,-0.001135,84.8,85.4,0.9,0.6,97.2,97.9,9.6,1.64,0.315,0.0082,0.1147,0.0148,6.148,backward_fall,fall,
2026-05-05T17:25:03+07:00,2026-05-05T17:25:04.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,1.0303,1.0329,4.5648,0.2222,7.0496,15.6485,91.0731,0.7813,38.6493,92.4703,503.0614,1.16,98.2722,106.4096,310.7683,8.606,95.0109,39.4765,173.124,28.3833,144.741,288.4513,14,4,13,0.5582,0.003,2328.6,657.7,0.5068,0.125,196.544,-0.000452,85.3,87.5,2.9,2.2,97.4,98.0,19.57,6.73,1.187,0.0199,0.2274,0.0554,34.4951,backward_fall,fall,
2026-05-05T17:25:03.500000+07:00,2026-05-05T17:25:05.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,1.1015,1.1496,4.5648,0.2222,10.4347,21.709,104.0707,0.7813,43.7567,92.8288,503.0614,1.16,92.2835,110.6184,310.7683,2.7366,76.0255,53.7562,173.124,2.6256,170.498,568.3823,14,5,13,0.6415,-0.002,2328.6,667.5,0.5124,0.075,184.567,0.000771,86.3,89.6,4.9,3.3,97.4,98.0,25.42,12.86,2.592,0.0286,0.2274,0.0706,51.7427,backward_fall,fall,
2026-05-05T17:25:04+07:00,2026-05-05T17:25:05.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,1.0956,1.1503,4.5648,0.2222,10.5757,21.6592,104.0707,0.7443,43.7001,92.8558,503.0614,0.7575,85.8191,114.6939,310.7683,0.0787,52.4632,56.9794,173.124,2.6256,170.498,569.2402,14,5,13,0.6431,0.0,2328.6,671.9,0.5095,0.05,171.638,-0.000122,87.6,91.0,6.1,3.4,97.4,98.0,27.43,16.47,3.584,0.0356,0.2274,0.0856,53.3106,backward_fall,fall,
2026-05-05T17:25:04.500000+07:00,2026-05-05T17:25:06.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,1.2323,1.0881,4.5648,0.2222,9.1661,21.8558,104.0707,0.2905,32.0255,86.8783,503.0614,0.2968,41.4258,89.1873,289.1221,0.0787,34.0713,52.4076,173.124,2.6256,170.498,549.7513,6,5,6,0.507,-0.004,2328.6,672.9,0.5901,0.1,82.852,-0.001289,89.3,92.4,6.8,3.1,97.4,98.0,27.8,15.45,3.473,0.0397,0.2274,0.0917,48.6067,backward_fall,fall,
2026-05-05T17:25:05+07:00,2026-05-05T17:25:06.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,1.0507,0.5134,4.2052,0.8301,4.6277,16.3647,104.0707,0.1625,6.7104,21.3677,114.6396,0.165,2.8158,3.5738,15.2178,0.0787,13.5822,25.1139,167.0977,2.6256,164.472,282.5231,0,1,0,0.1114,0.001,590.8,509.1,0.6943,0.05,5.632,-0.001036,91.1,94.7,7.0,3.6,97.5,98.0,27.49,13.84,3.261,0.0423,0.1666,0.0717,19.3176,backward_fall,fall,
2026-05-05T17:25:05.500000+07:00,2026-05-05T17:25:07.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9827,0.0281,1.0059,0.8759,1.0184,0.9815,4.9824,0.1625,1.1054,1.1387,5.7398,0.165,1.3067,2.4153,10.0877,0.0787,8.793,1.7318,13.8109,4.5953,9.216,1.9763,0,0,0,0.0181,-0.003,590.8,497.1,0.9559,0.05,2.614,-0.000495,92.9,97.2,7.5,4.3,97.5,98.0,28.02,15.43,3.789,0.7342,0.1162,0.0822,11.367,backward_fall,fall,
2026-05-05T17:25:06+07:00,2026-05-05T17:25:07.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9919,0.0079,1.0059,0.974,0.6197,0.352,1.6592,0.151,0.6301,0.358,1.6839,0.1527,0.3659,0.1278,0.6151,0.1025,8.2887,1.1385,11.4581,6.3559,5.102,0.5048,0,0,0,0.0089,0.006,590.8,492.4,0.9841,0.0,0.732,3.9e-05,95.0,99.7,8.6,4.7,97.3,98.1,30.36,17.77,4.57,1.4093,0.139,0.0974,12.9037,backward_fall,fall,
2026-05-05T17:25:06.500000+07:00,2026-05-05T17:25:08.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.991,0.0078,1.0059,0.974,0.6023,0.296,1.2151,0.151,0.6122,0.3007,1.2378,0.1527,0.3347,0.1393,0.6095,0.0608,8.2187,0.9535,10.6395,6.3559,4.284,0.4481,0,0,0,0.0094,-0.001,645.4,499.5,0.9833,0.0,0.669,0.000747,97.3,102.2,9.7,4.9,97.3,98.1,32.21,18.53,4.995,1.8359,0.1552,0.1164,13.3938,backward_fall,fall,
2026-05-05T17:25:07+07:00,2026-05-05T17:25:08.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.989,0.0074,1.0011,0.974,0.6556,0.3261,1.5379,0.151,0.6668,0.3306,1.5599,0.1527,0.3171,0.1308,0.5267,0.0608,8.2794,1.0495,10.65,6.3409,4.309,0.5335,0,0,0,0.011,0.004,645.4,503.4,0.9818,0.0,0.634,0.00088,99.7,103.8,8.9,4.1,97.3,98.0,29.57,17.18,4.844,1.6764,0.1653,0.1358,11.2427,backward_fall,fall,
2026-05-05T17:25:07.500000+07:00,2026-05-05T17:25:09.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9885,0.0062,1.0011,0.974,0.612,0.3125,1.5379,0.151,0.6227,0.3171,1.5599,0.1527,0.3038,0.1426,0.6294,0.0608,8.0837,0.9412,10.65,6.1931,4.457,0.4697,0,0,0,0.0115,0.001,645.4,509.7,0.9825,0.0,0.608,0.00036,101.7,104.2,6.8,2.5,97.3,98.0,24.66,13.14,3.714,1.2461,0.1653,0.1489,6.8553,backward_fall,fall,
2026-05-05T17:25:08+07:00,2026-05-05T17:25:09.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9883,0.0058,1.0011,0.9783,0.674,0.3138,1.5379,0.1612,0.6859,0.3189,1.5599,0.1639,0.3058,0.1436,0.6323,0.0608,8.2018,1.0393,10.65,6.095,4.555,0.5503,0,0,0,0.0118,0.003,645.4,520.2,0.9826,0.0,0.612,9.6e-05,103.2,105.3,5.4,2.1,97.3,98.0,20.74,8.17,2.28,0.9721,0.1653,0.1562,5.7584,backward_fall,fall,
2026-05-05T17:25:08.500000+07:00,2026-05-05T17:25:10.450000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9888,0.0062,1.0035,0.9783,0.724,0.3369,1.5379,0.1612,0.7364,0.3418,1.5599,0.1639,0.309,0.1437,0.6323,0.0728,8.1389,1.1525,10.65,5.8612,4.789,0.6349,0,0,0,0.0114,0.007,626.4,513.5,0.9828,0.0,0.618,0.000154,104.6,107.8,5.3,3.2,97.3,97.9,19.28,7.29,2.148,0.9156,0.1789,0.162,8.7748,backward_fall,fall,
2026-05-05T17:25:09+07:00,2026-05-05T17:25:10.950000+07:00,ล้มไ_00_orig,ล้มไปด้านหลัง,1,original,0.9901,0.006,1.0035,0.9783,0.7364,0.3228,1.4687,0.1661,0.7481,0.3273,1.483,0.1691,0.3029,0.1368,0.6323,0.0735,8.2848,1.2003,10.4767,5.8612,4.615,0.6438,0,0,0,0.0101,-0.003,626.4,508.4,0.9842,0.0,0.606,-0.000773,106.1,110.6,6.8,4.5,97.5,98.0,22.35,11.37,3.545,1.2109,0.199,0.1684,11.4168,backward_fall,fall,
