window_start_ts,window_end_ts,session_id,class_th,label,source,svm_mean,svm_std,svm_max,svm_min,jerk_mean,jerk_std,jerk_max,jerk_min,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,jerk_energy,free_fall_n,impact_n,high_rot_n,svm_dev_mean,press_delta,mic_p2p_max,mic_p2p_mean,GSI,jerk_sparsity,angular_impulse,press_slope,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,fcri,class_en,category,class
2026-05-15T12:30:16.145751+07:00,2026-05-15T12:30:18.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9901,0.0052,1.0005,0.9807,0.4394,0.2413,1.123,0.0794,0.4462,0.2451,1.1418,0.0802,0.2584,0.1322,0.7123,0.1268,11.1184,0.7267,12.3979,9.5934,2.804,0.2499,0.0,0.0,0.0,0.0099,0.00338,574.6,500.7,0.985,0.0,0.517,0.000448,106.3,112.5,9.6,6.2,97.4,98.0,29.41,15.8,4.963,2.5267,0.229,0.1815,16.3041,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:16.645751+07:00,2026-05-15T12:30:18.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9905,0.0049,1.0005,0.9807,0.4022,0.2522,1.123,0.0794,0.4082,0.256,1.1418,0.0802,0.2465,0.0851,0.4523,0.0728,11.1312,0.6979,12.3709,9.5934,2.777,0.2238,0.0,0.0,0.0,0.0095,0.00539,574.6,500.2,0.9858,0.0,0.493,-5.1e-05,108.7,113.2,9.3,4.5,97.5,98.0,30.16,17.58,5.747,2.453,0.2331,0.1968,11.3785,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:17.145751+07:00,2026-05-15T12:30:19.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.989,0.0048,1.0005,0.9803,0.4224,0.2357,0.8594,0.0794,0.4293,0.2393,0.873,0.0802,0.2535,0.0931,0.4883,0.0728,10.9732,0.8584,12.3709,9.1028,3.268,0.2325,0.0,0.0,0.0,0.011,-0.00166,574.6,505.1,0.9843,0.0,0.507,-0.000285,110.5,113.2,8.1,2.7,97.6,98.1,29.73,11.94,3.171,1.8875,0.2331,0.2061,6.5366,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:17.645751+07:00,2026-05-15T12:30:19.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9895,0.0042,0.9967,0.9803,0.4422,0.2468,0.8807,0.0679,0.4491,0.2504,0.8922,0.0693,0.2474,0.1108,0.4883,0.0661,11.0761,0.8719,12.3709,9.1028,3.268,0.2549,0.0,0.0,0.0,0.0105,-0.00481,574.6,498.5,0.9854,0.0,0.495,0.000408,111.7,114.0,5.0,2.3,97.4,98.0,30.47,5.43,0.503,1.1664,0.2331,0.2085,6.0334,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:18.145751+07:00,2026-05-15T12:30:20.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9899,0.0049,0.998,0.9775,0.6058,0.4003,1.8957,0.0679,0.6146,0.4042,1.9107,0.0693,0.2722,0.1172,0.4883,0.0661,11.1228,1.1499,14.3979,8.9583,5.44,0.5233,0.0,0.0,0.0,0.0101,0.00163,556.2,497.1,0.9851,0.025,0.544,0.000193,113.4,120.2,9.7,6.9,97.4,98.0,36.44,12.17,2.935,1.5014,0.267,0.2157,18.2828,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:18.645751+07:00,2026-05-15T12:30:20.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9903,0.0066,1.0075,0.9775,0.7613,0.4087,1.8957,0.0679,0.7728,0.4124,1.9107,0.0693,0.299,0.1343,0.6087,0.0661,11.1661,1.2198,14.3979,8.9583,5.44,0.7424,0.0,0.0,0.0,0.0104,0.00167,556.2,490.2,0.9838,0.0,0.598,0.000409,116.0,124.3,13.7,8.3,97.4,98.1,41.01,21.88,8.001,2.1315,0.3027,0.2325,21.9923,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:19.145751+07:00,2026-05-15T12:30:21.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9904,0.0072,1.0075,0.9756,0.7895,0.3955,1.8957,0.0679,0.8016,0.3995,1.9107,0.0693,0.2917,0.1306,0.6087,0.0661,11.3859,1.1737,14.3979,8.9583,5.44,0.7759,0.0,0.0,0.0,0.0103,0.00012,582.7,489.3,0.9833,0.0,0.583,-0.000131,119.3,125.0,14.4,5.7,97.4,98.1,40.62,22.9,8.795,2.2378,0.3027,0.2558,15.1032,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:19.645751+07:00,2026-05-15T12:30:21.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9902,0.0074,1.0075,0.9756,0.8164,0.3866,1.8957,0.2165,0.8294,0.3905,1.9107,0.2219,0.3048,0.1195,0.6087,0.0771,11.408,1.1786,14.3979,8.9583,5.44,0.8123,0.0,0.0,0.0,0.0105,-0.00296,582.7,483.8,0.9829,0.0,0.61,-0.000576,122.7,126.0,11.3,3.3,97.6,98.0,33.15,13.73,5.101,1.7573,0.3027,0.2795,8.0713,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:20.145751+07:00,2026-05-15T12:30:22.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9899,0.007,1.0075,0.9756,0.6662,0.3322,1.6484,0.2141,0.6772,0.3375,1.6699,0.2192,0.2859,0.1229,0.6087,0.0771,11.3155,0.9981,13.6621,9.2016,4.461,0.5514,0.0,0.0,0.0,0.0108,-0.00226,582.7,481.2,0.983,0.0,0.572,-0.000963,125.2,129.2,8.3,3.9,97.4,97.9,22.63,7.09,2.989,1.5281,0.3084,0.2931,10.3093,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:20.645751+07:00,2026-05-15T12:30:22.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9886,0.0053,0.9981,0.9756,0.5153,0.2666,1.2141,0.1021,0.5239,0.2719,1.2434,0.1032,0.2361,0.0967,0.4275,0.0771,11.1803,0.9562,13.6621,9.2016,4.461,0.3348,0.0,0.0,0.0,0.0114,0.00389,582.7,484.3,0.9834,0.0,0.472,0.000946,127.2,132.2,7.8,5.0,97.4,97.9,17.1,9.3,4.163,1.4296,0.324,0.2996,13.1616,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:21.145751+07:00,2026-05-15T12:30:23.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9886,0.0042,0.9958,0.9811,0.451,0.2405,1.2141,0.1021,0.4581,0.2445,1.2434,0.1032,0.211,0.103,0.421,0.0771,11.1232,0.8839,12.9379,9.2016,3.736,0.2598,0.0,0.0,0.0,0.0114,-0.00283,553.1,487.5,0.9844,0.0,0.422,0.001197,128.2,132.2,7.2,4.0,97.4,98.0,28.65,8.5,2.652,1.5204,0.324,0.2975,10.5293,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:21.645751+07:00,2026-05-15T12:30:23.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9888,0.0049,1.0024,0.978,0.3641,0.1754,0.9291,0.1021,0.3697,0.1774,0.9358,0.1032,0.2159,0.1006,0.4189,0.0805,11.2139,0.828,12.9379,9.2016,3.736,0.1625,0.0,0.0,0.0,0.0114,0.00172,553.1,495.0,0.984,0.0,0.432,-4e-05,127.5,132.2,12.8,4.7,97.4,98.0,38.68,13.37,-3.596,2.7016,0.324,0.278,12.3344,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:22.145751+07:00,2026-05-15T12:30:24.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9892,0.005,1.0024,0.978,0.3725,0.1601,0.6818,0.1021,0.3782,0.1623,0.6945,0.1032,0.2198,0.1073,0.4189,0.0457,11.3041,0.7272,12.8155,9.8099,3.006,0.1637,0.0,0.0,0.0,0.0109,0.00284,553.1,493.3,0.9843,0.0,0.44,-0.000857,125.0,132.2,14.5,7.2,97.7,98.0,39.36,21.23,-8.919,3.6202,0.324,0.2427,16.675,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:22.645751+07:00,2026-05-15T12:30:24.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9889,0.0057,1.0024,0.9768,0.4181,0.166,0.7428,0.1071,0.4248,0.1686,0.76,0.1085,0.2339,0.1128,0.4189,0.0457,11.472,0.6592,12.8155,9.8099,3.006,0.2017,0.0,0.0,0.0,0.0112,-0.00075,544.7,492.0,0.9833,0.0,0.468,-0.00039,121.7,132.0,14.3,10.3,97.6,98.0,37.97,19.16,-7.649,3.571,0.3224,0.2013,24.9079,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:23.145751+07:00,2026-05-15T12:30:25.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9897,0.0061,1.0024,0.9768,0.5156,0.2791,1.293,0.1071,0.5237,0.2836,1.3109,0.1085,0.2494,0.1163,0.4539,0.0457,11.585,0.6597,12.8693,10.3558,2.514,0.3418,0.0,0.0,0.0,0.0104,-0.00038,584.7,495.6,0.9837,0.0,0.499,-0.000422,118.8,125.3,8.5,6.5,97.4,98.0,29.51,9.46,-3.057,2.4254,0.2422,0.1657,17.1215,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:23.645751+07:00,2026-05-15T12:30:25.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9902,0.0063,1.0097,0.9768,0.5604,0.2678,1.293,0.1267,0.5687,0.272,1.3109,0.1289,0.2223,0.1163,0.4539,0.0457,11.4419,0.8078,12.8693,8.9894,3.88,0.384,0.0,0.0,0.0,0.0103,0.00212,592.2,493.3,0.984,0.0,0.445,0.000433,117.2,118.7,3.6,1.5,97.1,97.9,14.16,3.8,-1.264,0.7368,0.1687,0.1443,4.407,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:24.145751+07:00,2026-05-15T12:30:26.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9894,0.0065,1.0097,0.9768,0.5514,0.2769,1.293,0.106,0.5598,0.2809,1.3109,0.108,0.2222,0.1091,0.4539,0.0558,11.4147,0.7758,12.8693,8.9894,3.88,0.3788,0.0,0.0,0.0,0.0111,0.00271,592.2,493.3,0.983,0.0,0.444,0.000963,116.4,117.7,3.7,1.3,97.1,97.9,14.13,5.99,-2.181,0.7483,0.154,0.1318,3.8194,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:24.645751+07:00,2026-05-15T12:30:26.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9896,0.006,1.0097,0.9792,0.5445,0.2934,1.293,0.0881,0.5526,0.2976,1.3109,0.0899,0.2174,0.1049,0.4539,0.0574,11.2591,0.8747,13.024,8.9894,4.035,0.3804,0.0,0.0,0.0,0.0109,0.00344,592.2,500.5,0.9837,0.0,0.435,0.000857,116.1,118.2,4.1,2.0,97.1,98.0,20.05,5.57,-0.626,0.8206,0.1485,0.1254,5.876,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:25.145751+07:00,2026-05-15T12:30:27.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9904,0.006,1.0097,0.9811,0.4691,0.2411,1.06,0.0881,0.4757,0.2437,1.0704,0.0899,0.2253,0.0908,0.3867,0.0574,11.1486,0.9735,13.7069,8.9894,4.717,0.2767,0.0,0.0,0.0,0.0102,-0.00133,592.2,494.9,0.9844,0.0,0.451,-0.000102,116.8,120.9,6.9,4.1,97.1,98.0,22.78,9.22,2.81,1.1984,0.1602,0.1275,12.0173,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:25.645751+07:00,2026-05-15T12:30:27.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9888,0.0056,1.0019,0.976,0.4486,0.2282,1.06,0.0881,0.4556,0.231,1.0704,0.0899,0.2374,0.0962,0.4559,0.0574,11.1798,0.9271,13.7069,9.7135,3.993,0.252,0.0,0.0,0.0,0.0113,-0.00075,570.0,498.4,0.9833,0.0,0.475,-0.000425,117.7,120.9,6.9,3.2,97.6,98.1,22.7,10.39,3.703,1.3721,0.1602,0.1335,7.7622,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:26.145751+07:00,2026-05-15T12:30:28.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9902,0.0062,1.0019,0.976,0.4285,0.2293,1.06,0.0881,0.4349,0.2323,1.0704,0.0899,0.2408,0.0999,0.4559,0.0574,11.2356,0.9951,13.7069,9.7135,3.993,0.2349,0.0,0.0,0.0,0.01,-0.00096,596.5,498.9,0.9841,0.0,0.482,-0.00038,118.6,120.9,5.6,2.3,97.6,98.1,21.37,6.45,0.782,1.1194,0.1602,0.1381,5.5791,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:26.645751+07:00,2026-05-15T12:30:28.595751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9905,0.0064,1.0019,0.976,0.4234,0.2333,1.06,0.0925,0.43,0.2366,1.0704,0.0927,0.2664,0.1247,0.5893,0.0597,11.3446,0.9296,13.7069,9.7135,3.993,0.2323,0.0,0.0,0.0,0.0097,-0.00265,606.4,500.0,0.9841,0.0,0.533,-0.000343,118.5,120.9,5.5,2.4,97.3,98.0,18.03,7.07,-2.485,1.1073,0.1602,0.133,6.5494,sideways_fall,fall,ล้มข้าง
2026-05-15T12:30:27.145751+07:00,2026-05-15T12:30:29.095751+07:00,ล้มข_00_aug_timewarp,,1.0,aug_timewarp,0.9897,0.0062,1.0013,0.976,0.4243,0.2218,1.1177,0.0925,0.4312,0.2251,1.1282,0.0927,0.277,0.1311,0.5893,0.0597,11.4187,0.8031,13.3029,10.1687,3.134,0.228,0.0,0.0,0.0,0.0104,0.0013,606.4,503.7,0.9836,0.0,0.554,0.00044,117.1,120.6,7.1,3.5,97.3,98.0,16.22,9.39,-3.662,1.7202,0.157,0.1163,9.5566,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:43.968498+07:00,2026-05-22T10:42:45.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9934,0.0469,1.0647,0.88,1.7122,0.7742,3.5712,0.0,2.8488,1.4823,6.782,0.0,28.8273,10.7261,49.0391,10.3319,104.2515,2.4202,109.2299,98.9203,10.31,3.5159,0.0,0.0,0.0,0.0376,-0.001,616.7,491.7,0.9489,0.0,57.655,-3.8e-05,83.5,84.3,1.4,0.8,97.6,98.0,13.62,3.33,-0.286,0.1238,0.0157,0.0062,2.0502,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:44.468498+07:00,2026-05-22T10:42:46.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9926,0.0495,1.0647,0.88,1.7425,0.7007,3.5712,0.7346,2.88,1.377,6.782,1.1826,28.4244,10.6715,48.8344,10.3319,104.2844,2.443,109.2299,98.9203,10.31,3.5152,0.0,0.0,0.0,0.0399,0.0,616.7,494.5,0.9458,0.0,56.849,0.000732,83.6,84.5,1.6,0.9,97.6,98.0,13.55,3.92,0.603,0.1415,0.0157,0.0084,2.3065,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:44.968498+07:00,2026-05-22T10:42:46.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9905,0.049,1.0647,0.8836,1.7533,0.749,3.5712,0.3476,2.8879,1.3871,6.782,0.7283,28.7799,10.5608,48.8534,11.8708,104.5033,2.6512,108.5651,98.9719,9.593,3.621,0.0,0.0,0.0,0.0416,0.006,616.7,497.5,0.9442,0.0,57.56,0.001176,84.0,85.3,2.4,1.3,97.5,97.9,13.67,6.09,1.22,0.2266,0.0265,0.0118,3.4704,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:45.468498+07:00,2026-05-22T10:42:47.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9874,0.0499,1.0677,0.8836,1.7503,0.7742,3.6629,0.3476,2.8862,1.2924,6.6961,0.6061,29.5093,11.001,48.8534,11.8708,104.3863,2.9056,108.7497,98.9719,9.778,3.6481,0.0,0.0,0.0,0.043,-0.003,616.7,499.3,0.9405,0.0,59.019,-0.000143,84.6,85.7,2.3,1.1,97.5,98.0,13.47,6.25,1.268,0.2134,0.0387,0.0172,2.9341,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:45.968498+07:00,2026-05-22T10:42:47.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9168,0.2655,1.5259,0.2065,3.4361,5.5029,34.7968,0.3476,20.3021,70.5366,445.2475,0.6061,63.42,77.7208,324.8032,5.4823,96.9824,19.6547,108.7497,29.4885,79.261,41.3317,5.0,0.0,7.0,0.1434,0.002,605.4,501.7,0.7244,0.025,126.84,0.000392,85.0,85.7,1.7,0.7,97.2,97.9,13.59,4.24,0.643,0.0212,0.1341,0.0325,10.6869,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:46.468498+07:00,2026-05-22T10:42:48.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,1.0534,0.8827,3.5266,0.2065,6.1186,12.3446,72.3967,0.3476,37.9861,94.5095,445.2475,0.6061,96.7753,101.9962,324.8032,5.4823,87.9058,26.8145,108.7497,29.4885,79.261,186.0163,11.0,4.0,13.0,0.4906,0.002,2535.4,656.7,0.5595,0.05,193.551,0.000518,85.0,85.7,1.4,0.7,97.2,98.0,14.58,3.38,-0.309,0.0174,0.1341,0.0367,10.6869,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:46.968498+07:00,2026-05-22T10:42:48.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,1.1212,0.9939,3.9252,0.2065,8.6903,17.2165,83.5882,0.4758,41.686,94.5439,445.2475,0.6061,91.3595,105.8423,324.8032,2.4566,66.9716,39.257,108.7497,6.0394,102.71,364.5174,11.0,5.0,13.0,0.5707,0.001,2535.4,653.2,0.5623,0.075,182.719,0.000902,85.2,86.6,2.3,1.4,97.2,98.0,20.96,4.61,0.015,0.0222,0.1341,0.0367,21.3737,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:47.468498+07:00,2026-05-22T10:42:49.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,1.1278,0.9928,3.9252,0.2065,8.7115,17.2095,83.5882,0.5803,41.458,94.6397,445.2475,0.59,84.9509,110.0066,324.8032,0.2429,43.4887,37.8532,107.6794,6.0394,101.64,364.654,11.0,5.0,13.0,0.5653,0.003,2535.4,649.1,0.566,0.075,169.902,-5.4e-05,85.8,88.5,4.2,2.7,97.2,98.0,24.9,10.2,1.737,0.0409,0.1341,0.0393,41.2207,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:47.968498+07:00,2026-05-22T10:42:49.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,1.1976,0.9417,3.9252,0.2071,6.7657,16.9593,83.5882,0.198,23.5049,69.0103,422.9701,0.2005,44.1827,90.1661,295.3426,0.1208,27.7931,31.2367,106.0811,6.0394,100.042,326.2033,6.0,5.0,6.0,0.4574,-0.005,2535.4,645.1,0.6168,0.05,88.365,-0.00061,86.9,90.6,6.3,3.7,97.3,98.1,28.92,16.21,3.446,0.0624,0.0752,0.0374,52.2447,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:48.468498+07:00,2026-05-22T10:42:50.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,1.0631,0.4666,3.9252,0.8355,3.933,13.0364,83.5882,0.1939,5.4335,16.8387,101.5448,0.1969,3.5301,4.3714,15.2166,0.1208,13.5822,14.3264,100.852,6.0394,94.813,181.167,0.0,1.0,0.0,0.1017,0.003,601.5,494.2,0.7249,0.025,7.06,-0.001349,88.7,92.7,7.9,4.0,97.3,98.1,31.21,17.92,4.016,0.0825,0.084,0.0488,21.7668,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:48.968498+07:00,2026-05-22T10:42:50.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9944,0.0172,1.0675,0.9724,1.0654,0.7794,3.5984,0.1939,1.131,0.8686,3.9469,0.1969,1.4243,2.7376,12.1798,0.1063,11.1267,1.5117,15.05,8.1611,6.889,1.7273,0.0,0.0,0.0,0.0141,0.0,612.2,500.1,0.9777,0.025,2.849,0.000805,90.6,93.7,6.9,3.1,97.5,98.0,27.73,16.3,3.783,0.8746,0.089,0.0651,8.0559,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:49.468498+07:00,2026-05-22T10:42:51.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9895,0.008,1.0076,0.9741,0.7348,0.3819,1.5406,0.1939,0.7477,0.387,1.5685,0.1969,0.3345,0.1537,0.679,0.1063,11.2058,1.2295,14.4751,9.4386,5.037,0.6822,0.0,0.0,0.0,0.0116,0.0,612.2,503.0,0.9816,0.0,0.669,0.001308,92.2,94.4,5.7,2.2,97.5,98.0,23.9,12.59,2.95,0.9443,0.0908,0.0774,5.5863,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:49.968498+07:00,2026-05-22T10:42:51.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9906,0.0069,1.0076,0.9793,0.731,0.3676,1.5406,0.1939,0.7432,0.3731,1.5685,0.1969,0.3376,0.1422,0.679,0.1063,10.9076,1.0676,14.3367,9.0231,5.314,0.6661,0.0,0.0,0.0,0.0103,0.006,612.2,501.3,0.9838,0.0,0.675,0.001328,93.6,96.9,6.1,3.3,97.4,98.0,26.29,10.02,2.432,0.9662,0.111,0.0876,8.7146,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:50.468498+07:00,2026-05-22T10:42:52.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9894,0.0063,1.0076,0.9793,0.6744,0.2874,1.3651,0.202,0.6863,0.2919,1.3925,0.2056,0.3458,0.1591,0.811,0.0458,10.9109,0.9042,12.8635,9.0231,3.84,0.5353,0.0,0.0,0.0,0.011,0.004,612.2,495.2,0.9832,0.0,0.692,-0.000962,95.4,100.5,7.6,5.1,97.4,98.0,31.21,14.66,3.63,1.5701,0.1455,0.1017,13.4446,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:50.968498+07:00,2026-05-22T10:42:52.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9893,0.006,1.0009,0.9753,0.6996,0.2541,1.1888,0.202,0.7121,0.2587,1.1995,0.2056,0.3436,0.157,0.811,0.0458,11.027,0.9603,12.8891,9.0231,3.866,0.5524,0.0,0.0,0.0,0.0108,0.003,605.9,494.2,0.9833,0.0,0.687,-0.000381,97.7,103.0,9.2,5.3,97.4,98.0,34.57,20.53,5.518,1.8907,0.1643,0.1196,13.9453,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:51.468498+07:00,2026-05-22T10:42:53.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9899,0.006,1.0009,0.9753,0.691,0.2531,1.1888,0.202,0.7028,0.2574,1.1995,0.2056,0.3439,0.1755,0.811,0.0458,11.1631,0.8931,12.8891,9.0231,3.866,0.5399,0.0,0.0,0.0,0.0102,0.004,605.9,493.5,0.984,0.0,0.688,-0.000644,100.0,104.0,9.5,4.0,97.4,98.0,34.55,19.92,5.488,1.9523,0.1652,0.1382,10.5247,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:51.968498+07:00,2026-05-22T10:42:53.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9897,0.0061,1.0009,0.9753,0.6689,0.2981,1.5391,0.1637,0.6809,0.3041,1.5653,0.1649,0.3553,0.1725,0.811,0.0458,11.2192,0.8618,12.8891,9.5484,3.341,0.5341,0.0,0.0,0.0,0.0103,0.002,605.9,488.5,0.9838,0.0,0.711,0.000266,102.3,105.6,8.3,3.3,97.4,98.0,29.68,13.29,3.715,1.9121,0.1729,0.155,8.7143,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:52.468498+07:00,2026-05-22T10:42:54.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.99,0.0069,1.0062,0.9753,0.7196,0.3062,1.5391,0.1637,0.7326,0.3118,1.5653,0.1649,0.3473,0.1397,0.7824,0.1349,11.1409,0.9393,12.8891,9.319,3.57,0.6093,0.0,0.0,0.0,0.0105,0.0,598.8,501.7,0.9832,0.0,0.695,0.00042,104.5,109.6,8.7,5.1,97.4,98.0,28.61,11.99,3.614,1.9037,0.2068,0.1702,13.4676,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:52.968498+07:00,2026-05-22T10:42:54.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9906,0.0066,1.0062,0.9783,0.6847,0.3177,1.5391,0.1637,0.6965,0.3237,1.5653,0.1649,0.3385,0.143,0.7824,0.1105,11.1634,0.9555,13.1852,8.3154,4.87,0.5672,0.0,0.0,0.0,0.0099,-0.004,598.8,498.9,0.9842,0.0,0.677,0.000129,106.9,113.2,10.1,6.3,97.4,98.0,30.49,17.17,5.496,1.7207,0.2342,0.1859,16.6364,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:53.468498+07:00,2026-05-22T10:42:55.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9904,0.0067,1.0062,0.9783,0.6988,0.3327,1.5391,0.1637,0.711,0.3386,1.5653,0.1649,0.3526,0.1231,0.6953,0.1105,11.0679,0.9834,13.237,8.3154,4.922,0.5963,0.0,0.0,0.0,0.0101,0.004,598.8,499.5,0.9838,0.0,0.705,-0.000265,109.1,113.2,9.1,4.1,97.4,98.0,30.66,16.91,5.425,1.5367,0.2342,0.1999,10.8269,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:53.968498+07:00,2026-05-22T10:42:55.918498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9895,0.007,1.0062,0.9738,0.7964,0.3113,1.5897,0.2638,0.8107,0.3166,1.6223,0.2687,0.3551,0.1327,0.6953,0.1105,11.0221,1.1858,13.237,8.3154,4.922,0.7287,0.0,0.0,0.0,0.011,0.002,598.8,505.6,0.9826,0.0,0.71,-0.000283,110.8,113.2,7.2,2.4,97.3,98.1,28.51,9.95,2.221,1.2159,0.2342,0.2072,6.5851,sideways_fall,fall,ล้มข้าง
2026-05-22T10:42:54.468498+07:00,2026-05-22T10:42:56.418498+07:00,ล้มข_00_aug_axisperm,,1.0,aug_axisperm,0.9896,0.0063,0.9996,0.9738,0.7794,0.355,1.5897,0.16,0.7928,0.3611,1.6223,0.1637,0.3516,0.1467,0.6953,0.1105,11.1108,1.2402,13.7286,8.3154,5.413,0.7303,0.0,0.0,0.0,0.0104,0.003,568.1,499.6,0.9835,0.0,0.703,0.000865,112.1,115.8,5.8,3.7,97.2,98.0,33.37,6.15,0.738,0.9044,0.2342,0.2103,10.5281,sideways_fall,fall,ล้มข้าง
