pc_timestamp_iso,ms,ax,ay,az,gx,gy,gz,mx,my,mz,press,baro_t,prox,cr,cg,cb,light,gesture,mic,p2p,class_en,class_th,category,src_file,n_windows_in_class,us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes,nano_millis_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_uT,mag_y_uT,mag_z_uT,temperature_C,humidity_percent,pressure_kPa,proximity,red,green,blue,mic_mean_abs,mic_rms,mic_peak,window_start_ts,window_end_ts,session_id,class,label,source,svm_mean,svm_std,svm_max,svm_min,jerk_mean,jerk_std,jerk_max,jerk_min,KII_mean,KII_std,KII_max,KII_min,omega_mean,omega_std,omega_max,omega_min,theta_mean,theta_std,theta_max,theta_min,theta_range,jerk_energy,free_fall_n,impact_n,high_rot_n,svm_dev_mean,press_delta,mic_p2p_max,mic_p2p_mean,GSI,jerk_sparsity,angular_impulse,press_slope,hr_mean,hr_max,hr_delta,hr_spike,spo2_min,spo2_mean,rmssd,sdnn,hr_accel,osi,css_max,css_mean,fcri
2026-05-28T00:02:55.117,2468119.0,-0.93,-0.5,-0.0,-6.2,11.8,-4.6,-29.8,48.3,23.0,101.111,36.64,0.0,1.0,1.0,1.0,3.0,NONE,41.0,144.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.173,2468171.0,-0.84,-0.52,-0.03,-3.4,13.6,3.4,-29.8,48.4,22.9,101.111,36.65,0.0,1.0,1.0,1.0,3.0,NONE,36.0,202.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.223,2468221.0,-0.93,-0.46,-0.05,-4.5,9.4,7.1,-29.6,48.8,23.1,101.106,36.64,0.0,1.0,1.0,1.0,3.0,NONE,103.0,444.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.269,2468270.0,-0.92,-0.46,-0.03,-3.7,12.9,9.3,-29.6,48.8,22.8,101.111,36.65,0.0,1.0,1.0,1.0,3.0,NONE,99.0,544.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.324,2468321.0,-0.94,-0.48,-0.01,-1.6,20.4,9.5,-30.5,49.5,22.9,101.112,36.64,0.0,1.0,1.0,1.0,3.0,NONE,66.0,422.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.375,2468373.0,-0.89,-0.48,-0.0,-4.0,23.6,9.9,-31.0,48.9,21.5,101.115,36.65,0.0,1.0,1.0,1.0,3.0,NONE,53.0,320.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.417,2468419.0,-0.9,-0.47,-0.01,-5.9,25.3,7.3,-31.0,49.8,21.9,101.107,36.64,0.0,1.0,1.0,1.0,3.0,NONE,49.0,357.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.474,2468472.0,-0.87,-0.48,-0.0,-4.8,20.6,2.0,-31.2,50.5,21.1,101.112,36.65,0.0,1.0,1.0,1.0,3.0,NONE,62.0,396.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.523,2468519.0,-0.75,-0.52,0.03,-6.7,14.6,-7.3,-31.4,50.5,21.2,101.109,36.64,0.0,1.0,1.0,1.0,3.0,NONE,44.0,283.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.575,2468571.0,-0.88,-0.51,0.07,-22.6,-3.2,-12.3,-32.0,50.5,20.3,101.109,36.64,0.0,1.0,1.0,1.0,3.0,NONE,65.0,168.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.624,2468623.0,-0.99,-0.31,0.18,-21.7,10.1,-12.3,-32.3,50.9,20.8,101.109,36.65,0.0,1.0,1.0,1.0,3.0,NONE,46.0,190.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.673,2468671.0,-0.83,-0.42,0.18,-9.5,19.2,-12.7,-32.9,51.2,19.6,101.11,36.65,0.0,1.0,1.0,1.0,3.0,NONE,43.0,270.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.723,2468719.0,-0.86,-0.42,0.2,-3.0,12.9,-3.1,-33.7,51.2,19.4,101.11,36.65,0.0,1.0,1.0,1.0,3.0,NONE,49.0,242.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.774,2468772.0,-0.94,-0.5,0.28,-6.3,13.5,-5.0,-33.7,51.2,18.6,101.111,36.65,0.0,1.0,1.0,1.0,3.0,NONE,53.0,285.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.825,2468821.0,-0.88,-0.45,0.26,-26.8,8.2,-10.1,-34.1,51.9,19.9,101.108,36.64,0.0,1.0,1.0,1.0,3.0,NONE,41.0,203.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.874,2468870.0,-0.89,-0.3,0.24,-26.7,6.3,-8.3,-34.1,51.6,19.7,101.112,36.65,0.0,1.0,1.0,1.0,3.0,NONE,65.0,346.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.924,2468921.0,-0.89,-0.29,0.25,-15.6,11.8,-3.7,-35.0,52.1,16.8,101.114,36.65,0.0,1.0,1.0,1.0,3.0,NONE,69.0,345.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:55.975,2468973.0,-0.89,-0.23,0.22,-0.6,9.8,-2.3,-35.5,52.0,17.8,101.109,36.64,0.0,1.0,1.0,1.0,3.0,NONE,59.0,272.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.018,2469019.0,-0.92,-0.34,0.24,8.6,5.7,-0.8,-35.3,52.4,17.2,101.112,36.65,0.0,1.0,1.0,1.0,3.0,NONE,51.0,373.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.075,2469071.0,-0.91,-0.36,0.25,2.1,-2.4,2.9,-35.4,51.8,16.5,101.114,36.64,0.0,1.0,1.0,1.0,3.0,NONE,40.0,243.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.123,2469119.0,-0.94,-0.33,0.26,2.3,-4.2,2.9,-35.2,52.3,18.6,101.109,36.65,0.0,1.0,1.0,1.0,3.0,NONE,34.0,236.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.176,2469171.0,-0.92,-0.33,0.23,6.0,-3.2,4.6,-35.1,51.6,18.2,101.107,36.64,0.0,1.0,1.0,1.0,3.0,NONE,40.0,197.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.224,2469221.0,-0.95,-0.34,0.21,10.3,-2.7,8.4,-34.6,52.2,16.0,101.111,36.65,0.0,1.0,1.0,1.0,3.0,NONE,52.0,283.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.274,2469270.0,-0.93,-0.35,0.17,4.2,-6.2,11.2,-34.2,52.1,16.9,101.109,36.65,0.0,1.0,1.0,1.0,3.0,NONE,61.0,419.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.324,2469321.0,-0.92,-0.33,0.16,6.4,-8.4,11.1,-33.8,51.8,17.3,101.109,36.64,0.0,1.0,1.0,1.0,3.0,NONE,39.0,230.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.375,2469373.0,-0.89,-0.29,0.11,10.6,-12.4,8.5,-33.4,52.6,17.2,101.11,36.65,0.0,1.0,1.0,1.0,3.0,NONE,88.0,498.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.423,2469419.0,-0.9,-0.29,0.08,18.8,-14.4,9.2,-32.9,52.3,19.4,101.11,36.65,0.0,1.0,1.0,1.0,3.0,NONE,108.0,651.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.474,2469473.0,-1.0,-0.36,0.17,23.6,-18.1,7.9,-32.1,51.7,20.3,101.112,36.64,0.0,1.0,1.0,1.0,3.0,NONE,112.0,416.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.514,2469519.0,-0.97,-0.36,0.16,0.2,-18.2,10.4,-31.6,52.4,20.7,101.107,36.65,0.0,1.0,1.0,1.0,3.0,NONE,89.0,330.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.574,2469571.0,-0.96,-0.28,0.15,29.7,-1.9,10.7,-31.4,52.5,20.1,101.112,36.65,0.0,1.0,1.0,1.0,3.0,NONE,83.0,393.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.624,2469622.0,-0.77,-0.59,0.15,33.2,8.5,11.1,-31.1,51.8,21.4,101.115,36.65,0.0,1.0,1.0,1.0,3.0,NONE,63.0,377.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.674,2469671.0,-0.89,-0.51,0.15,13.1,-1.6,7.4,-30.5,51.6,21.9,101.113,36.64,0.0,1.0,1.0,1.0,3.0,NONE,135.0,670.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.724,2469719.0,-0.89,-0.46,0.08,6.7,3.4,5.6,-30.4,51.1,23.3,101.112,36.65,0.0,1.0,1.0,1.0,3.0,NONE,64.0,305.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.774,2469771.0,-0.91,-0.48,0.09,9.3,11.9,7.5,-29.7,51.1,23.3,101.107,36.65,0.0,1.0,1.0,1.0,3.0,NONE,52.0,340.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.824,2469821.0,-0.92,-0.49,0.12,4.5,22.2,5.7,-30.8,52.0,22.5,101.11,36.65,0.0,1.0,1.0,1.0,3.0,NONE,47.0,335.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.874,2469870.0,-0.89,-0.51,0.12,-1.6,26.2,6.8,-30.9,51.9,22.2,101.11,36.65,0.0,1.0,1.0,1.0,3.0,NONE,32.0,199.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.925,2469921.0,-0.84,-0.49,0.14,0.2,31.8,7.9,-30.9,51.3,21.8,101.113,36.65,0.0,1.0,1.0,1.0,3.0,NONE,78.0,343.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:56.974,2469973.0,-0.84,-0.5,0.11,-6.2,25.1,3.6,-31.8,51.6,20.5,101.108,36.65,0.0,1.0,1.0,1.0,3.0,NONE,39.0,273.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.023,2470019.0,-0.83,-0.47,0.08,-11.5,17.8,3.9,-32.1,51.9,21.1,101.108,36.65,0.0,1.0,1.0,1.0,3.0,NONE,54.0,205.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.074,2470071.0,-0.8,-0.52,0.14,-20.1,13.7,0.4,-32.1,52.1,19.7,101.11,36.65,0.0,1.0,1.0,1.0,3.0,NONE,94.0,232.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.119,2470119.0,-0.84,-0.29,0.25,-22.0,24.5,-12.6,-32.5,53.3,19.7,101.108,36.65,0.0,1.0,1.0,1.0,3.0,NONE,58.0,324.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.175,2470171.0,-0.97,-0.49,0.32,3.2,34.9,-18.7,-33.5,53.5,19.6,101.11,36.64,0.0,1.0,1.0,1.0,3.0,NONE,44.0,237.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.224,2470223.0,-0.78,-0.45,0.29,-19.7,9.5,-3.4,-33.8,52.8,17.4,101.114,36.64,0.0,1.0,1.0,1.0,3.0,NONE,38.0,82.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.274,2470271.0,-0.92,-0.3,0.32,-4.5,15.1,-7.4,-34.3,53.9,17.9,101.113,36.64,0.0,1.0,1.0,1.0,3.0,NONE,22.0,142.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.325,2470322.0,-0.87,-0.32,0.27,0.2,6.7,-7.8,-34.9,53.8,17.5,101.109,36.65,0.0,1.0,1.0,1.0,3.0,NONE,35.0,175.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.373,2470371.0,-0.92,-0.33,0.34,6.0,9.8,-3.2,-35.0,53.8,17.8,101.114,36.64,0.0,1.0,1.0,1.0,3.0,NONE,36.0,206.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.422,2470419.0,-0.92,-0.41,0.34,7.1,9.5,-2.7,-35.3,53.6,16.9,101.109,36.65,0.0,1.0,1.0,1.0,3.0,NONE,22.0,121.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.474,2470472.0,-0.88,-0.33,0.33,6.8,7.2,-0.6,-35.1,53.6,17.7,101.109,36.64,0.0,1.0,1.0,1.0,3.0,NONE,27.0,144.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.524,2470521.0,-0.85,-0.36,0.33,8.8,8.1,3.4,-35.1,53.6,16.5,101.111,36.65,0.0,1.0,1.0,1.0,3.0,NONE,26.0,148.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.574,2470570.0,-0.89,-0.38,0.3,4.9,4.8,6.8,-34.8,53.9,17.6,101.111,36.64,0.0,1.0,1.0,1.0,3.0,NONE,32.0,200.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.624,2470621.0,-0.87,-0.38,0.3,-0.9,1.6,10.1,-35.2,53.6,16.1,101.111,36.65,0.0,1.0,1.0,1.0,3.0,NONE,36.0,212.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.674,2470673.0,-0.86,-0.34,0.27,-2.0,-3.1,9.0,-35.1,54.3,17.0,101.112,36.64,0.0,1.0,1.0,1.0,3.0,NONE,59.0,285.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.723,2470719.0,-0.86,-0.28,0.2,7.9,-6.3,9.8,-34.6,54.4,17.3,101.111,36.64,0.0,1.0,1.0,1.0,3.0,NONE,44.0,240.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.776,2470773.0,-0.92,-0.41,0.39,25.5,-6.5,11.2,-34.1,54.5,16.8,101.114,36.64,0.0,1.0,1.0,1.0,3.0,NONE,104.0,385.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28T00:02:57.822,2470819.0,-0.91,-0.42,0.37,-16.1,-22.3,9.7,-33.6,54.5,18.9,101.111,36.65,0.0,1.0,1.0,1.0,3.0,NONE,60.0,343.0,slow_collapse_fall,ล้มแบบค่อยๆทรุด,fall,slow_collapse_fall_20260528_000252_class_01.csv,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
